X	GSM49571
PAFAH1B1	130.4
PAFAH1B1	212.9
RPS10	4504.9
ATP5O	985.8
RPS15	4713.2
PSMD8	154.3
LAMP2	306.4
TPI1	629.5
RPL29	1403.8
GSTP1	171.2
HYOU1	273.3
SNRPD2	1419.9
PLOD1	93.2
ZNF207	277
ZNF207	558.3
PSMD2	269.2
SCD	16.2
SCD	98
RAP1B	1073.1
RPS21	9802
MAP4	6.6
MAP4	21.1
BCAP31	224
CTSB	398.1
CTSB	859.6
KARS	1853.8
EPRS	7.3
EPRS	17.9
EPRS	184.9
PRDX6	480.4
PRDX6	1040.9
PPP1CA	24.1
SARAF	1072.6
AHCYL1	49.4
AHCYL1	229.3
AHCYL1	173.2
IST1	355.7
GNB2	89.3
H2AFZ	431.4
NCOR1	106.3
NCOR1	65
NCOR1	160.4
NCOR1	131.1
SNORD38B	2245.3
FLNA	165.7
CNOT1	290
CNOT1	98
DHCR24	92.5
RAB11A	485.1
RAB11A	217
EIF3F	1.1
PSAP	147.2
RNF114	97
RNF114	112.8
SNORA68	1766.5
STRAP	1109.6
PSAP	1937.2
S100A10	2623.6
CCT8	982.9
MIR1292	89.1
MIR1292	477.9
PSMB1	582.8
CCT4	580.4
EPAS1	328.8
EPAS1	34.9
DNAJA1	528.1
DNAJA1	515.7
PSMD4	211.5
UQCRC2	92
CKB	63.7
RHOC	53.3
PGAM1	303.6
STAT1	827.2
SNORA21	4552.6
SSR1	116.8
SSR1	93.5
SSR1	1411.9
TRA2B	206.2
TRA2B	1511.8
FKBP4	18.4
FKBP4	118.5
HDGF	254.6
PALLD	573.8
MGEA5	50.9
MGEA5	346.5
M6PR	27.6
M6PR	347.2
SEP15	425.5
AHCY	189.4
HLA-E	242.2
HLA-E	992.5
PALLD	12.9
PALLD	118.7
RPLP2	77
SNORA52	5154.8
LOC101927137	272.3
TACC1	500.7
MIR1248	2933.1
PPM1G	46
KTN1	47
KTN1	1611.1
TAGLN2	161
SRPRA	3.6
SRPRA	194.3
PHC2	244.1
BTG1	44.2
BTG1	934.3
KDELR1	34.1
LGALS3BP	528.4
SLC3A2	63.8
COX6A1	576.5
RPS23	9064
RAB14	109.3
RAB14	47.8
TMED10	308.1
VCL	30.4
VCL	374.5
DCTN2	129.5
RPS4X	9830.8
DEK	531.6
CALR	3.9
RPL8	2480.3
RPL5	3144.9
RERE	2.7
RERE	2.9
RERE	163.1
HSBP1	443.5
HSBP1	293.6
HMGN1	786
LOC101927733	1777.4
SEC31A	1182.9
GLUD1	116.7
GLUD1	207.5
MLF2	88.1
SNORD54	4064
ARPC1A	283.3
CCND2	9.8
CCND2	7.9
CCND2	437.4
ATP6V0C	79
IMMT	366.6
SSRP1	41.2
SSRP1	156.2
SDCBP	1077.2
FUS	260.6
CLTA	472.7
SEPHS2	183.8
RPL31	239.4
RPL31	11381.4
UBA1	341.1
ABLIM1	366.4
ALDOA	271.7
PPIB	742.1
PPIB	366.8
SERP1	775.6
SERP1	526.6
SERP1	550
TSPAN3	1591.3
TSPAN3	154.2
ACTA2	470.8
PPT1	450.4
TAX1BP1	289.3
TAX1BP1	687.4
MDH1	544.6
PDHA1	83.4
PDHA1	210.1
GNAS	1356.9
ANXA6	57
CD59	233.4
CD59	234.8
CD59	426.6
SERPING1	290.4
PSME3	108.8
PSME3	22.2
HIF1A	1635
TRIM28	101.9
SNX17	10.2
IPO7	345.3
IPO7	228.2
IPO7	379.9
IPO7	349
ACTR3	309.1
RBM14-RBM4	126
CKAP4	101.1
CKAP4	555.2
AARS	235.1
TMEM189-UBE2V1	80.9
TMEM189-UBE2V1	285.5
TMEM189-UBE2V1	152.1
SSR4	518.8
CD9	1127.5
PRDX2	24.9
HADHB	537.4
TXNIP	9.5
TXNIP	186.4
TXNIP	501.1
RPN1	342.9
ANXA1	1306.7
PAICS	264.1
PAICS	73.3
JUP	19.5
EIF1AX	253.9
EIF1AX	47.3
EIF1AX	220
EIF1AX	114.6
YWHAH	212.1
DSTN	264.3
DSTN	1319.6
TAF7	657.1
EIF5B	658.3
EIF5B	93.6
EIF5B	105.7
EIF5B	124.8
CD99	88.4
CD99	830.4
LDHB	1753.6
HNRNPH1	2605.7
BLCAP	333.3
RPLP0	6530.9
ADD3	380.5
HADH	129.2
HADH	220.4
PFKP	166.6
ANP32A	124.9
RAD23A	20.4
GNAI2	20.4
DUSP1	5352.2
TGM2	325.6
ANP32A	2.5
DUSP1	7.9
WTH3DI	2.5
RAD23A	270.3
WTH3DI	355
WTH3DI	4.8
RPS18	7707.9
PLD3	50.8
ANP32A	157.3
PSMF1	71.9
PSMF1	240
HNRNPA0	664.9
HNRNPA0	53.1
GOLGB1	131.4
GOLGB1	436.7
MYL9	66.5
CTTN	646.8
STOM	131.8
STOM	518.5
STOM	3.4
RCN1	540.8
LOC100996696	376.4
GTF2IP4	526.1
CYC1	54.2
PSMC2	65.3
PSMC2	596.4
MMP2	660
SF3B1	56.9
SF3B1	1259.2
SMARCC1	62.5
SMARCC1	15.2
SMARCC1	419.3
SMARCC1	41
SNU13	134
SNU13	310.7
TM9SF2	426.7
SYNGR2	76.2
PIP4K2B	195.8
PIP4K2B	35
SLC4A5	3.8
BCLAF1	21
BCLAF1	849.2
SON	5
SON	629
PXN	136.4
KPNA2	618.9
ATP6V1B2	131.1
TUBA1B	2885.6
CBX3	309.6
RBBP7	769.2
SDHA	246.8
RPS29	8189.3
DAP	100.9
ARF4	153.5
ARF4	885.7
COPB2	521.5
USP9X	245.8
USP9X	277.9
BCLAF1	6.8
PFKL	58.7
NBPF20	1424.1
NBPF25P	118.6
LGALS1	670.3
GPX4	322.3
THBS1	5.4
THBS1	65
THBS1	100.9
THBS1	762.7
CSE1L	258.5
CSE1L	480.6
TUFM	256.2
PSMA7	265.8
POLD2	105.9
CPE	55.1
CPE	274.7
PGD	9.1
COX8A	235.6
PGRMC1	11.2
PGRMC1	817
EIF5A	103.5
EIF5A	3.6
ITGB5	151
ITGB5	289
MGAT1	148.5
ACLY	65.6
ACLY	411.3
SRSF7	417.5
CDH1	2.3
CDH1	675.4
RPL36A-HNRNPH2	327
PJA2	58.9
COX7C	2238.7
ECHS1	359.9
PLP2	39
HLA-DPB1	701.2
SSB	81.9
SSB	332.5
RAB5C	45.8
GPNMB	889.5
EIF2S1	128.7
EIF2S1	47.7
EIF2S1	331.4
HAX1	105.1
NFE2L2	648.6
TIMP3	123.2
TIMP3	116.3
TIMP3	74.2
TIMP3	382.4
MBNL1	26.8
MBNL1	201
MBNL1	990.6
SNORD18C	6327.5
MFN2	42.8
RAB5C	14.1
NMT1	159.6
NMT1	4.4
NMT1	13.1
YBX3	1760.8
YBX3	283.5
IGFBP7	962.1
IGFBP7	2144.3
PUM1	32.1
PUM1	328.7
PUM1	678.6
ARHGDIA	3.1
ARHGDIA	82.5
BHLHE40	58.7
BHLHE40	1488.4
ATP6V0E1	37.5
ATP6V0E1	926.5
NUDC	190.1
TERF2IP	332.2
TMX2	214.3
ARCN1	324.6
UBA2	666.7
FBXO7	202.5
GNAI3	75.6
GNAI3	557.6
GNAI3	108.9
CHD4	26.6
CHD4	129.1
CHD4	251.1
HTRA1	295
LRPAP1	119.7
ITPR3	51.7
ITPR3	125.9
ITPR3	176.4
PITPNA	116.3
PITPNA	11.3
PITPNA	84.1
IDH1	354.9
SEPW1	128
SLC7A5	85.4
AMD1	74.3
AMD1	160.3
PSMD1	99.8
PSMD1	234.3
CREG1	515.1
CSTB	189.4
PCNA	256.7
RRBP1	10.9
RRBP1	369.3
RRBP1	72
RRBP1	54.5
TNFAIP1	199.3
TNFAIP1	34.9
HDAC1	122.1
DDX3X	2101.9
DDX3X	12.9
LGMN	246.4
PPP1R7	41.2
PPP1R7	100.9
PLS3	1906.9
ERP29	269.8
SNORD83B	8485
CTBP2	242.6
CTBP2	81.3
CTBP2	205.8
SNRNP70	181.9
RAD23B	475.9
RAD23B	312.1
SRRM1	17
SRRM1	508.4
NDUFB8	144.4
NDUFB8	363
ARIH2	33.9
ARIH2	2.4
ARIH2	91.7
ENO1	734.5
PSMD13	183.7
PSMD13	65.7
ILK	135.7
BTG2	46.6
BTG2	491.9
CAPZA2	513.5
CAPZA2	359.9
SPCS2	171.5
SPCS2	1035.7
DDX1	452.7
ATP1B1	38.8
ATP1B1	450.6
RAF1	164.6
LOC101927673	42.6
LOC101927673	19.3
SREBF2	42.2
SREBF2	48.5
SLC2A1	79.3
SLC2A1	119.3
PKM	114.4
PSMC4	93.7
CDIPT	285.3
RPS6	7493.1
BAG6	232.6
COX7A2L	433.2
SNORD73A	11980.4
RPS16	2422.3
SYPL1	66.1
SYPL1	467.9
BGN	499.4
BGN	36.7
TARS	338.2
COPE	6.5
AF119897	59
TXNRD1	347
PSMC3	10.4
NME1-NME2	1083.9
NUDCD3	26.8
NUDCD3	381
RALY	46.1
AKR1B1	344.7
SRP9	669.5
PSMA5	210.1
FDPS	112.9
RAB5B	145.1
HNRNPAB	290.3
LOC101926921	289.3
LOC101926921	44.4
LOC101926921	42.9
ADRM1	141
OGDH	105.3
TRAK1	5.7
APEH	20.2
MKRN1	415.9
SDC1	40.1
SDC1	121.5
ARHGDIB	268.8
CYR61	1597
SEC11A	1641.9
TOP2A	2.8
TOP2A	187.8
LOC101060363	4319.9
WSB1	29.4
WSB1	19.6
WSB1	1234.5
MOB1A	37.9
MOB1A	54.5
MOB1A	26.2
PRNP	842.6
ANXA4	408.6
ANXA4	800.3
EIF4A3	550.2
NDUFA5	343.7
ANP32B	212.2
ANP32B	852.3
SEPT11	464.3
SEPT11	2
NREP	105.9
NREP	591.8
SH3BGRL	148.5
SH3BGRL	827.2
ENO2	45.5
STK25	99.4
IFITM2	1329.8
PSMA2	182
PSMA2	529.9
MYL12B	1015.7
MYL12A	562.2
SMARCC2	125.3
SMARCC2	94.6
ATP5B	916.6
MIR6733	127.2
EMP1	1735.2
EMP1	464.3
CCT6A	620.4
CCT6A	314
ETS2	230.7
ETS2	76.3
RARS	368.3
STAT6	348.9
STAT6	33.1
ARHGEF12	66.4
ARHGEF12	523.3
ARHGEF12	10.8
VAMP3	346.5
VAMP3	3.2
GTF3A	1072
SCP2	395.9
ENC1	1.1
ENC1	159.1
SNRPC	148.2
UBE2D2	312.2
UBE2D2	71.2
UBE2D2	230.1
ADIPOR2	262.7
GRHPR	156
GPX3	51.3
SLC9A3R1	106.3
FLOT2	126.6
YME1L1	237.6
YME1L1	644.8
BAZ2A	26.2
BAZ2A	44.8
BAZ2A	71.8
SF3A1	184.4
SF3A1	83.8
COPB1	1562.6
COPB1	381
CST3	154.8
TMEM109	61.3
IVNS1ABP	288.8
IVNS1ABP	203.9
OAZ2	101.2
OAZ2	160.4
ANXA7	465.5
ZFP36L2	2.3
ZFP36L2	2081.4
ZFP36L2	2.8
CUL3	83.1
CUL3	491
CUL3	17.8
PLEC	8.7
PPP2CB	3.1
PPP2CB	516.8
HNRNPF	53.7
UBAP2L	146.7
UBAP2L	20.9
TPD52L2	110
CRTAP	202.2
CACYBP	331.9
CACYBP	44.1
NBR1	18.8
NBR1	331.2
DHX15	1001.7
DHX15	342.8
UCHL1	404.8
PSMD3	24.4
ITGA5	168
CSNK2B	269
TRAP1	310.4
IGF2R	23.2
IGF2R	116.2
RBM5	120.3
RBM5	383.7
SGTA	26.5
PHGDH	180.9
TRAM1	1156.7
TRAM1	134.1
PSMB3	302.7
GRK2	4.3
GRK2	13.7
MGST3	104.7
PSMB2	225.4
COPS6	276
RPL36A-HNRNPH2	5989.4
PPP1CB	413.4
PPP1CB	269.6
PPP1CB	323.6
PLEKHB2	276.6
PLEKHB2	4.2
LRP10	316.5
HSD17B4	352.6
NAP1L4	103.4
GSS	124.1
SOX4	82.1
SOX4	707.1
SOX4	82.3
BAP1	17.5
WDR77	13.8
WDR77	72.1
IFI30	213.3
CUL4A	52.2
CUL4A	199
ALDH2	452.2
VIM	1272.6
SEPP1	1990.3
CLDN4	11.9
RPL37A	11764.8
DPYSL3	51.1
DPYSL3	460.5
CAT	228.9
PTDSS1	244.3
TTC1	156
EIF4E	236.4
EIF4E	63.4
EIF4E	124.8
COL6A3	2533.5
GBF1	52.2
DDX23	5.4
COX6B1	516.7
ATP6AP2	44.9
ATP6AP2	821.8
ATP6AP2	121.5
CNN3	200.9
TIA1	111.7
TIA1	116.2
TIA1	323.3
TIA1	150.4
TIA1	175.7
RHEB	26
RHEB	11.2
RHEB	1260.2
NPEPPS	72.5
NPEPPS	131.8
BUB3	59.6
BUB3	188.4
BUB3	387.1
RUVBL2	156
MAPKAPK2	113.8
MAPKAPK2	3.2
SCRN1	61.5
TALDO1	274.4
JUN	688.4
JUN	5.9
JUN	960.4
NQO1	3.1
NQO1	139.1
SHC1	25.4
GSTO1	568.9
SQSTM1	492.3
VBP1	334.6
JUNB	297.4
ITGA3	52.7
MIR6758	200.2
RRM1	76.8
RRM1	256
MIR664B	66.8
MIR664B	395.1
SUPT5H	130.5
PYGB	10.4
QSOX1	85
SUPT4H1	118.3
SUPT4H1	84.2
RCN2	59.1
RCN2	468.2
CTSC	253.3
KHDRBS1	97.5
PPIF	215.3
PPIF	11.7
AHSA1	127.1
RPL41	12581.1
PUM2	204.9
PRCP	510
MYH11	3.2
MYH11	2.7
MYH11	80.1
USP7	130.3
USP7	121.2
PPP1R11	323.4
GRSF1	216.3
NFKBIA	325.5
G3BP1	478.5
TSN	9.4
LAMB1	596.8
TGFBI	920.1
PFDN1	77.6
IGFBP4	430.4
IDH3B	149.3
ELF3	13.9
AAMP	97
TOMM70	166.3
TSN	98.9
G3BP1	17.3
TSN	384.1
SRM	102.7
NCBP2	458.5
CBX1	423.8
TOMM70	662.2
GRSF1	169.2
NCBP2	48.3
SNURF	605.6
UBE2N	21.9
UBE2N	305.6
APOD	107
ARF5	137.4
LOC101927180	157.5
RPA1	195.6
RPA1	97.9
LOC101928634	1308.7
ZFP36	1913.1
PSMA3	186
CTNNB1	615.8
UBL3	108.8
UBL3	178.1
DUSP3	78.6
DUSP3	4.5
DUSP3	8
FHL1	46.1
FHL1	1737.3
ZNHIT1	139.2
SAR1A	380.1
SAR1A	119.9
BCL2L2-PABPN1	177.1
BCL2L2-PABPN1	93.5
TRIP12	410.5
KDM5B	6.5
KDM5B	57.6
KDM5B	142.5
ACTG1	5096.5
LAMP1	8
LAMP1	257.6
LAMP1	1794.5
GYG1	121.7
MCM3	351.7
VAMP2	33.4
VAMP2	83
RAE1	313.4
CLIC4	45.7
CLIC4	656.7
CLSTN1	157.6
SORD	65.9
SORD	94.6
FSCN1	34
ID2	227.4
ID2	129.1
GOLGA4	286.5
UQCRQ	979.5
SAMM50	94.6
SAMM50	75.6
DCTD	38.5
DCTD	222.3
ETF1	237.7
ETF1	474.6
SNW1	431
TMPPE	159.4
NME1	511.5
PODXL	1694.3
FAT1	563.7
TMX4	94.9
TMX4	420.6
SEC23B	132.1
SEC23B	104.2
DDX39A	146.7
SFPQ	130.6
SFPQ	356.4
IRAK1	596.5
TXNL1	1124.6
SMC1A	304.1
ANXA2	5238.2
NISCH	440.6
EIF3H	1833.3
ZC3H15	73.8
PPP4R1	428.1
ZC3H15	268.6
KRT18	1864.4
COX7A2	1544.6
INPPL1	98.8
OAT	629.4
PHB2	924.9
IFITM2	471.1
PPP1R12A	6
PPP1R12A	229.4
PPP1R12A	59.3
CNN2	248.3
PWP1	32.1
PWP1	173.3
PWP1	166.9
ICMT	101.2
ICMT	10.2
ICMT	54.5
ALDH9A1	203
AP1G2	85.6
RUVBL1	20.5
CALD1	8.7
CALD1	48.9
CALD1	65.2
GPAA1	67
PRDX3	360.4
MBTPS1	198.6
NBL1	170.1
SND1	369.1
DARS	324.8
DARS	222.8
INSIG1	27.4
INSIG1	390.2
INSIG1	117.1
RRAGA	288
ACP1	5.5
ACP1	291.5
IER3	1035.8
EIF2B1	170.8
CYB5B	45.4
CYB5B	54.7
FXR1	34.7
FXR1	317.8
FXR1	399.2
CPSF1	5.5
MIR6849	62.8
CLPTM1	68.8
BST2	121.5
IFNGR2	435.6
KDM3B	379.6
TSTA3	15.1
TNC	105.1
SCARB2	24.8
SCARB2	86.9
JAK1	405.6
UBE2L6	183.4
KRT19	1164.9
PACSIN2	195.3
COPS5	182.9
CNIH1	438.2
HSPG2	19.7
HSPG2	113
ITGA6	210
ARL1	71.4
ARL1	162.6
ARL1	152.1
ACSL3	300.5
ACSL3	71.6
ACSL3	107.7
SMC4	163.2
SMC4	436.6
RPS17	7155.2
TIMP1	1125.7
GJA1	1498.1
MARCKS	26
MARCKS	594
MARCKS	79.5
USP14	43.5
USP14	322.1
GYS1	71.2
AKAP1	11.3
AKAP1	232.5
PSMA1	1162.2
HMCES	64.1
HMCES	135.1
SRRT	6.4
SRRT	273.6
DLG5	242.7
PMPCB	694.8
TOX4	12.4
TOX4	151.3
TOX4	63.7
API5	74
API5	198.8
TPD52	17.7
TPD52	62.5
TPD52	257.9
TPD52	13.9
SIGMAR1	34.9
EGR1	119.7
EGR1	4086.7
PNP	124.8
SRSF4	314.8
DNMT1	126.2
GATC	319.2
PSMC6	321.2
CCND3	176.3
PGRMC2	105.7
PPP1R10	4.1
PPP1R10	105.3
ENTPD6	109.2
PSMD7	282.6
PEX19	13.6
PEX19	66
NIPSNAP1	71.1
NIPSNAP1	162.7
MYBL2	27.6
RANBP2	28.9
RANBP2	143.8
RANBP2	295.9
TUBG1	36.9
ACIN1	66.1
SNX1	168.6
MRPL49	119.4
EPB41L2	10.7
EPB41L2	261.6
LAPTM5	93
LAPTM5	391.9
GALNT1	209.6
GALNT1	154
GALNT1	206.6
CDC123	224.9
ELAVL1	455.3
ELAVL1	27.9
KIAA0100	83.3
KIAA0100	35.3
TPR	89.3
TPR	268.7
CLCN3	7.6
CLCN3	68.3
CLCN3	261.3
CLCN3	101.9
MARCH6	238.4
MARCH6	43.6
EIF1B	400.8
SGK1	1518.9
NDUFS3	215.5
SRSF1	11.3
SRSF1	172.6
CD14	139.6
LUM	2834.8
TWF1	481
TP53	202.3
SAFB	5.9
SAFB	122.1
ECE1	44.1
ECE1	14.7
JOSD1	118.9
ADD3	61.6
ADD3	41.3
COX6C	951.7
MCM5	2
RPA2	164
RPL10	785.1
TSG101	242.2
TBCD	63.8
WSB2	181.2
MTHFD2	260.6
MIR7703	594.6
DAXX	55.5
TMEM106C	521.3
HEXA	310.9
ELAC2	34.6
ELAC2	28.4
CLINT1	88.3
CLINT1	603.8
SNRPA	80
SCAMP3	107.7
AZIN1	82.2
ADNP	416.4
NCAPD2	92.8
EFCAB14	94
EFCAB14	89.9
EFCAB14	130.2
EFCAB14	461.3
RNF13	147.8
RNF13	314.4
AIP	48.3
AIP	215.2
RELA	156
C11orf58	307
RNASE1	215.5
ADAR	703.4
FBLN1	19.4
DDX42	651.7
PCNX4	4.1
DHCR7	12.1
DHCR7	65.2
AEBP1	260.1
SMG7	6.2
SMG7	180.1
LBR	175.2
VARS	12.1
VARS	78.6
MYOF	468.8
OSBP	15.5
OSBP	105.9
SLC29A1	8.2
SLC29A1	5.8
POLR2B	492.3
TBCB	140.9
PRKAG1	152.8
ATXN2L	45.7
VPS26A	504.6
ENG	67.3
ENG	107.9
SH3BP5	24.5
SH3BP5	469
C4orf46	1864.4
TBC1D5	22.8
TBC1D5	177.6
TBC1D5	89.5
GBAS	329.7
UBE3C	131.4
LPCAT1	106.9
SCARB1	41.2
KRT5	424
TIMM17A	42.8
TIMM17A	35.9
RNF14	59.8
RNF14	202.9
SCCPDH	122.7
SCCPDH	97
SMARCD2	143
FAM127A	290.2
NET1	252.9
NET1	129.1
USO1	3.3
USO1	592.2
HDAC2	837.5
PRKAB1	16.6
PRKAB1	86
SUPT7L	84.2
SUPT7L	143.1
SUPT7L	42.9
EPCAM	31.1
NEDD8	162.6
HSPB1	294.4
EFEMP1	1349.2
EFEMP1	774.3
RYBP	58.2
RYBP	275.3
RYBP	25.6
LIPA	263.3
BNIP3	45.1
BNIP3	192.6
CAPG	96.2
SH3GL1	74.8
COL3A1	2865
CDC25B	252.8
ATMIN	143.3
ATMIN	124.9
ZFR	32.2
ZFR	575.1
SRGN	144.5
SRGN	1743.1
PLAT	90.1
LRRFIP1	144
LRRFIP1	192.9
FAM32A	194.5
GDI1	188.5
NR3C1	174.2
NR3C1	38.5
TBL1X	39.1
TBL1X	7.3
TBL1X	9.1
TOMM34	207
UBXN1	235.5
ABCE1	197.9
ABCE1	130.4
MPZL1	120.9
MPZL1	146.3
PON2	682.8
PPP2R5C	245.9
ARIH1	63.8
ARIH1	80
ARIH1	179.9
ARIH1	77.8
B4GALT1	4.1
B4GALT1	234.8
CEACAM5	136.8
CYB5R3	250.1
DCAF11	135.1
IL13RA1	375.5
IL13RA1	32.6
FAM3C	449.2
RRM2	128.3
B2M	6087.3
IMPDH2	1261.3
DCN	1169.1
SSR1	489
ARAF	116.4
PSRC1	60.8
CKS1B	125.2
UBE2A	108.6
UBE2A	497.9
AKR1A1	219.5
YY1	81.7
YY1	19.3
UQCRC1	11.3
