X	GSM49597
BCL2A1	67.4
APOM	325.9
TPSAB1	30.9
DENND4C	37.8
CD86	69.1
CD86	29.7
UBFD1	59
TFAP4	254.8
PCNX2	49.7
BUD31	75.9
SYNGR3	15.2
CD38	109.9
TNNT3	147.5
TYRP1	157.7
SDS	144.1
GFRA1	81.8
SCGN	13.6
MAP2K6	65.1
MAP2K6	89.9
HSD17B6	20
IPO8	93.7
PHTF1	183
ATP6V0A2	54.6
ATP6V0A2	11.1
ANKRD26	109.9
ANKRD26	9.9
IL17RA	105.8
TRPM2	206.8
CDS1	9.9
LRP2	10.4
ATP5C1	683.9
PTPRD	98.8
COMP	5.8
ZMYND10	76.9
BST1	18.9
SLC25A40	94.9
PCDHGA1	350.4
ITGB7	8.6
LOC101929036	67.4
POMC	12.3
GFRA2	29.4
GFRA2	18.7
CNTFR	142.9
PKP1	99.2
SCGB1A1	70.4
DIAPH2	158
TEP1	7
TENM1	73.7
OSMR	97.9
ABLIM3	13.7
NCOA2	34.8
NCOA2	10.1
BLM	180
AFF3	5
AFF3	15.5
PGAM2	14.8
KCNQ2	116.6
FABP3	115.4
ZNF107	32.3
RBM42	112.8
DTNA	79.8
TNNI3	54.9
STAC	279.4
DOC2A	48
ADAM17	179.7
ADAM17	44.3
CBLN1	24
RNF126	46.9
CYP1A1	68
BPHL	9.4
SH3GL2	61.3
GSTM5	217.9
CRP	25.9
F2	44.7
ITIH3	129.7
F8	187.4
ENTPD5	101.1
CD8A	270.2
SULT2B1	67
OGG1	92.1
DUS4L	107.7
DUS4L	15.8
DDX18	105.5
CSNK1A1	26
CYP3A5	9.4
TCAP	15
EREG	12
SLC27A2	58.8
SLC27A2	29
GSR	109.7
AKAP7	114
AKAP7	120.2
CPEB3	42.8
F12	18.7
FAM50B	116.5
FMO5	114.9
DUSP9	57
KLK7	9.3
RAMP2	13.2
BIK	16.1
VPS9D1	9.8
FGF7	119.2
KLK13	203.4
ARVCF	14.3
ITGAM	150.1
ITGAM	221.7
LOC441155	25.3
LOC441155	712
CD1D	63.6
SKAP1	223.4
ZNF230	11.6
WISP2	24.4
TNK1	34.7
NOVA1	94.6
NRXN3	5.6
TCP11L1	59.9
TCP11L1	28.6
IL7R	56.2
SLC3A1	44.4
SLC3A1	13.1
RASGRP3	10.1
TRPC1	80.4
TRPC1	25.9
TRAF3IP3	5.4
ROR1	142
ROM1	25.9
TUFT1	294.2
ASPH	8.4
WASL	10.5
WASL	15
POLG2	107.7
TMED9	359.6
MAT1A	23.7
GRM3	95.5
REG3A	91.3
ITGB8	39.8
SIX1	14
BRINP1	81.6
MARCO	9.5
APOC3	8
KLRC4-KLRK1	185.5
HMGCS1	133.3
RGS12	80.8
HSPB2	39.6
PCSK1	13.8
MYOM2	24.3
CCK	6.5
MMP3	72.5
HSD17B1	20.7
CLGN	26.4
CD2	173.1
CPA4	213.6
PART1	34.2
PART1	117.2
YTHDC2	5.6
YTHDC2	41.6
GYPA	5.7
GYPA	15.2
TSPOAP1	124.1
GH1	104.1
JAK2	8.2
JAK2	105.3
CRAT	126.8
VNN1	49.6
CACNA1H	13.7
PTPRB	35.8
PRSS22	84.6
GAS2	50.6
UQCRB	293.5
GABRB3	11.9
NME6	200.6
CDK5R2	38
ZBTB7B	7.9
TULP3	55.6
ZNF197	145.5
SLC14A1	10.2
SLC18A2	60.6
NGFR	41.3
LY86	189.5
FOLH1B	92.6
SPIB	65.1
GREB1	11.7
S100A12	123.6
SLC7A4	260.1
ARID3A	74.1
FCN3	63.3
PTPN11	21.9
PTPN11	7.1
PRSS2	58.4
BDKRB2	36.3
PLGLB1	25
PDE4DIP	9.9
PIGL	209
ITPKA	8.8
ATRIP	9.7
LIFR	63.1
ZC3H7B	121.7
POU6F1	62.5
RET	206.4
PRKD1	81.6
ZNF74	20.8
ADD3	162.1
ZBTB16	133.1
ITGA4	19.1
ITGA4	35.7
REG1B	122.7
MSH3	77.1
JAKMIP2	35.7
JAKMIP2	70.1
UBD	35.6
ADORA2B	77.3
FABP1	6.9
NLGN1	31.9
ARSE	84.5
NOLC1	149.6
SLC22A4	157.7
NFATC4	50.9
CX3CR1	38.3
CCNA1	59.3
KRT1	120.6
PNOC	104.2
KCNN3	6.7
KCNN3	10.6
MICA	100.1
MICA	115.1
FOXJ1	76.3
OMD	66.7
OMD	57.7
POLE2	49.9
CEL	8.8
PTH1R	74.8
PNLIP	8.1
PLIN1	46.4
GRIN1	3.1
GRIN1	39
S100A7	10.9
ZNF264	140.5
SLC4A3	6.8
HBE1	106.1
SLC6A6	10.9
SLC6A6	6.5
VNN2	84.3
RELN	50.9
RAB3B	28.2
RAB3B	15.5
IL27RA	89.7
CTSE	123.4
ZNF443	15.8
GPA33	134.4
GTF2E1	174.1
LOC401317	50.5
MSX1	80
SETBP1	110.8
PLCL1	59.6
FOXF1	122.9
HK3	11.1
CGREF1	4.1
PPM1E	30.2
CYP3A7-CYP3A51P	53.1
MYH3	5.1
COL10A1	157.6
ACSM3	72.2
TDO2	275.6
CLTCL1	18.3
IL6R	12.3
VIPR2	14.6
VIPR2	31.4
PTPRT	58.1
CA1	192.9
CA1	172.1
MYH1	15.3
KCNK3	22.2
LRIG2	163.5
RXRG	94.4
TAF6L	63.6
PSMC3IP	155.4
PLXNB3	22.1
CSHL1	14.1
MMP13	9.8
PDK4	50
PSIP1	13.5
PAK2	5.2
DNAJA3	159.3
ZNF426	9.1
BATF	38
TAF13	4.6
HIST2H4B	165.8
KCNS3	34.1
AADAC	15.8
MT3	100.6
CTRB2	59.4
SLC38A3	17.5
FEZ1	160.8
HOXD1	79.5
HOXD1	226.1
FASTKD2	9.1
EPHA1	107
KL	48
SCGB2A1	2.7
PRR5-ARHGAP8	9.3
ING2	68.2
SFTPC	14.9
DPEP1	182.3
CRHBP	138.3
CLCNKB	8.3
AATK	139.3
CD1C	20.8
CD84	377.6
MOG	20.6
WNT5A	128.9
PRRX1	190.2
IL15	132
TBX2	115.6
ELK4	63.7
IQCB1	135.4
AK2	96.4
ADAM28	16.2
CYP3A4	405.6
CYP3A4	116.2
MEP1A	68.8
NPY	102.5
ADGRG2	112.9
CEP135	79.3
TGM3	35.2
CEP162	14.3
CEP162	147.4
PRG4	72
TGM1	43.4
ITGA9	76.8
HABP2	177.5
CASP1	98
LEFTY1	89
ACTL6B	9.2
ACTL6B	7.9
FOXJ3	203.3
CCDC22	30.1
KIAA0319	9
FOXG1	8.6
RBM19	14.6
SOCS6	14.7
SCAND2P	16.2
NDP	68.5
NMU	36.9
HPD	13.1
TNFAIP6	87.9
TNFAIP6	90.7
S100A3	71.1
MERTK	249.7
ANKRD1	12.2
ASPA	33.5
USP5	86.9
DSC3	113.6
DSC3	163
SERPINB8	15.4
REL	115.6
REL	45.3
KYAT1	259.9
NR2C2	31.2
RAB33A	98.6
MAPK11	5.7
SNURF	79.5
ATP2C2	20.7
KIAA1549	126.7
NOL4	15.9
ADAM23	148.8
GNB3	73
OVOL2	14.3
SELP	303.7
RNH1	57.6
ELAVL4	133.8
SLBP	110.1
ZNF510	235
KNG1	8.4
SNRPA1	116.1
SPN	240.8
SPN	269.5
SLC6A12	203.3
ZNF91	65
PTPN22	13.7
DICER1	101.7
GUCA1A	21.3
PPIL2	176
PPIL2	33.3
DPYS	128.3
RAD51C	136.7
WT1	23.5
ACADL	12.3
ACADL	14.4
EPHA3	34.1
EPHA3	10.5
UCN	21.9
COLQ	54.2
HMGA1	32.5
CSNK2A1	18.6
LRRC23	18.2
KEL	107.4
KALRN	103.6
CHML	50.8
PLCH2	36.9
SLC24A1	8
HCP5	14.8
ADGRB1	28.1
PTPRR	93.1
CTH	42.6
HFE	223.2
HFE	303.4
LRRC37A3	119.1
NELL1	21.2
TSNAX-DISC1	102.8
MATN3	1.7
RTEL1	86.5
TNXB	59.7
UGT1A3	340.4
SRSF10	98.2
ZNF35	76.8
SLC22A18AS	166.1
ZBTB6	68.5
PRKCH	103.3
CPM	66.4
ECM2	195.6
GINS1	78.9
RAC3	7.6
ISL1	118.6
AFF2	164.5
MAPK12	33.4
RGS11	38.9
SRSF6	118.6
FUT1	164
HIST1H3F	23.2
RNASE2	127
ANKRD7	45.1
RAB5A	121.7
EPHA4	12.3
EGR3	81.5
TPM1	139.5
TPM1	124.2
STAT4	260.5
BHMT	140.9
CD33	14
AMPD1	109.6
SOX15	7.4
LLGL1	142.9
LLGL1	7.4
KLK8	240
CXCR5	8.4
ELK3	124.5
ADRA2C	47.1
ARSB	127.1
ASGR2	18
CLPS	48.7
MCC	316.8
XAF1	64.2
ADAMDEC1	95.3
ST18	3.8
FZD5	6.9
RIMS2	97
PI4KB	258.5
PI4KB	207.9
LHX2	13.3
MOCS3	110.6
ZNF135	14.4
SLC26A3	70
MAGI1	78.2
RHAG	21
RHAG	17.7
SCML2	187.1
IL3RA	14.9
CHP2	8.8
CD27	48.9
CELA3B	84.4
AGAP2	103.8
CYP4F11	7.6
RLBP1	202.9
ABCC2	19.1
GJB5	8.6
PTX3	51.6
CNBP	397.7
GDF10	158.7
APOBEC2	62.6
SYT5	82
SYT5	5.2
MIR548F5	96.8
CLCA2	6.4
CLCA2	125.3
CLCA2	41.5
ARHGAP6	13
ZC3H7B	119.1
ZC3H7B	305.2
ADRB2	108.4
ADORA3	135.6
IL13RA2	104.5
GABPB1	18.9
PPP6C	63.4
ZNF222	6
BMP6	197.8
ARG1	29.8
PLA2G5	184.6
TPPP	17
ZNF747	444.9
SLAMF1	112.8
ZNF134	6.9
LOC101929134	8
CRKL	169.8
CRYBB1	8.4
MPP3	232.3
PTGIR	17.5
ZNF623	6.9
UNC5C	91.7
GPR17	8.3
ENTPD3	164.9
CDSN	45.6
CDSN	24.8
HOXC4	135.9
GH2	21.2
RUNDC3A	141.9
NME5	107.1
CEACAM7	36.3
CEACAM7	161
ANXA11	177.1
MEOX2	3.9
MEOX2	29.6
RCVRN	20.7
GRB14	7.2
MPHOSPH9	4.3
CD180	92.7
CLC	100.8
CA4	29.3
CA4	155.7
CETP	10.1
SELE	14
CPA2	371.6
WNT10B	79.9
PLA2G7	90.7
OPCML	109.3
SRPK3	228.1
EDA	140.4
MAGEB2	104
VAV1	155.4
RASA3	10
RASA3	8
TNFRSF10C	66.5
LMTK2	127.4
CST1	16.8
ZNF507	306.7
HRG	111.7
CILP	267.7
PAX2	44.5
PAX2	54.3
LHX1	40.6
KCNN1	32.8
B4GALT6	23.1
B4GALT6	104.6
MMP17	19.6
LIG4	32.2
GPR4	24
NRG1	12.2
YAF2	16
SPINK1	128.4
ZNF136	189.1
KPNA5	26.6
TM4SF5	14.8
TIMP4	57.3
CR1	15.8
IVNS1ABP	200.2
PFKFB4	32.8
MICB	109.2
PRKCE	123.8
MAP3K13	5.7
AVPR1A	7.3
AVPR1A	72.5
AVPR1A	36.9
DLG2	9.4
EGF	61.8
BLK	6.1
CPN1	175.8
CCDC9	358.3
ST8SIA5	16.4
PROC	8.2
TGM4	35.4
ZNF239	138.9
ADH1C	18.3
FMO4	384.9
GPLD1	274.4
GPLD1	59.8
GPLD1	13.3
MATK	26.6
LEFTY1	114.5
GCM1	68.9
PRKCG	6.6
TLR3	59.7
SPHAR	98
PRELID3A	7.5
CROCC	32.6
MICAL2	63.3
LY6D	5.5
P2RY2	11.2
PTAFR	5.7
PRKY	76.4
CDH18	144.2
ADCYAP1	120.5
NEUROD1	13.9
TAL1	83.1
CLTB	80.4
NPHP1	8.4
TDGF1P3	55
ITIH4	10.9
PGGT1B	12.1
HOXA4	41.9
RGS7	84.6
NTS	42.7
SULT2A1	12.8
SULT2A1	62.4
HSD3B2	122.2
IL18	115.8
MAP4K1	13.9
CTRC	168
ARHGAP22	16.4
FAM155B	71.9
PTHLH	8.7
TEC	8.6
NUDT4P1	120.9
NUDT4P1	42.6
MYBPH	53.8
C8A	18.9
RYR3	52
FOXD1	9
TRDMT1	32.9
LECT1	131.2
SPINK2	30.6
PLA2G1B	54.4
GUCY2C	72.9
HLA-DOA	52.8
ZKSCAN7	8.2
CRLF1	14.4
KNTC1	13.5
ABCB8	3.7
EPPIN-WFDC6	149.2
EPPIN-WFDC6	178.8
SMAD9	8.3
RFX1	6.8
SYN3	32.1
OPHN1	6258
DAPK2	103.4
SERPINA6	34.3
GRP	12.3
CDH15	24.6
CDH15	54.7
EXTL1	6.5
SHC3	30.2
CALCRL	23.1
IFI16	435.3
MSI1	16.5
LIPF	15.1
GALNS	127.5
CXCL6	60
CCR7	99.2
ELAVL3	23
CARTPT	34.3
NR1H4	12.9
IL2RA	16.8
IDS	6.9
NRG1	60.3
PON1	96.5
PON1	82.4
PRLR	10.3
PDK3	65
PDK3	6.8
LGI1	12.9
APCS	148
PEX10	36.3
PEX10	21.3
COX6A2	130.2
SLCO1B3	9.7
GNAL	29
GNAL	10.6
OPA3	2
PRM1	77.9
SOCS3	18.3
SOCS3	120.6
PTGDR2	76
MAP3K10	20.1
MAF	16.3
KIF14	109.7
XCL1	48.2
XCL1	36.8
REN	28.7
CPLX2	55
PIK3CG	19.1
PIK3CG	38.4
FOLR3	77.5
MYF6	39.6
ZIC1	12.4
LOC101927562	72.2
HSPB3	114
SLC6A15	7.5
FOXF2	171.1
SCGB2A2	43.9
EYA3	15
CFP	5.6
SCN2A	9.7
BDNF	69.7
G3BP2	54.4
CACNG3	8
ANK3	11.2
SERPINA7	72.8
CDX2	14.6
PDE3A	112.2
PDE3A	14.7
PF4	104.8
RARRES1	16.8
RARRES1	124.4
TNNI2	7.3
MYBPC2	4.3
DGKG	19.4
SLC1A1	158.9
CERS1	12.9
CD19	87
LOC100507353	7.2
LGALS7B	37.2
MAPT	7.9
NPFF	26.7
ZNF536	136.8
FGF9	88.4
USP32	260.3
SMCP	18.6
CCL13	115.8
LRRTM2	49.8
TIAM1	10.3
NR0B2	48.4
ABL2	153.9
FER	19.2
TCL1B	16.1
ASAP2	220.8
TLL1	32.1
ZNF205	52.4
CNGA1	140
NOX1	2.9
RORC	53.4
IGSF6	54.6
SERPINB7	11.5
GCG	100.1
ANGPTL7	36.5
CYP26A1	175.2
TRPC3	99.9
MLANA	69.3
MLANA	135.8
ZNF143	8.2
F2RL1	143.9
CDX1	18.4
TBC1D9B	377.5
HAS2	52
SPOCK3	4.7
SPOCK3	9.3
B4GALNT1	124
MPPED1	158.3
S1PR4	88.7
TCTN2	460.2
EPYC	103
LIN7A	49.7
COMMD4	9.8
SEMG1	11.5
RORB	7.8
PDE1B	31.9
PRMT1	108
CELA2A	6.3
CELA2A	31.4
ZNF365	94.5
MASP1	110.6
DBH	21.2
TBCCD1	46
PTPA	78.8
NDRG2	60.6
RHO	20.7
RHO	130.9
GABRA5	13.4
DIO1	49.4
WNT2B	95
WNT2B	72
AJAP1	106.6
MT1H	1858.7
NTRK3	91.7
DHRS2	20.8
BMX	81
ACSBG1	132.2
ACSBG1	95.7
RTEL1-TNFRSF6B	82.1
METTL13	44.7
AKR7A3	55.6
PLXNC1	7.7
PLXNC1	14.1
TLE3	64.7
MBTPS2	69.7
CDK17	78.4
GH1	24
NOVA2	3.3
NOVA2	19.9
FAM30A	146.9
TRPM1	48.8
LTC4S	3.4
LDB2	75.5
PTK6	8.3
LRRC6	31.6
XPNPEP2	102.8
CD5	21.1
LAG3	30.8
SUN1	18.5
CD36	120.4
DLGAP1	56.4
DLGAP1	114.1
NAPA	27.4
FHIT	85.2
ITGA2B	102.8
ITGA2B	4.8
HINFP	12.9
FMO3	3.7
COA1	2.9
OCA2	35.4
RCC1	76.7
MIS18BP1	6.1
ETV1	216.2
INSM1	54.2
PML	10.7
CYP24A1	36.4
UGT2B4	1.6
SUPT3H	40.6
ZSCAN12	90.2
CD70	105.7
PIP	66.7
SIX2	147.1
SIX2	85.8
ZRSR1	11.2
AIM2	175.8
CYP4F2	8
CYP4F3	124.2
MIR4321	14.9
CDH16	6.4
RGS9	48
SIGLEC6	7.1
SIGLEC6	349.1
GTF2A1	22.4
MGAM	3.3
CYTH3	10.5
T	26.4
GABRR1	76.4
RIBC2	7.5
ABAT	121.5
TRPC6	17.4
SLC26A4	24
RAB30	98.4
DPF1	44.8
SMARCB1	62.1
CHRNA5	69.4
GRIN2A	76.7
SLC2A2	13.9
XIAP	47
XIAP	13
MRAS	7.3
CYP4F12	225.3
GLB1L	86
KLKB1	28.4
SMARCA2	76
SMARCA2	82.8
SMARCA2	11.7
CD28	72
SYCP2	39.7
PPEF1	33.5
206548_at	76.3
INSL4	45.6
NUP155	13.1
KLHL24	263.6
TAC1	29.1
OAS2	15.2
SETMAR	46.8
THUMPD1	23.9
CLUL1	40.4
ZNF702P	76.5
SIM2	152.2
206559_x_at	6598.8
MIA	9.8
AKR1B10	127.4
CSNK1A1	138.7
OPRL1	43.4
OPRL1	114.7
SMA4	50
SLC7A1	23
PHF20	63.6
TNP1	3.8
IL24	87.2
PSG11	77.4
MAP4K4	88.4
ZNF85	195.2
KCNQ3	142
PTP4A3	7
CDKL5	16.9
CEACAM1	62.6
VIP	3.7
NKX2-5	27.8
ZKSCAN8	79.9
EFEMP2	249.7
BNC1	150.9
ADGRG1	14.6
KRBOX4	48.4
LY96	219.6
MKRN3	53
CNR2	333.3
CCT6B	72.6
DAZL	14.8
GFI1	18.1
DRD2	183.8
RAG1	47.8
AP3D1	40.8
MED22	91.9
PASK	13.2
CST6	61.6
NRL	11.1
NRL	36.9
INS	5.2
SLC16A5	13.8
SLC16A5	12.6
LOC401021	16.8
LOC401021	12.3
SLC2A4	11.9
OVOL1	18.6
ENDOU	20.3
LIPC	11.7
CBL	46.2
RPGRIP1	165
MAGEC1	114.8
F11	114.1
C2orf27A	40.8
CACNG1	31.4
TAF1A	55.6
GDF5	115.7
ADAM22	6.3
ADAM22	14.8
RENBP	10.7
IL18R1	21.6
DKK4	40.9
GRAP	11.1
EIF4H	258.3
TRH	24
PDE6A	95.6
USP9Y	99.7
PRPH2	205.6
SSX1	150.5
SSX1	2.3
SLC5A1	168.4
ADAMTSL2	3.9
TYR	175.7
PTGER2	45.4
APOBEC3B	59.5
CHRNA1	147.4
SIX3	98.4
CHRNB2	82
RASA2	15.9
P2RY14	33.5
HTR2B	9.3
HTN1	73
GAGE12D	71
TNFRSF17	5
DSG1	11.2
HAL	163.6
NR0B1	53.8
NR0B1	10.3
GLI1	109
HBZ	5
ZNF571	16.8
TFE3	152.8
IQCC	67.5
CPB2	67.7
ZMYM5	2.6
POLR3G	55.9
POLR3G	49.1
SEPT5-GP1BB	7.1
APMAP	256.2
MYOD1	20.3
UPK3B	38.4
206659_at	10.5
IGLL1	50.7
DBF4B	102.1
GLRX	132.4
SP4	146.7
SI	3.6
BCL2L1	10.3
GZMK	165.9
SCAMP1	31.4
SCAMP1	62.1
GAD1	7.1
GAD1	15
SAG	123.9
AQP2	276.9
GPR176	45.6
FLT3	135.5
SKIL	39.8
CEACAM8	5.6
KRT31	109
GABRA1	18.9
APBA1	69.6
CD5L	96.4
GP2	106
CLEC10A	113.6
ZNF165	4.6
ATF7	116.6
HCG4	38.1
PDK1	11
PTPN6	134.3
CPSF4	187.9
KAT5	45.9
ASIC2	23.4
PDIA2	93
KCNJ10	121.9
IL7	15.1
PNLIPRP1	25.4
ZNF43	47.1
GPR143	16.1
HP	10.7
XK	8
NPAS1	8.9
KDM5D	197.9
EDNRB	111.5
TEK	138.3
CHRNB1	138.9
CLCN5	189
TULP1	65.4
NTF3	111.5
FAM65B	113.6
FOXN2	193.9
GPT	85.4
EPB41L3	114.4
TMEM257	12
GRTP1	9.5
NTNG1	114.7
ALOX15B	101.9
TFEC	81.5
UMOD	111.2
MYH8	31.1
LMO1	63.1
SYNGR4	57
MGAT5	10.9
CCDC181	3.6
LPAR2	125.2
LPAR2	105.8
CBX4	26.7
BMP1	53.4
HPGDS	29.3
C9	6.4
ECE2	55.3
TNFRSF8	199
GRIA3	13.2
CNKSR2	89.4
SLITRK3	110.3
TULP2	123.3
JRKL	108.9
CHRNA4	32.9
CHRNA4	83.5
WNT11	9.8
APOC4-APOC2	122.2
HOXC5	28.5
SYCP1	142.4
SSUH2	49.3
PIR-FIGF	100.7
ASGR1	14.8
ZMYM5	66.8
HOXC11	149.6
BFSP1	48.2
GPRIN2	196.4
SPAG9	106.2
CD1B	34
MAFK	25.5
PCYT1B	12.7
DFFB	62.3
RDH16	28.1
CYP2B7P	31.8
CYP2B6	71.8
CHST7	8.3
PDE5A	12.1
EDN2	16.2
FCER2	6.5
FCER2	7.1
CD96	67.7
KCNA5	14.6
FKBP6	161
MPPE1	43.4
KCNJ2	215.8
ITGA10	219.7
RBMS3	111.5
RPL3L	6.5
TMSB4Y	103.6
SLC35A3	87.5
UPK3A	6.6
PTH2R	155.9
LY6H	50
FRMPD1	83.8
CUBN	17
ACRV1	267.7
CRYBB2P1	12.7
CRYBB2	13
ASMT	46.8
GAD2	218.9
DNAJC4	93.8
DNAJC4	43.3
FGF4	173.9
AQP8	51.2
KLRC2	33.5
HTN3	13.5
BRDT	3
CBFB	23
POU2F1	110.6
NDUFB1	162.5
LOC729966	252.3
LOC729966	2689.4
PNMT	27.8
ERBB4	117.4
F2RL2	69.5
WISP1	42.2
NAT2	24.1
DLEC1	30.3
SCGB1D2	9.4
MTHFR	36.8
NPPB	54.6
PAX5	30.7
PDYN	23.8
CD3G	19.9
SEMA3A	68.2
DGKI	25
ADD2	94.6
HNRNPA3P1	18.9
HNRNPA3	70.3
LOC101060181	22.5
ADCY8	31.2
ADRB3	16.9
CTF1	104.7
NGF	21.9
SPAG8	6.3
SPAG8	73.4
CELF3	19.8
CNNM2	142.3
POM121L9P	67.3
AGFG2	9.9
AGFG2	20.9
L3MBTL1	30.1
L3MBTL1	159.6
CES1P1	5.5
OXTR	177.2
PMP2	49.4
TRPV6	55.8
TXK	97.7
ZNF430	120.4
SLC4A10	54.1
ARSD	52.7
SEMA3F	12.7
LOC101927144	106.2
HBD	51.7
STATH	111.9
SLC6A3	22.2
ALX1	18.9
TBX19	28.1
C22orf31	107.8
AFM	59.1
PDE6H	19.6
KCND1	14.6
CRYBA4	4.6
FBP2	8.6
RNF40	32.1
HDAC6	353
HOXA7	98.7
COX20	48.3
GABRG2	87.6
RASL10A	73.2
RNASE3	20.2
EPHA7	8
MAP3K7	347.7
MAP3K7	110.1
HYAL2	109.7
LILRB5	80.7
FKBP1B	27.1
HOXC6	155
PAEP	8.2
MIOS	154.1
CGGBP1	368
ZNF254	42.4
HRK	11.3
HRK	23.7
HRK	9.8
CDH4	8.1
GCKR	151.4
STARD8	171.6
CHAD	12.4
PPARA	19.8
ELANE	7.9
SLC17A1	205.9
CA6	69.1
SLK	127.3
SLK	86.3
SIM1	64.8
MXD1	7.3
DAO	243
NRG2	28.9
P2RX6	159.3
LILRA3	10.6
SLC1A6	15.7
GP9	71.9
SCEL	2.8
GH1	15.4
GH1	21.2
ACKR2	102.3
ARHGDIG	50.4
PDIA2	13.2
IL12RB1	26.4
ACTN3	114
AMHR2	17.8
SALL1	32.2
APOA4	6.7
PPP1R3A	23
GNG7	90.1
PAGE1	6.5
CDH19	53
NTSR2	7.5
ZNF253	64
C19orf57	27.6
EXOG	19.8
EXOG	18.6
MATN1	92.9
MATN1	21.4
ICAM5	30.6
TNFSF9	107.3
CLDN11	26.4
AF068863	4.2
CFHR2	121.7
TRIM25	125.4
FOXE1	38
BAAT	10
CRTAM	37.1
NKX2-2	9.3
TAT	210.1
GNA13	95.9
CPNE1	253.1
ELK4	85.6
GLE1	295.5
GLE1	85.1
VCY1B	35.9
PRKCA	3.4
IL11	6.8
ST8SIA4	17.7
IL11	89.5
GUCY1A2	51.8
ZNF124	19
NFIC	54.1
GLYAT	119.6
ZNF141	9
CH25H	60.8
H6PD	45.5
SIRPB1	10.3
PCDH8	29.4
206936_x_at	729.2
SPTA1	65.1
SRD5A2	83.5
DCC	118.7
POU4F1	103.5
SEMA3E	10.7
PMCH	12
TGFBR1	92.9
HTR6	139.7
LCT	278.9
HCN4	12.1
B3GALT5	122.2
NEU3	203.4
RUSC1	470.7
SCN9A	4.9
HIST1H4E	64.7
G6PC	13.2
ADGRL2	89.1
WT1-AS	70.6
LOC101930168	34.5
PMF1-BGLAP	74.9
AGXT	5.6
UPF3A	55.3
UPF3A	100.3
LPAR4	28.9
MED20	114.2
206962_x_at	113.5
NAT8B	65
NAT8B	9.7
KLF12	47.4
KLF12	100.6
CCNT1	25.9
NFRKB	169.1
LOC100653049	14.5
CNTN2	14.8
GPR161	96.1
GPR161	11.1
PPFIA2	26.7
CXCR6	86
LTA	17.8
HSPH1	223.8
PTH	4.9
CCR2	182.1
C8B	154.4
FLT3LG	8.3
SCN4A	31.2
CRYBA1	13.6
CCR6	36
RIT2	76.3
HSD17B3	116.2
FGF18	39
FGF18	9.5
CCL25	13.3
SCAF11	56
TNR	136.5
CCR5	48.6
ATP5S	13
ATP5S	126.2
CST4	116.5
SCARF1	43.3
CACNB1	157.7
HS6ST1	12.8
PRB3	40.5
IL12RB2	28
PPP3CC	5.5
TSC22D3	133.6
PLAGL1	81.8
GUCA2A	140.6
BCL2	46.3
BCL2	16.9
CCDC106	9.6
NR1I3	39.9
CXCR2	4.8
PHOX2B	53.8
GABRB1	101.7
PTK7	178.8
MMP16	96.7
MMP16	80.4
GABRA2	65
ALDH1A2	18.2
LOC101928635	231.8
RAB27B	5.1
RAB27B	21.2
AKAP4	26.8
HSF2BP	232.9
ZPBP	110
LDHC	14.8
KRT10	216.1
CHRND	93.6
GJC2	153.9
ATP2B3	41.2
HGFAC	10.1
MYCNOS	39.5
KITLG	28
CSRP2	103.1
NKX3-2	14.6
CRISP1	19.1
GIF	15.8
GLI2	81.8
SLC30A3	23.9
GRIN2D	23
TNFRSF11A	18.6
SLC16A6	20.2
CDKN2A	73.6
ST13	347.8
MASP2	100.7
E2F2	22.4
SLC6A9	49.3
THRB	151.8
VPS50	17.5
HIST2H4B	14
CLCNKB	61.5
SLC6A11	21.6
SCN8A	8
CACNA2D1	48.5
SLC17A4	193.4
HAVCR1	75.5
SLC8A1	10.6
IMPG1	3.6
GPR37L1	11.7
SLC4A8	16.8
SLC16A7	38.6
PARK2	126.4
PAX9	62.9
EN2	19.3
ERN1	129.6
IAPP	12.1
TTTY14	11
AOC2	133.5
KRT75	167.2
HRC	14.8
HDC	164.2
ZFP37	14
SMAD6	18.3
RGR	49.8
ACO1	290.3
IL18RAP	71.2
CDKL2	19.5
SLC18A1	23.8
NLRP3	45.6
ASS1	280.9
CELA2B	62
MED6	20.4
MED6	7.4
PYY	5.2
PI4KA	22.2
CSF1	71.2
CC2D1A	7.5
POU3F2	29.5
CSF2RA	55.5
GAGE12D	22.5
ANK1	22.2
SLC25A11	8.9
NRAP	60.8
ZFP30	22.4
P2RX7	69.5
LEP	10.2
LOC101927057	166.4
CXCR1	46.4
SLC10A2	124.6
SAA2-SAA4	138.1
SLC17A2	10.4
MFN1	6
CHM	7.1
VAMP1	12.1
VAMP1	19.8
AKR1D1	70.3
KCND2	46.2
LILRB1	9.7
PIK3R2	78
LTK	18.7
RPE65	46.6
NIPBL	32.1
POU2F3	7.4
LOC100996843	8.9
ADGRE1	84.8
GAB1	65.1
TNF	51
LY6G6C	34.7
MBTD1	10.9
GAPDHS	53.1
ZNF117	59.7
MMP23A	3.6
PRKG1	28
ZNF667	13.2
MAPK6	18.6
SULT1A2	265.6
MATN4	54.1
GNB5	7.2
ZNF225	12.6
UGT1A1	394.4
HNRNPH3	140.5
ZNF223	109.2
CA5B	44.2
ZMYND8	8.3
GGT2	171.9
PFDN5	352.5
ALPK1	254.3
TPSB2	98.6
HTR2A	141.9
ARR3	168
TONSL	12.9
PHF2	22.8
ATP4A	43.2
ALPI	6.4
KCNJ3	170.6
KCNJ3	2.7
CDK6	96.6
CITED1	12.8
