X	GSM49595
F10	57.5
ALKBH1	103.8
SMPD2	12.3
ALDH3A1	19.1
CPA3	107.8
CALB1	3.9
CALB1	33.9
CDA	4
PRIM2	31.6
CRH	2.6
CRH	7.9
KIAA0586	129.6
PIP5K1B	102.4
ALAS1	91
ZDHHC24	58.8
KALRN	8.6
SH3GL3	66.7
SH3GL3	54.2
ADGRB3	4.1
AOAH	14.4
ALDH3B1	58.5
TRADD	125.2
CNTRL	100.5
PPP2R2B	83
SNRPG	458
REPS2	6.2
PAX6	37.8
RAD52	24
WNT2	43.2
FGA	4
FGA	104
RAPGEF4	20.8
TTLL1	11.9
CTSG	12.1
C4BPA	119.8
MDM4	16.5
PCDH17	71.5
HAAO	69.9
SNAPC4	47.8
HDAC9	64
OASL	155.8
FLAD1	55.1
B9D1	28.6
PCBP3	48.5
KIN	26
TSPAN9	4.8
FMO1	51.2
WRN	89.2
LY75	119.9
NCAM2	41.4
GAL3ST1	5.6
HLA-DOB	14.7
XPA	66.5
ASB9	18.1
FXYD2	17.8
MTTP	5.9
CYP27B1	34.8
DLEU1	84.4
AP3B2	53.6
ACAN	118.5
MMP10	2.2
BCL2A1	85.3
APOM	106.2
TPSAB1	79.6
DENND4C	96.7
CD86	47.5
CD86	20.1
UBFD1	48.4
TFAP4	159.9
PCNX2	41.1
BUD31	129.4
SYNGR3	12.3
CD38	35.2
TNNT3	84.1
TYRP1	27.5
SDS	65.3
GFRA1	30.5
SCGN	7.1
MAP2K6	108.9
MAP2K6	23.2
HSD17B6	16.4
IPO8	70
PHTF1	102.5
ATP6V0A2	4
ATP6V0A2	23.7
ANKRD26	53.1
ANKRD26	9
IL17RA	76.8
TRPM2	70.5
CDS1	1.7
LRP2	169.3
ATP5C1	715.7
PTPRD	62.3
COMP	88.5
ZMYND10	5.6
BST1	3.9
SLC25A40	31.2
PCDHGA1	250.9
ITGB7	12.3
LOC101929036	13.1
POMC	5.9
GFRA2	40.9
GFRA2	7.1
CNTFR	70.7
PKP1	52.4
SCGB1A1	47.5
DIAPH2	86.8
TEP1	4.6
TENM1	9.2
OSMR	102.6
ABLIM3	42.2
NCOA2	11
NCOA2	26.5
BLM	125.8
AFF3	2.2
AFF3	4.4
PGAM2	4.5
KCNQ2	54.3
FABP3	57.8
ZNF107	71.3
RBM42	100.2
DTNA	48
TNNI3	26.7
STAC	74.2
DOC2A	10.8
ADAM17	141.3
ADAM17	136.3
CBLN1	9.5
RNF126	36.5
CYP1A1	30
BPHL	95
SH3GL2	22.7
GSTM5	129.6
CRP	24.1
F2	13.3
ITIH3	89.5
F8	107.5
ENTPD5	44.3
CD8A	107.6
SULT2B1	48.9
OGG1	64.4
DUS4L	12.6
DUS4L	2
DDX18	87.8
CSNK1A1	2.4
CYP3A5	5.4
TCAP	12
EREG	12
SLC27A2	24.3
SLC27A2	35.2
GSR	72.5
AKAP7	88.4
AKAP7	45.8
CPEB3	11.8
F12	38.5
FAM50B	111.8
FMO5	23.8
DUSP9	53.4
KLK7	30.2
RAMP2	8.3
BIK	11.9
VPS9D1	42.3
FGF7	38.2
KLK13	63.4
ARVCF	9.2
ITGAM	77.3
ITGAM	209.2
LOC441155	94.8
LOC441155	819
CD1D	35.2
SKAP1	90.3
ZNF230	7.5
WISP2	53.2
TNK1	82.2
NOVA1	88.5
NRXN3	3.9
TCP11L1	1.8
TCP11L1	13.1
IL7R	43.4
SLC3A1	54.8
SLC3A1	5.3
RASGRP3	34.7
TRPC1	91.4
TRPC1	77.2
TRAF3IP3	7.3
ROR1	109.3
ROM1	16.7
TUFT1	110.5
ASPH	8.2
WASL	17.8
WASL	6.7
POLG2	94.7
TMED9	336.7
MAT1A	4.7
GRM3	13.5
REG3A	55.1
ITGB8	15.8
SIX1	4.3
BRINP1	63.6
MARCO	13.3
APOC3	6.5
KLRC4-KLRK1	122.8
HMGCS1	98.4
RGS12	76.1
HSPB2	55
PCSK1	6.1
MYOM2	17.6
CCK	18.3
MMP3	41.7
HSD17B1	26.2
CLGN	15
CD2	98.3
CPA4	152.1
PART1	4.3
PART1	5.7
YTHDC2	14
YTHDC2	99.4
GYPA	6.7
GYPA	7
TSPOAP1	33.7
GH1	38.6
JAK2	34.8
JAK2	84
CRAT	19.3
VNN1	79.9
CACNA1H	10.7
PTPRB	56.2
PRSS22	97.1
GAS2	37.1
UQCRB	1178.1
GABRB3	17.1
NME6	71.4
CDK5R2	2.1
ZBTB7B	6.9
TULP3	84.1
ZNF197	58.4
SLC14A1	30.5
SLC18A2	6.6
NGFR	20.9
LY86	143.4
FOLH1B	22.5
SPIB	33.6
GREB1	16.7
S100A12	39.7
SLC7A4	137
ARID3A	25.5
FCN3	26.9
PTPN11	2.5
PTPN11	10.3
PRSS2	7.8
BDKRB2	53.9
PLGLB1	25.6
PDE4DIP	4.9
PIGL	64.9
ITPKA	6.8
ATRIP	8.2
LIFR	32.7
ZC3H7B	77.7
POU6F1	31.4
RET	32.4
PRKD1	58.6
ZNF74	30.6
ADD3	171.9
ZBTB16	62.6
ITGA4	13.1
ITGA4	17.4
REG1B	35.2
MSH3	63.7
JAKMIP2	52.6
JAKMIP2	12.9
UBD	135.6
ADORA2B	63.6
FABP1	2.4
NLGN1	16
ARSE	58.2
NOLC1	124.2
SLC22A4	61.7
NFATC4	79.8
CX3CR1	56.4
CCNA1	37.9
KRT1	70.4
PNOC	33.7
KCNN3	3.3
KCNN3	4.4
MICA	46.8
MICA	80.4
FOXJ1	13.8
OMD	68.7
OMD	38.4
POLE2	45.1
CEL	2.7
PTH1R	62.7
PNLIP	26
PLIN1	182.9
GRIN1	2
GRIN1	9.6
S100A7	9.4
ZNF264	48.6
SLC4A3	3.6
HBE1	51
SLC6A6	5
SLC6A6	4.2
VNN2	3.2
RELN	27.9
RAB3B	13.3
RAB3B	9
IL27RA	46
CTSE	74.3
ZNF443	60
GPA33	44.3
GTF2E1	117.7
LOC401317	6.7
MSX1	54.3
SETBP1	82.2
PLCL1	34.4
FOXF1	102
HK3	16.4
CGREF1	7.6
PPM1E	7.3
CYP3A7-CYP3A51P	52.2
MYH3	3.9
COL10A1	107.5
ACSM3	50.9
TDO2	113.9
CLTCL1	39.9
IL6R	3.8
VIPR2	10.3
VIPR2	3.7
PTPRT	13.6
CA1	43.1
CA1	52
MYH1	3.6
KCNK3	41.3
LRIG2	81.2
RXRG	27.7
TAF6L	55.7
PSMC3IP	69.3
PLXNB3	7.4
CSHL1	5.9
MMP13	13.7
PDK4	25.6
PSIP1	101.4
PAK2	2.5
DNAJA3	146.2
ZNF426	7.6
BATF	61.3
TAF13	1.1
HIST2H4B	292.3
KCNS3	18.9
AADAC	9.4
MT3	34.4
CTRB2	8.9
SLC38A3	12.7
FEZ1	99.9
HOXD1	11.4
HOXD1	109.7
FASTKD2	46.9
EPHA1	28.3
KL	19.1
SCGB2A1	1
PRR5-ARHGAP8	2.8
ING2	50.9
SFTPC	4.7
DPEP1	88.4
CRHBP	28.5
CLCNKB	7.3
AATK	79.2
CD1C	13.7
CD84	133.5
MOG	3
WNT5A	38.9
PRRX1	188.2
IL15	52.5
TBX2	54.6
ELK4	8.6
IQCB1	246.2
AK2	51.9
ADAM28	9.3
CYP3A4	292
CYP3A4	17.9
MEP1A	8.4
NPY	90.1
ADGRG2	32.8
CEP135	48.3
TGM3	60.8
CEP162	23.4
CEP162	59.1
PRG4	122.8
TGM1	40.6
ITGA9	9.8
HABP2	73.9
CASP1	61.6
LEFTY1	62.7
ACTL6B	2.4
ACTL6B	5.1
FOXJ3	203.9
CCDC22	26
KIAA0319	22
FOXG1	7.2
RBM19	10.1
SOCS6	31.6
SCAND2P	20.4
NDP	37.5
NMU	56.5
HPD	3.1
TNFAIP6	114.4
TNFAIP6	103.9
S100A3	9.5
MERTK	112.4
ANKRD1	3.1
ASPA	29.6
USP5	90.5
DSC3	45.5
DSC3	61
SERPINB8	65.8
REL	31.1
REL	5.2
KYAT1	108.6
NR2C2	32.7
RAB33A	64.6
MAPK11	2.4
SNURF	232.8
ATP2C2	23.9
KIAA1549	34.6
NOL4	4.4
ADAM23	45.2
GNB3	79.5
OVOL2	3.6
SELP	226.3
RNH1	141.3
ELAVL4	8.4
SLBP	152.7
ZNF510	94.3
KNG1	6.9
SNRPA1	203.6
SPN	144.3
SPN	105.3
SLC6A12	91.6
ZNF91	139.7
PTPN22	42.9
DICER1	62.8
GUCA1A	15.8
PPIL2	49.3
PPIL2	12.6
DPYS	40
RAD51C	54.1
WT1	447.4
ACADL	29.7
ACADL	4.8
EPHA3	3.2
EPHA3	23.6
UCN	18.1
COLQ	52.7
HMGA1	105.3
CSNK2A1	106.9
LRRC23	14.1
KEL	76.8
KALRN	51.4
CHML	15.7
PLCH2	9.1
SLC24A1	30.9
HCP5	57.8
ADGRB1	4.6
PTPRR	13
CTH	17.3
HFE	61
HFE	179
LRRC37A3	86.6
NELL1	11.5
TSNAX-DISC1	73.9
MATN3	8.3
RTEL1	55.4
TNXB	271.3
UGT1A3	89.8
SRSF10	204.1
ZNF35	51.2
SLC22A18AS	58.2
ZBTB6	22.9
PRKCH	68.1
CPM	57.5
ECM2	214.3
GINS1	80.9
RAC3	6.4
ISL1	29.8
AFF2	69.7
MAPK12	50.5
RGS11	6.5
SRSF6	42.9
FUT1	62.9
HIST1H3F	85.5
RNASE2	109.4
ANKRD7	13.2
RAB5A	148.1
EPHA4	6.7
EGR3	169.3
TPM1	257.5
TPM1	9.5
STAT4	129.7
BHMT	15
CD33	8.1
AMPD1	34
SOX15	9
LLGL1	74.2
LLGL1	7.8
KLK8	120.7
CXCR5	12.1
ELK3	81.7
ADRA2C	45.7
ARSB	38.5
ASGR2	7.2
CLPS	26.9
MCC	110
XAF1	178.1
ADAMDEC1	195.2
ST18	2.2
FZD5	2.9
RIMS2	15.3
PI4KB	208.9
PI4KB	105.7
LHX2	7.2
MOCS3	74.7
ZNF135	12.3
SLC26A3	12.8
MAGI1	48.6
RHAG	14.2
RHAG	20.5
SCML2	226.3
IL3RA	8.1
CHP2	7.2
CD27	54.1
CELA3B	39.4
AGAP2	46.6
CYP4F11	3.3
RLBP1	46
ABCC2	55.3
GJB5	6.8
PTX3	54.2
CNBP	783.8
GDF10	100.5
APOBEC2	72.2
SYT5	31.4
SYT5	6.4
MIR548F5	21.5
CLCA2	7.3
CLCA2	31.9
CLCA2	22.8
ARHGAP6	45.9
ZC3H7B	58.4
ZC3H7B	87.3
ADRB2	42.8
ADORA3	74.4
IL13RA2	50
GABPB1	11.3
PPP6C	118.7
ZNF222	45.6
BMP6	110.5
ARG1	46.1
PLA2G5	82.3
TPPP	7
ZNF747	221.1
SLAMF1	36.1
ZNF134	42
LOC101929134	14.5
CRKL	112
CRYBB1	7
MPP3	131.5
PTGIR	81.7
ZNF623	20.9
UNC5C	4.2
GPR17	5.5
ENTPD3	82.5
CDSN	11.3
CDSN	5.1
HOXC4	93.8
GH2	10.3
RUNDC3A	48.2
NME5	51
CEACAM7	15.1
CEACAM7	64.8
ANXA11	283.9
MEOX2	56.6
MEOX2	1.1
RCVRN	12.3
GRB14	9.9
MPHOSPH9	5.5
CD180	61.1
CLC	7.4
CA4	5.1
CA4	54.9
CETP	4.7
SELE	161.9
CPA2	159.8
WNT10B	7.7
PLA2G7	113.4
OPCML	19.6
SRPK3	69.2
EDA	61.2
MAGEB2	23.2
VAV1	91.8
RASA3	36.9
RASA3	1.8
TNFRSF10C	19.7
LMTK2	6.8
CST1	47.2
ZNF507	71.6
HRG	65.4
CILP	371.3
PAX2	3.3
PAX2	11.4
LHX1	7.9
KCNN1	43.7
B4GALT6	1.9
B4GALT6	66.4
MMP17	33.2
LIG4	56.8
GPR4	33.4
NRG1	6.7
YAF2	75.8
SPINK1	34.9
ZNF136	83
KPNA5	19.2
TM4SF5	20.2
TIMP4	22.9
CR1	7.8
IVNS1ABP	351.8
PFKFB4	23.8
MICB	47.6
PRKCE	63.6
MAP3K13	5.6
AVPR1A	4.9
AVPR1A	28.6
AVPR1A	19
DLG2	29
EGF	41.2
BLK	1.9
CPN1	61.2
CCDC9	139.2
ST8SIA5	33.7
PROC	4.6
TGM4	13
ZNF239	92
ADH1C	24.4
FMO4	118.3
GPLD1	63.7
GPLD1	29.5
GPLD1	15.3
MATK	38.2
LEFTY1	48
GCM1	18.1
PRKCG	6.3
TLR3	59.7
SPHAR	116.9
PRELID3A	8.2
CROCC	30.3
MICAL2	28.7
LY6D	5.7
P2RY2	3.4
PTAFR	15.8
PRKY	41.5
CDH18	37.6
ADCYAP1	95.7
NEUROD1	3.9
TAL1	64.1
CLTB	75
NPHP1	5.4
TDGF1P3	13.5
ITIH4	8.4
PGGT1B	14.2
HOXA4	68.6
RGS7	25.6
NTS	13.6
SULT2A1	37.3
SULT2A1	6.4
HSD3B2	44.5
IL18	116.9
MAP4K1	5.3
CTRC	66.5
ARHGAP22	35.2
FAM155B	14.9
PTHLH	6.6
TEC	6.7
NUDT4P1	88.8
NUDT4P1	63.6
MYBPH	14.1
C8A	10
RYR3	51
FOXD1	60.4
TRDMT1	56.9
LECT1	69.5
SPINK2	7.5
PLA2G1B	19.9
GUCY2C	22.5
HLA-DOA	20.4
ZKSCAN7	12.4
CRLF1	16.3
KNTC1	105
ABCB8	3.3
EPPIN-WFDC6	46.5
EPPIN-WFDC6	48
SMAD9	6.6
RFX1	4.1
SYN3	16.5
OPHN1	1511.4
DAPK2	47.3
SERPINA6	16.1
GRP	10.6
CDH15	29.8
CDH15	5.6
EXTL1	5.3
SHC3	13.7
CALCRL	91.2
IFI16	1295.9
MSI1	20.7
LIPF	32.9
GALNS	106.7
CXCL6	41.7
CCR7	44.7
ELAVL3	46.1
CARTPT	57.6
NR1H4	7
IL2RA	4.1
IDS	78.8
NRG1	19.6
PON1	35.7
PON1	15.7
PRLR	8.8
PDK3	63.6
PDK3	5
LGI1	3.7
APCS	31.5
PEX10	34.1
PEX10	37.9
COX6A2	77.3
SLCO1B3	5.9
GNAL	3.8
GNAL	3.1
OPA3	3.4
PRM1	36.7
SOCS3	129.7
SOCS3	39.8
PTGDR2	14.4
MAP3K10	7.3
MAF	61
KIF14	59.9
XCL1	25.3
XCL1	16.8
REN	68.8
CPLX2	1.6
PIK3CG	10.6
PIK3CG	1.6
FOLR3	36.5
MYF6	14.7
ZIC1	41
LOC101927562	29.8
HSPB3	20
SLC6A15	6
FOXF2	84.9
SCGB2A2	10.5
EYA3	4.8
CFP	2.6
SCN2A	21.8
BDNF	29.5
G3BP2	30.3
CACNG3	4
ANK3	85.7
SERPINA7	44.7
CDX2	3.8
PDE3A	44.2
PDE3A	6.2
PF4	74.8
RARRES1	89.1
RARRES1	272.8
TNNI2	7.1
MYBPC2	2.8
DGKG	4.1
SLC1A1	62.2
CERS1	6.8
CD19	42.3
LOC100507353	5.1
LGALS7B	19.7
MAPT	4.7
NPFF	9
ZNF536	69.7
FGF9	242.9
USP32	235.9
SMCP	12.1
CCL13	37.2
LRRTM2	6.4
TIAM1	5.4
NR0B2	43.2
ABL2	99.6
FER	11.5
TCL1B	21.6
ASAP2	196.6
TLL1	6.3
ZNF205	27.4
CNGA1	28.8
NOX1	4.8
RORC	81.3
IGSF6	38.7
SERPINB7	2.9
GCG	3.8
ANGPTL7	5.2
CYP26A1	32.4
TRPC3	55.1
MLANA	14.7
MLANA	59.1
ZNF143	4.2
F2RL1	29.3
CDX1	8.5
TBC1D9B	330.3
HAS2	43.7
SPOCK3	8.7
SPOCK3	9
B4GALNT1	8.9
MPPED1	84.9
S1PR4	38.6
TCTN2	255.7
EPYC	556.7
LIN7A	23.9
COMMD4	62.5
SEMG1	6
RORB	12
PDE1B	10.3
PRMT1	161.1
CELA2A	2.5
CELA2A	3
ZNF365	34.6
MASP1	36.4
DBH	3.2
TBCCD1	55.1
PTPA	67.4
NDRG2	34.5
RHO	10.3
RHO	16.6
GABRA5	1.5
DIO1	21.5
WNT2B	25.2
WNT2B	42.2
AJAP1	46.1
MT1H	818.3
NTRK3	89.3
DHRS2	49.6
BMX	11.8
ACSBG1	17.8
ACSBG1	7.4
RTEL1-TNFRSF6B	95.6
METTL13	76.3
AKR7A3	94.8
PLXNC1	3.5
PLXNC1	50.8
TLE3	50.5
MBTPS2	12.8
CDK17	67.1
GH1	9.7
NOVA2	2.9
NOVA2	23.7
FAM30A	62.6
TRPM1	11.6
LTC4S	2.9
LDB2	81.7
PTK6	14.1
LRRC6	22.3
XPNPEP2	62.7
CD5	45.9
LAG3	4.7
SUN1	9.5
CD36	536.4
DLGAP1	29.5
DLGAP1	11.1
NAPA	89.6
FHIT	59.4
ITGA2B	56.4
ITGA2B	3.9
HINFP	30.9
FMO3	14.1
COA1	9.6
OCA2	49.5
RCC1	106.9
MIS18BP1	5.8
ETV1	87.5
INSM1	6
PML	4.4
CYP24A1	15.6
UGT2B4	5.9
SUPT3H	36.8
ZSCAN12	58.5
CD70	41
PIP	43.9
SIX2	61
SIX2	44.1
ZRSR1	2.1
AIM2	82.2
CYP4F2	5.2
CYP4F3	17.3
MIR4321	3.4
CDH16	2.1
RGS9	24.7
SIGLEC6	4
SIGLEC6	107.2
GTF2A1	8.6
MGAM	2.4
CYTH3	3.3
T	39
GABRR1	41
RIBC2	4.9
ABAT	60.3
TRPC6	31.9
SLC26A4	19.9
RAB30	64.5
DPF1	10.2
SMARCB1	25
CHRNA5	54.6
GRIN2A	8.6
SLC2A2	1.9
XIAP	26.1
XIAP	24.2
MRAS	13.7
CYP4F12	72.9
GLB1L	108.2
KLKB1	25.8
SMARCA2	94.6
SMARCA2	7.8
SMARCA2	81.1
CD28	48.7
SYCP2	31.2
PPEF1	14.5
206548_at	29.6
INSL4	25
NUP155	22.3
KLHL24	15.5
TAC1	12.8
OAS2	71.4
SETMAR	31.2
THUMPD1	100.8
CLUL1	65
ZNF702P	39.5
SIM2	97.9
206559_x_at	14620.7
MIA	8
AKR1B10	399.8
CSNK1A1	250.1
OPRL1	9.5
OPRL1	65.1
SMA4	94.4
SLC7A1	8.3
PHF20	84.6
TNP1	9.2
IL24	9.9
PSG11	44.7
MAP4K4	126.2
ZNF85	188
KCNQ3	45.8
PTP4A3	30.4
CDKL5	8.3
CEACAM1	37.2
VIP	2.4
NKX2-5	14.6
ZKSCAN8	46.5
EFEMP2	301.4
BNC1	208.2
ADGRG1	10.9
KRBOX4	5.5
LY96	281.3
MKRN3	29.4
CNR2	77.2
CCT6B	78.4
DAZL	10.7
GFI1	4.1
DRD2	71
RAG1	4.2
AP3D1	260.6
MED22	60.7
PASK	22.5
CST6	49.8
NRL	5.5
NRL	17
INS	2.5
SLC16A5	8.2
SLC16A5	33.2
LOC401021	8.2
LOC401021	1.7
SLC2A4	39
OVOL1	7.3
ENDOU	11.5
LIPC	5.3
CBL	60.9
RPGRIP1	58.7
MAGEC1	21
F11	43.5
C2orf27A	61.3
CACNG1	9.2
TAF1A	61.4
GDF5	26.2
ADAM22	16.7
ADAM22	3.2
RENBP	6.3
IL18R1	23.2
DKK4	10.3
GRAP	28.3
EIF4H	375.1
TRH	28.3
PDE6A	49.4
USP9Y	86
PRPH2	76.8
SSX1	6.2
SSX1	2
SLC5A1	57.8
ADAMTSL2	3.6
TYR	72
PTGER2	33.1
APOBEC3B	76.4
CHRNA1	42.6
SIX3	24.5
CHRNB2	60.2
RASA2	53.6
P2RY14	22
HTR2B	42
HTN1	18.8
GAGE12D	34
TNFRSF17	7.2
DSG1	11.6
HAL	27.9
NR0B1	49.1
NR0B1	5.3
GLI1	97.8
HBZ	2.7
ZNF571	49.7
TFE3	78.7
IQCC	39
CPB2	13.3
ZMYM5	12.1
POLR3G	19.4
POLR3G	6.6
SEPT5-GP1BB	6.1
APMAP	297.9
MYOD1	11.9
UPK3B	158.4
206659_at	22.2
IGLL1	51.5
DBF4B	54.4
GLRX	205.2
SP4	51.1
SI	7.9
BCL2L1	4.1
GZMK	49
SCAMP1	54.1
SCAMP1	57.5
GAD1	5.7
GAD1	12.1
SAG	21.6
AQP2	31
GPR176	54.1
FLT3	162.8
SKIL	47.6
CEACAM8	3.4
KRT31	26.7
GABRA1	16.4
APBA1	7.1
CD5L	29.3
GP2	37.9
CLEC10A	31.8
ZNF165	8.9
ATF7	59.8
HCG4	12.8
PDK1	25.5
PTPN6	111
CPSF4	101.9
KAT5	61.5
ASIC2	10.2
PDIA2	94
KCNJ10	26.9
IL7	14.9
PNLIPRP1	36.4
ZNF43	210.2
GPR143	20.6
HP	102.9
XK	11.6
NPAS1	9
KDM5D	253.5
EDNRB	73.7
TEK	67.5
CHRNB1	4.5
CLCN5	26.3
TULP1	50.4
NTF3	14.2
FAM65B	67.4
FOXN2	46.7
GPT	30.5
EPB41L3	76.3
TMEM257	2.1
GRTP1	2.1
NTNG1	44.6
ALOX15B	23.3
TFEC	149.6
UMOD	35.9
MYH8	16.9
LMO1	23.2
SYNGR4	15.2
MGAT5	25.9
CCDC181	16
LPAR2	88.6
LPAR2	117
CBX4	7.4
BMP1	15.7
HPGDS	49.3
C9	13.8
ECE2	18.9
TNFRSF8	65.7
GRIA3	22.8
CNKSR2	46
SLITRK3	39.3
TULP2	44.1
JRKL	62.6
CHRNA4	30.9
CHRNA4	23.6
WNT11	7.7
APOC4-APOC2	78.4
HOXC5	17.5
SYCP1	66.1
SSUH2	44.9
PIR-FIGF	31.6
ASGR1	8
ZMYM5	29.3
HOXC11	76.2
BFSP1	3.1
GPRIN2	69.9
SPAG9	62.4
CD1B	36.6
MAFK	38
PCYT1B	18.4
DFFB	6.7
RDH16	13.7
CYP2B7P	382.3
CYP2B6	10.6
CHST7	4.7
PDE5A	2.7
EDN2	21.3
FCER2	3.3
FCER2	2.9
CD96	41.3
KCNA5	7
FKBP6	49.9
MPPE1	28.2
KCNJ2	85.2
ITGA10	104.7
RBMS3	90.3
RPL3L	8.1
TMSB4Y	42.7
SLC35A3	45.7
UPK3A	3.2
PTH2R	48.5
LY6H	45.4
FRMPD1	31.8
CUBN	22.6
ACRV1	117.8
CRYBB2P1	28.1
CRYBB2	7.6
ASMT	11
GAD2	14
DNAJC4	67.2
DNAJC4	65.8
FGF4	12.5
AQP8	12.2
KLRC2	19.5
HTN3	3.8
BRDT	2.7
CBFB	47.3
POU2F1	88.2
NDUFB1	424.8
LOC729966	112.8
LOC729966	679.6
PNMT	44.4
ERBB4	38.3
F2RL2	4
WISP1	86.4
NAT2	9.5
DLEC1	25.7
SCGB1D2	7.8
MTHFR	12.8
NPPB	3
PAX5	23.4
PDYN	4.4
CD3G	9.6
SEMA3A	23.9
DGKI	31.2
ADD2	37.4
HNRNPA3P1	50.3
HNRNPA3	209.3
LOC101060181	3.1
ADCY8	28.4
ADRB3	23
CTF1	11.4
NGF	45.2
SPAG8	9.7
SPAG8	28.8
CELF3	16.9
CNNM2	137.1
POM121L9P	52.4
AGFG2	4.3
AGFG2	18.2
L3MBTL1	33.9
L3MBTL1	64.1
CES1P1	2.3
OXTR	66.9
PMP2	23.6
TRPV6	6.8
TXK	32.1
ZNF430	160.2
SLC4A10	12.8
ARSD	11
SEMA3F	10.1
LOC101927144	40.8
HBD	33.3
STATH	45.3
SLC6A3	51.2
ALX1	8.4
TBX19	12.9
C22orf31	78
AFM	56.7
PDE6H	24.8
KCND1	12.4
CRYBA4	4.4
FBP2	3
RNF40	114
HDAC6	191.8
HOXA7	40.6
COX20	37.9
GABRG2	19.5
RASL10A	63.7
RNASE3	53
EPHA7	13.7
MAP3K7	198.8
MAP3K7	106.8
HYAL2	90.2
LILRB5	78.9
FKBP1B	64.9
HOXC6	64.9
PAEP	8.7
MIOS	145.7
CGGBP1	181.6
ZNF254	70.6
HRK	6.1
HRK	27
HRK	3.3
CDH4	2.1
GCKR	75.6
STARD8	95
CHAD	5.7
PPARA	53.6
ELANE	5
SLC17A1	82.7
CA6	51.7
SLK	146.4
SLK	89.6
SIM1	6.8
MXD1	5.1
DAO	104.5
NRG2	15.5
P2RX6	78.2
LILRA3	41.4
SLC1A6	8.6
GP9	90.6
SCEL	2.7
GH1	7.4
GH1	41.4
ACKR2	56.3
ARHGDIG	60.2
PDIA2	13.9
IL12RB1	18.9
ACTN3	27.7
AMHR2	5
SALL1	8.4
APOA4	3.2
PPP1R3A	6.3
GNG7	49.5
PAGE1	19.5
CDH19	18.7
NTSR2	2.7
ZNF253	73.4
C19orf57	16.9
EXOG	5.3
EXOG	6.5
MATN1	21.5
MATN1	19
ICAM5	24
TNFSF9	75.8
CLDN11	58.1
AF068863	8
CFHR2	255
TRIM25	11.6
FOXE1	1.4
BAAT	11.1
CRTAM	34.5
NKX2-2	15.1
TAT	60.2
GNA13	51
CPNE1	244.3
ELK4	44.7
GLE1	82.4
GLE1	4.8
VCY1B	28.1
PRKCA	4.5
IL11	74.8
ST8SIA4	32.1
IL11	58
GUCY1A2	41.8
ZNF124	28
NFIC	23.2
GLYAT	61.3
ZNF141	9.3
CH25H	86.9
H6PD	6.6
SIRPB1	45.4
PCDH8	19.3
206936_x_at	382.9
SPTA1	32
SRD5A2	59.7
DCC	87.7
POU4F1	51.4
SEMA3E	15.9
PMCH	57.4
TGFBR1	7.6
HTR6	56.4
LCT	77.7
HCN4	9.6
B3GALT5	60.7
NEU3	72.3
RUSC1	219.8
SCN9A	2.1
HIST1H4E	47.4
G6PC	0.8
ADGRL2	208.4
WT1-AS	101.5
LOC101930168	12.4
PMF1-BGLAP	40.6
AGXT	3.7
UPF3A	145.9
UPF3A	67.9
LPAR4	19.2
MED20	54.5
206962_x_at	35.6
NAT8B	9.9
NAT8B	14.8
KLF12	9.4
KLF12	84.4
CCNT1	23.6
NFRKB	60.6
LOC100653049	3.2
CNTN2	5.7
GPR161	15.8
GPR161	4.7
PPFIA2	2.5
CXCR6	54.6
LTA	9.9
HSPH1	428.2
PTH	1
CCR2	58
C8B	22.9
FLT3LG	5.3
SCN4A	3.5
CRYBA1	4.5
CCR6	25
RIT2	3.8
HSD17B3	22.4
FGF18	5.2
FGF18	6
CCL25	5.3
SCAF11	78.4
TNR	45.2
CCR5	89.6
ATP5S	13.8
ATP5S	62.6
CST4	56.9
SCARF1	47.3
CACNB1	55.8
HS6ST1	9.1
PRB3	11
IL12RB2	8.7
PPP3CC	13.5
TSC22D3	81.9
PLAGL1	99.9
GUCA2A	5
BCL2	65.2
BCL2	7.3
CCDC106	3.1
NR1I3	6.8
CXCR2	2.7
PHOX2B	71.2
GABRB1	62.1
PTK7	142.6
MMP16	48.3
MMP16	54.4
GABRA2	45.4
ALDH1A2	84
LOC101928635	298.4
RAB27B	18.6
RAB27B	21
AKAP4	10.9
HSF2BP	103.1
ZPBP	10.7
LDHC	5.9
KRT10	191.6
CHRND	7
GJC2	13.9
ATP2B3	7.3
HGFAC	9.9
MYCNOS	15.6
KITLG	7.9
CSRP2	85.7
NKX3-2	12.1
CRISP1	5.2
GIF	14.2
GLI2	42
SLC30A3	7.8
GRIN2D	4.7
TNFRSF11A	7.9
SLC16A6	23.9
CDKN2A	30.6
ST13	575.8
MASP2	76.3
E2F2	8.7
SLC6A9	10.9
THRB	74.3
VPS50	30.7
HIST2H4B	7.9
CLCNKB	18.7
SLC6A11	5.8
SCN8A	5
CACNA2D1	53.7
SLC17A4	18
HAVCR1	27.8
SLC8A1	4.9
IMPG1	1.6
GPR37L1	8.3
SLC4A8	4.8
SLC16A7	35.3
PARK2	8.3
PAX9	30.9
EN2	26.2
ERN1	65.8
IAPP	4.2
TTTY14	3.6
AOC2	52.8
KRT75	38.5
HRC	6.7
HDC	65.6
ZFP37	32.9
SMAD6	169.2
RGR	8.3
ACO1	148.6
IL18RAP	83
CDKL2	4.3
SLC18A1	40
NLRP3	22.2
ASS1	419.2
CELA2B	16.4
MED6	48.7
MED6	35.7
PYY	2.8
PI4KA	109.9
