X	GSM49600
DPYSL2	1107.3
RPLP1	4796.7
CTNNA1	398.5
CTNNA1	635.8
CTSD	77.8
FAM120A	118.2
MAT2A	348
MAT2A	71.5
LAMC1	516.2
LAMC1	1340.4
LOC100506248	1281.5
PTMA	1045.6
FAM120A	1387.1
HNRNPK	608.4
BZW1	617.9
BZW1	984
SEPT2	408.4
ATF4	690.2
GNAS	2879.5
RPS15A	4045.1
ANXA5	812.3
STMN1	139.9
LRP1	41
LRP1	99.9
PSMB7	539.8
PEA15	192.8
PEA15	1129.1
ECH1	206.5
ODC1	563.6
IQGAP1	1215.5
XRCC6	660.4
ACO2	152.7
DAZAP2	709.5
SPARCL1	387.8
MCL1	12.6
MCL1	642.6
MCL1	475.5
HSPA1B	944.2
HSPA1L	415.9
ACTB	10104.1
SARS	272.9
TMBIM6	623.4
TMBIM6	1003.7
LMAN2	111.7
HSPD1	1308
HSPD1	3011.7
ZYX	367.3
RPL12	5157.4
CIRBP	125.7
CIRBP	168.4
CCT7	280.2
PAFAH1B1	127.6
PSME1	330.9
PAFAH1B1	111.5
PAFAH1B1	237.8
RPS10	3498
ATP5O	659.1
RPS15	3563.9
PSMD8	222.8
LAMP2	248.7
TPI1	944.6
RPL29	1850.8
GSTP1	143.2
HYOU1	231
SNRPD2	1115.9
PLOD1	142.6
ZNF207	640.6
ZNF207	480
PSMD2	483.8
SCD	52.1
SCD	99
RAP1B	1006.1
RPS21	3156.1
MAP4	5.5
MAP4	129.7
BCAP31	280.8
CTSB	917.3
CTSB	1270.1
KARS	1339.3
EPRS	7.7
EPRS	71.2
EPRS	183.6
PRDX6	240.3
PRDX6	359.3
PPP1CA	126.2
SARAF	551.5
AHCYL1	206.5
AHCYL1	289.9
AHCYL1	712.5
IST1	438.8
GNB2	342.4
H2AFZ	414.4
NCOR1	109
NCOR1	47.6
NCOR1	128.5
NCOR1	176.3
SNORD38B	1060.8
FLNA	260.8
CNOT1	389.9
CNOT1	74.3
DHCR24	286.4
RAB11A	1169.7
RAB11A	283.8
EIF3F	1.2
PSAP	967.8
RNF114	133.7
RNF114	139.3
SNORA68	4539.3
STRAP	514.3
PSAP	1893.1
S100A10	3467
CCT8	1013
MIR1292	89.3
MIR1292	224.9
PSMB1	595.9
CCT4	627.6
EPAS1	1342
EPAS1	46.8
DNAJA1	409.1
DNAJA1	640.3
PSMD4	228.6
UQCRC2	181.1
CKB	35.5
RHOC	430.1
PGAM1	489.3
STAT1	394.4
SNORA21	2008.1
SSR1	178
SSR1	113.4
SSR1	574.4
TRA2B	161.2
TRA2B	663.6
FKBP4	106.9
FKBP4	121.4
HDGF	402.2
PALLD	268.2
MGEA5	204.5
MGEA5	313.7
M6PR	76.8
M6PR	259.7
SEP15	854.6
AHCY	241.3
HLA-E	334.2
HLA-E	576.7
PALLD	58.3
PALLD	115.2
RPLP2	56.2
SNORA52	3446.8
LOC101927137	393.1
TACC1	298
MIR1248	2979.7
PPM1G	66.2
KTN1	98.2
KTN1	656
TAGLN2	1162.1
SRPRA	3.4
SRPRA	224
PHC2	536.5
BTG1	85.4
BTG1	363.6
KDELR1	152.4
LGALS3BP	1006.1
SLC3A2	113.9
COX6A1	1196.3
RPS23	4237.8
RAB14	260.5
RAB14	42
TMED10	396.1
VCL	51.3
VCL	779.1
DCTN2	152.7
RPS4X	4007.3
DEK	413.3
CALR	43.9
RPL8	2043.1
RPL5	2009.9
RERE	1.7
RERE	1.6
RERE	158.8
HSBP1	185.2
HSBP1	535.1
HMGN1	352.6
LOC101927733	916
SEC31A	1082.7
GLUD1	166.4
GLUD1	126.3
MLF2	161.1
SNORD54	1799.7
ARPC1A	685.3
CCND2	43.9
CCND2	63.5
CCND2	800.4
ATP6V0C	246.7
IMMT	358.9
SSRP1	51.9
SSRP1	26.6
SDCBP	919.7
FUS	232.8
CLTA	597.5
SEPHS2	173.5
RPL31	74.4
RPL31	7680.7
UBA1	379.7
ABLIM1	347.5
ALDOA	1867.1
PPIB	1359.5
PPIB	773.7
SERP1	305.7
SERP1	431.2
SERP1	511.4
TSPAN3	1051.1
TSPAN3	279.8
ACTA2	505.7
PPT1	412.4
TAX1BP1	577.1
TAX1BP1	536.8
MDH1	1017.2
PDHA1	64.5
PDHA1	160.2
GNAS	2684.4
ANXA6	28.1
CD59	487.3
CD59	582.2
CD59	636.4
SERPING1	331
PSME3	147
PSME3	64.4
HIF1A	2041.4
TRIM28	130.2
SNX17	113.6
IPO7	228.6
IPO7	323.3
IPO7	244.8
IPO7	175.5
ACTR3	929.7
RBM14-RBM4	142.7
CKAP4	258.1
CKAP4	499.3
AARS	368.1
TMEM189-UBE2V1	160.4
TMEM189-UBE2V1	254.3
TMEM189-UBE2V1	344.8
SSR4	511.4
CD9	714.8
PRDX2	20.6
HADHB	616.8
TXNIP	248.1
TXNIP	606.9
TXNIP	996.7
RPN1	652.7
ANXA1	3859.2
PAICS	186.6
PAICS	113.8
JUP	57.1
EIF1AX	187.2
EIF1AX	82.3
EIF1AX	88.6
EIF1AX	262
YWHAH	416.6
DSTN	1180.4
DSTN	2742.5
TAF7	271.6
EIF5B	462
EIF5B	113.8
EIF5B	106.9
EIF5B	141.8
CD99	313.5
CD99	953.8
LDHB	614.4
HNRNPH1	1026
BLCAP	223.1
RPLP0	4567.5
ADD3	205.6
HADH	163.6
HADH	78.6
PFKP	260.4
ANP32A	61.5
RAD23A	172.4
GNAI2	110
DUSP1	2284.5
TGM2	113.5
ANP32A	6.1
DUSP1	6.3
WTH3DI	2.6
RAD23A	309.4
WTH3DI	516.2
WTH3DI	31.3
RPS18	4875
PLD3	69.7
ANP32A	163.9
PSMF1	55.8
PSMF1	94.1
HNRNPA0	299.8
HNRNPA0	75.6
GOLGB1	106.9
GOLGB1	327.4
MYL9	147.9
CTTN	533
STOM	192.1
STOM	355.8
STOM	1
RCN1	347
LOC100996696	480.1
GTF2IP4	606.4
CYC1	82.2
PSMC2	64
PSMC2	867.9
MMP2	157.6
SF3B1	137.1
SF3B1	1174
SMARCC1	61.8
SMARCC1	61.2
SMARCC1	175.2
SMARCC1	91.5
SNU13	72.5
SNU13	464.6
TM9SF2	400.4
SYNGR2	258.7
PIP4K2B	130.9
PIP4K2B	11.1
SLC4A5	61.1
BCLAF1	23.5
BCLAF1	513.3
SON	86.8
SON	844.4
PXN	211.1
KPNA2	475.7
ATP6V1B2	172.8
TUBA1B	2910.2
CBX3	386.7
RBBP7	492.2
SDHA	205.6
RPS29	4710.4
DAP	182.4
ARF4	570.6
ARF4	1115.7
COPB2	601.5
USP9X	216.8
USP9X	359.9
BCLAF1	47.5
PFKL	176.8
NBPF20	795.1
NBPF25P	345.3
LGALS1	2044.8
GPX4	558.9
THBS1	6.4
THBS1	205.5
THBS1	189.9
THBS1	478.8
CSE1L	115.7
CSE1L	389.2
TUFM	241.2
PSMA7	286.7
POLD2	88.5
CPE	341.1
CPE	169.1
PGD	27.6
COX8A	363.2
PGRMC1	132
PGRMC1	802
EIF5A	183.8
EIF5A	203.4
ITGB5	296.9
ITGB5	1049.4
MGAT1	51.1
ACLY	107.5
ACLY	276.7
SRSF7	171.8
CDH1	28.8
CDH1	324.2
RPL36A-HNRNPH2	201.2
PJA2	180.2
COX7C	1260.5
ECHS1	373.3
PLP2	179.3
HLA-DPB1	501.1
SSB	206.3
SSB	370.5
RAB5C	51.9
GPNMB	1284.2
EIF2S1	216.8
EIF2S1	89.2
EIF2S1	259.4
HAX1	236.9
NFE2L2	810.5
TIMP3	140.6
TIMP3	124.2
TIMP3	87.5
TIMP3	314.3
MBNL1	119.6
MBNL1	703.8
MBNL1	722
SNORD18C	4242.9
MFN2	74.3
RAB5C	78
NMT1	229.3
NMT1	60.2
NMT1	53.2
YBX3	652.6
YBX3	235.3
IGFBP7	663.2
IGFBP7	1113.1
PUM1	196.5
PUM1	477.6
PUM1	573.8
ARHGDIA	18.2
ARHGDIA	247.8
BHLHE40	83.3
BHLHE40	555.4
ATP6V0E1	153.8
ATP6V0E1	1544.8
NUDC	212
TERF2IP	265.8
TMX2	262.4
ARCN1	137.1
UBA2	323.9
FBXO7	273.9
GNAI3	168.8
GNAI3	492.8
GNAI3	88.2
CHD4	57.1
CHD4	242.6
CHD4	284.2
HTRA1	266.9
LRPAP1	115.4
ITPR3	38.8
ITPR3	446.3
ITPR3	558.3
PITPNA	100.1
PITPNA	38.1
PITPNA	103.1
IDH1	556.4
SEPW1	464.7
SLC7A5	93.4
AMD1	99
AMD1	116.4
PSMD1	169.1
PSMD1	453.5
CREG1	534.2
CSTB	216
PCNA	288
RRBP1	10.4
RRBP1	148.2
RRBP1	55
RRBP1	43.5
TNFAIP1	314.6
TNFAIP1	17.2
HDAC1	51.3
DDX3X	561.8
DDX3X	81.1
LGMN	248.6
PPP1R7	44.6
PPP1R7	70.9
PLS3	2027.9
ERP29	369
SNORD83B	4487.4
CTBP2	250.4
CTBP2	40.4
CTBP2	275.3
SNRNP70	161
RAD23B	453.6
RAD23B	254.9
SRRM1	40.3
SRRM1	235.9
NDUFB8	182.1
NDUFB8	293.9
ARIH2	31.2
ARIH2	6.1
ARIH2	193.2
ENO1	869.6
PSMD13	110.3
PSMD13	72.2
ILK	291
BTG2	38.9
BTG2	129.7
CAPZA2	217.4
CAPZA2	606.1
SPCS2	206.8
SPCS2	637.7
DDX1	315.1
ATP1B1	360.7
ATP1B1	499.4
RAF1	260.6
LOC101927673	113.6
LOC101927673	12.7
SREBF2	17.7
SREBF2	33.3
SLC2A1	49.3
SLC2A1	454.5
PKM	806.3
PSMC4	54.4
CDIPT	412.9
RPS6	4751.3
BAG6	265.2
COX7A2L	383.1
SNORD73A	7863.8
RPS16	1174.1
SYPL1	207
SYPL1	388.7
BGN	158.6
BGN	55.2
TARS	155.2
COPE	154.5
AF119897	63
TXNRD1	887.3
PSMC3	101.9
NME1-NME2	1270.7
NUDCD3	40.7
NUDCD3	319.3
RALY	59.7
AKR1B1	233.9
SRP9	731.2
PSMA5	315.6
FDPS	133.5
RAB5B	219.4
HNRNPAB	450.9
LOC101926921	270
LOC101926921	189.5
LOC101926921	121.7
ADRM1	158.6
OGDH	99.4
TRAK1	2.1
APEH	141.2
MKRN1	405.3
SDC1	135.6
SDC1	309.9
ARHGDIB	310.2
CYR61	1032.6
SEC11A	922
TOP2A	78.5
TOP2A	210.4
LOC101060363	5955.1
WSB1	163.9
WSB1	330.3
WSB1	765.6
MOB1A	95.5
MOB1A	197.2
MOB1A	112.2
PRNP	1138.4
ANXA4	1418.5
ANXA4	1021.7
EIF4A3	262.8
NDUFA5	319.7
ANP32B	227.9
ANP32B	696.5
SEPT11	470.1
SEPT11	24
NREP	99
NREP	281
SH3BGRL	149.9
SH3BGRL	544
ENO2	74.1
STK25	97
IFITM2	1252.7
PSMA2	188
PSMA2	775.2
MYL12B	1420.5
MYL12A	585.1
SMARCC2	66.3
SMARCC2	85.2
ATP5B	964.7
MIR6733	104.9
EMP1	269.5
EMP1	127.7
CCT6A	197.8
CCT6A	308.9
ETS2	174.4
ETS2	76.3
RARS	232.4
STAT6	249.6
STAT6	31.2
ARHGEF12	81.3
ARHGEF12	214.7
ARHGEF12	38
VAMP3	434.1
VAMP3	51
GTF3A	770.7
SCP2	672.4
ENC1	14.3
ENC1	205.6
SNRPC	433.6
UBE2D2	293.2
UBE2D2	55.8
UBE2D2	225.3
ADIPOR2	166.5
GRHPR	190.2
GPX3	93.3
SLC9A3R1	475.7
FLOT2	187.4
YME1L1	296.7
YME1L1	305.7
BAZ2A	69
BAZ2A	34.8
BAZ2A	74.1
SF3A1	125.7
SF3A1	78.6
COPB1	986.3
COPB1	514.4
CST3	252.5
TMEM109	121.2
IVNS1ABP	109.7
IVNS1ABP	94.4
OAZ2	191.6
OAZ2	216.6
ANXA7	354.4
ZFP36L2	7.6
ZFP36L2	549.4
ZFP36L2	5.9
CUL3	52.7
CUL3	298.1
CUL3	15.2
PLEC	6.1
PPP2CB	2.2
PPP2CB	625.7
HNRNPF	165.1
UBAP2L	94.1
UBAP2L	84
TPD52L2	112.4
CRTAP	154.7
CACYBP	291.3
CACYBP	35.7
NBR1	100.9
NBR1	238.9
DHX15	403.7
DHX15	247.5
UCHL1	1050.4
PSMD3	109.4
ITGA5	214.3
CSNK2B	538.7
TRAP1	192.7
IGF2R	66.3
IGF2R	434.7
RBM5	147.8
RBM5	301.1
SGTA	37.9
PHGDH	111.3
TRAM1	1045.5
TRAM1	485.5
PSMB3	438.5
GRK2	5.7
GRK2	15.1
MGST3	550.7
PSMB2	305.3
COPS6	301.5
RPL36A-HNRNPH2	2312
PPP1CB	203.3
PPP1CB	198.8
PPP1CB	165.7
PLEKHB2	367.2
PLEKHB2	7
LRP10	469.2
HSD17B4	278.5
NAP1L4	109.1
GSS	60.4
SOX4	212.1
SOX4	806.4
SOX4	17.5
BAP1	32.4
WDR77	34.7
WDR77	136.6
IFI30	389.8
CUL4A	111.1
CUL4A	99.7
ALDH2	376
VIM	1970.3
SEPP1	1060.2
CLDN4	5
RPL37A	7895.9
DPYSL3	82
DPYSL3	345.4
CAT	237.6
PTDSS1	155.3
TTC1	148.5
EIF4E	189.3
EIF4E	46.7
EIF4E	70.9
COL6A3	815.5
GBF1	57.7
DDX23	16.7
COX6B1	794.3
ATP6AP2	67.8
ATP6AP2	812
ATP6AP2	339.4
CNN3	317.8
TIA1	200
TIA1	127.1
TIA1	214
TIA1	111.3
TIA1	97.2
RHEB	14
RHEB	19.3
RHEB	1623.5
NPEPPS	189.4
NPEPPS	212.3
BUB3	120.1
BUB3	344.8
BUB3	237.1
RUVBL2	165.3
MAPKAPK2	132.8
MAPKAPK2	26.5
SCRN1	38.2
TALDO1	212.4
JUN	233
JUN	3.8
JUN	119.6
NQO1	46.9
NQO1	191.4
SHC1	103.2
GSTO1	914.1
SQSTM1	726.4
VBP1	201.8
JUNB	116.5
ITGA3	243.2
MIR6758	204.5
RRM1	81.3
RRM1	265.3
MIR664B	72.4
MIR664B	167.4
SUPT5H	121
PYGB	10.5
QSOX1	193.8
SUPT4H1	155.3
SUPT4H1	132.6
RCN2	229.4
RCN2	315.2
CTSC	365.9
KHDRBS1	200
PPIF	95.1
PPIF	56.6
AHSA1	246.4
RPL41	5865.7
PUM2	174.2
PRCP	154.4
MYH11	2.2
MYH11	3.6
MYH11	16.9
USP7	104.4
USP7	237.5
PPP1R11	253.1
GRSF1	134.7
NFKBIA	72.5
G3BP1	219.7
TSN	63.1
LAMB1	347.1
TGFBI	5106.8
PFDN1	80.5
IGFBP4	1499.3
IDH3B	99.9
ELF3	19.6
AAMP	147.2
TOMM70	132.7
TSN	63.3
G3BP1	130.6
TSN	351.6
SRM	116.3
NCBP2	318
CBX1	515.3
TOMM70	282.1
GRSF1	141.2
NCBP2	87.6
SNURF	605
UBE2N	189.7
UBE2N	381
APOD	62.2
ARF5	214.1
LOC101927180	410.2
RPA1	162
RPA1	164.1
LOC101928634	1330.5
ZFP36	596.6
PSMA3	329
CTNNB1	604.8
UBL3	127.6
UBL3	68.6
DUSP3	208.1
DUSP3	36.2
DUSP3	24.9
FHL1	64.8
FHL1	609.6
ZNHIT1	230.5
SAR1A	261.8
SAR1A	122.4
BCL2L2-PABPN1	270.6
BCL2L2-PABPN1	101
TRIP12	255.7
KDM5B	11
KDM5B	86
KDM5B	70
ACTG1	7874.2
LAMP1	97.2
LAMP1	598.4
LAMP1	1725.4
GYG1	193.5
MCM3	212.6
VAMP2	22
VAMP2	66
RAE1	141.6
CLIC4	433.7
CLIC4	1928
CLSTN1	201.4
SORD	45.5
SORD	108.1
FSCN1	172.2
ID2	614.4
ID2	210.4
GOLGA4	226.3
UQCRQ	647.2
SAMM50	74.8
SAMM50	83.3
DCTD	102.4
DCTD	167.4
ETF1	144
ETF1	275.1
SNW1	107.8
TMPPE	386.8
NME1	453.3
PODXL	252.1
FAT1	413.7
TMX4	77.9
TMX4	190.9
SEC23B	103
SEC23B	137.6
DDX39A	231.6
SFPQ	123.5
SFPQ	197
IRAK1	498
TXNL1	619.7
SMC1A	191
ANXA2	6196.1
NISCH	241.1
EIF3H	960.1
ZC3H15	200.1
PPP4R1	266.9
ZC3H15	269.3
KRT18	4628.4
COX7A2	1587.4
INPPL1	61.4
OAT	373
PHB2	968.9
IFITM2	379.4
PPP1R12A	14.5
PPP1R12A	198.4
PPP1R12A	138.2
CNN2	311.9
PWP1	89.2
PWP1	116.3
PWP1	271.1
ICMT	200
ICMT	15.2
ICMT	57.9
ALDH9A1	201.2
AP1G2	240.7
RUVBL1	78.2
CALD1	43
CALD1	168.8
CALD1	223.3
GPAA1	87.3
PRDX3	457.6
MBTPS1	260.6
NBL1	158
SND1	272
DARS	718.1
DARS	170.4
INSIG1	23.1
INSIG1	152
INSIG1	119.2
RRAGA	250.6
ACP1	106.2
ACP1	327.2
IER3	269.1
EIF2B1	120.3
CYB5B	164.6
CYB5B	117.2
FXR1	114.6
FXR1	226.8
FXR1	429.5
CPSF1	5.7
MIR6849	74.1
CLPTM1	59.9
BST2	156
IFNGR2	596.2
KDM3B	264
TSTA3	84.5
TNC	43.5
SCARB2	128.9
SCARB2	98.7
JAK1	255.7
UBE2L6	176.5
KRT19	2661.3
PACSIN2	323.9
COPS5	209
CNIH1	439.3
HSPG2	15.3
HSPG2	143.3
ITGA6	225.5
ARL1	39.3
ARL1	138.7
ARL1	196
ACSL3	146.3
ACSL3	153.5
ACSL3	123.9
SMC4	312.2
SMC4	427.1
RPS17	4159
TIMP1	4013.3
GJA1	246.2
MARCKS	34.7
MARCKS	567.1
MARCKS	133.9
USP14	107.9
USP14	337.8
GYS1	142.6
AKAP1	65.7
AKAP1	152.1
PSMA1	804
HMCES	61.8
HMCES	180.7
SRRT	6
SRRT	266
DLG5	354.6
PMPCB	294.9
TOX4	29.6
TOX4	114.3
TOX4	67.3
API5	114.4
API5	204.6
TPD52	57.3
TPD52	84.5
TPD52	161.7
TPD52	4.3
SIGMAR1	67.3
EGR1	86.8
EGR1	335.9
PNP	141.8
SRSF4	300.8
DNMT1	132.7
GATC	424.1
PSMC6	170.9
CCND3	240
PGRMC2	81.9
PPP1R10	8.4
PPP1R10	156.9
ENTPD6	61.3
PSMD7	252.9
PEX19	91.4
PEX19	29.5
NIPSNAP1	49.1
NIPSNAP1	65.4
MYBL2	16.6
RANBP2	139.2
RANBP2	136.3
RANBP2	218.3
TUBG1	47.4
ACIN1	115.9
SNX1	195.7
MRPL49	143.3
EPB41L2	82.3
EPB41L2	159.4
LAPTM5	374.4
LAPTM5	1395.5
GALNT1	221.6
GALNT1	284.5
GALNT1	142.5
CDC123	237.9
ELAVL1	318.9
ELAVL1	69
KIAA0100	105
KIAA0100	134.9
TPR	83.1
TPR	465.2
CLCN3	11.7
CLCN3	54.7
CLCN3	298.3
CLCN3	121.9
MARCH6	140.7
MARCH6	62.2
EIF1B	278.6
SGK1	853.8
NDUFS3	172.4
SRSF1	41.3
SRSF1	374.6
CD14	771.1
LUM	545
TWF1	450.2
TP53	137.6
SAFB	21.9
SAFB	89.5
ECE1	10.7
ECE1	16
JOSD1	170.2
ADD3	140
ADD3	123.8
COX6C	1252.1
MCM5	2.4
RPA2	235.7
RPL10	780.9
TSG101	311.5
TBCD	39.1
WSB2	310.4
MTHFD2	212.1
MIR7703	330.5
DAXX	74.5
TMEM106C	170.5
HEXA	404.4
ELAC2	7.2
ELAC2	14.3
CLINT1	159.6
CLINT1	264
SNRPA	141
SCAMP3	93.4
AZIN1	175.6
ADNP	290.8
NCAPD2	103.8
EFCAB14	146.2
EFCAB14	149.7
EFCAB14	133.3
EFCAB14	454.7
RNF13	390.8
RNF13	224.7
AIP	65.7
AIP	219.2
RELA	236.9
C11orf58	293.7
RNASE1	70.4
ADAR	302.1
FBLN1	14.8
DDX42	239.3
PCNX4	10.3
DHCR7	68
DHCR7	80.6
AEBP1	135.8
SMG7	19.5
SMG7	124.2
LBR	68.4
VARS	9.1
VARS	49.6
MYOF	1717.4
OSBP	57.9
OSBP	164.3
SLC29A1	26.5
SLC29A1	13.5
POLR2B	317.4
TBCB	149.7
PRKAG1	116
ATXN2L	60.1
VPS26A	480.6
ENG	89
ENG	39.4
SH3BP5	74.2
SH3BP5	115.9
C4orf46	768.2
TBC1D5	21.3
TBC1D5	303.3
TBC1D5	82.8
GBAS	188.2
UBE3C	258.9
LPCAT1	156.4
SCARB1	151.3
KRT5	1562.1
TIMM17A	171.5
TIMM17A	21.1
RNF14	110.2
RNF14	138.2
SCCPDH	83.9
SCCPDH	42.9
SMARCD2	80.9
FAM127A	293.7
NET1	121.5
NET1	43.2
USO1	63.2
USO1	308.9
HDAC2	292.6
PRKAB1	48.6
PRKAB1	110.1
SUPT7L	95.6
SUPT7L	193.9
SUPT7L	93.7
EPCAM	178.3
NEDD8	387.5
HSPB1	920.8
EFEMP1	2271.7
EFEMP1	617.1
RYBP	30.5
RYBP	167
RYBP	58.8
LIPA	415.3
BNIP3	49.6
BNIP3	105.6
CAPG	189.5
SH3GL1	120.3
COL3A1	2737.8
CDC25B	164
ATMIN	220.9
ATMIN	155.4
ZFR	132.1
ZFR	319.5
SRGN	582.4
SRGN	918.5
PLAT	191.9
LRRFIP1	380.4
LRRFIP1	491.1
FAM32A	220.9
GDI1	163.2
NR3C1	389.1
NR3C1	115.2
TBL1X	30
TBL1X	9.5
TBL1X	4.4
TOMM34	147.1
UBXN1	97.3
ABCE1	169.8
ABCE1	90.9
MPZL1	522.5
MPZL1	319.1
PON2	532.2
PPP2R5C	189.6
ARIH1	40.4
ARIH1	156
ARIH1	310.9
ARIH1	79.4
B4GALT1	5.7
B4GALT1	498.3
CEACAM5	159.3
CYB5R3	346.9
DCAF11	126.1
IL13RA1	155.6
IL13RA1	52.2
FAM3C	299.6
RRM2	192.9
B2M	4297.4
IMPDH2	386.1
DCN	454.1
SSR1	323.3
ARAF	130.1
PSRC1	52.9
CKS1B	185
UBE2A	206.9
UBE2A	302
AKR1A1	205.9
YY1	165.9
YY1	21.8
UQCRC1	99.9
