X	GSM49606
LOC101926921	409.8
LOC101926921	172.7
ADRM1	132.7
OGDH	98.1
TRAK1	7.3
APEH	17.3
MKRN1	211.4
SDC1	40.2
SDC1	105.5
ARHGDIB	510.1
CYR61	1912.2
SEC11A	770.5
TOP2A	46.2
TOP2A	94.9
LOC101060363	2567.6
WSB1	71.7
WSB1	17.4
WSB1	610.1
MOB1A	52
MOB1A	243.9
MOB1A	30.4
PRNP	759.6
ANXA4	208.2
ANXA4	193.1
EIF4A3	764.3
NDUFA5	96.3
ANP32B	189.8
ANP32B	690.2
SEPT11	573.9
SEPT11	36.7
NREP	68.5
NREP	246
SH3BGRL	430.2
SH3BGRL	565.7
ENO2	33.6
STK25	51.4
IFITM2	1362.2
PSMA2	144.7
PSMA2	608.7
MYL12B	1468.2
MYL12A	706.2
SMARCC2	58.9
SMARCC2	54.5
ATP5B	526.5
MIR6733	77
EMP1	1161.4
EMP1	307.9
CCT6A	116.7
CCT6A	147.8
ETS2	243
ETS2	104.3
RARS	221.3
STAT6	275.6
STAT6	11.7
ARHGEF12	53.7
ARHGEF12	174.3
ARHGEF12	9.8
VAMP3	460.4
VAMP3	96.7
GTF3A	590.6
SCP2	501.3
ENC1	43.9
ENC1	257
SNRPC	174.2
UBE2D2	159.7
UBE2D2	48.6
UBE2D2	188
ADIPOR2	283.1
GRHPR	206.9
GPX3	584
SLC9A3R1	30.7
FLOT2	105.9
YME1L1	286.2
YME1L1	221.7
BAZ2A	45.6
BAZ2A	92.9
BAZ2A	172.9
SF3A1	231.8
SF3A1	118.1
COPB1	320.9
COPB1	427.5
CST3	303
TMEM109	201.3
IVNS1ABP	244.1
IVNS1ABP	177.6
OAZ2	73
OAZ2	317.1
ANXA7	370.8
ZFP36L2	7.5
ZFP36L2	1828.3
ZFP36L2	8.8
CUL3	95
CUL3	409.7
CUL3	10.1
PLEC	20.8
PPP2CB	1.3
PPP2CB	260.4
HNRNPF	66.8
UBAP2L	20.2
UBAP2L	70.5
TPD52L2	46
CRTAP	80.3
CACYBP	186.4
CACYBP	37.6
NBR1	45.2
NBR1	280.9
DHX15	189.3
DHX15	203.6
UCHL1	145.9
PSMD3	49.2
ITGA5	231.8
CSNK2B	284.3
TRAP1	197.3
IGF2R	25.7
IGF2R	154.8
RBM5	225.4
RBM5	172
SGTA	28.4
PHGDH	164.4
TRAM1	773.3
TRAM1	365.4
PSMB3	317
GRK2	6.1
GRK2	9
MGST3	306.5
PSMB2	499.2
COPS6	286.8
RPL36A-HNRNPH2	2478.8
PPP1CB	130.9
PPP1CB	246.1
PPP1CB	137.6
PLEKHB2	256.1
PLEKHB2	2.8
LRP10	211.6
HSD17B4	293.9
NAP1L4	117.7
GSS	17.6
SOX4	131.6
SOX4	214.1
SOX4	22
BAP1	133.8
WDR77	23.5
WDR77	146.6
IFI30	909.8
CUL4A	118.7
CUL4A	30.6
ALDH2	390.5
VIM	2624.7
SEPP1	3009.2
CLDN4	14
RPL37A	8598.1
DPYSL3	107.7
DPYSL3	240.8
CAT	256.6
PTDSS1	157.3
TTC1	61.2
EIF4E	139.2
EIF4E	48.8
EIF4E	72
COL6A3	2643.5
GBF1	107
DDX23	15.2
COX6B1	291.7
ATP6AP2	86.1
ATP6AP2	497.3
ATP6AP2	211.4
CNN3	399.8
TIA1	130
TIA1	115.7
TIA1	105.3
TIA1	92.8
TIA1	72
RHEB	8.1
RHEB	8.8
RHEB	433.7
NPEPPS	13.1
NPEPPS	269.8
BUB3	87.7
BUB3	375.4
BUB3	139
RUVBL2	6.6
MAPKAPK2	249.4
MAPKAPK2	51.7
SCRN1	123
TALDO1	346.4
JUN	342.7
JUN	16.2
JUN	291.7
NQO1	13.5
NQO1	103.4
SHC1	48.9
GSTO1	642.4
SQSTM1	408
VBP1	289.7
JUNB	541.4
ITGA3	13.7
MIR6758	264.7
RRM1	123.6
RRM1	214.5
MIR664B	65.3
MIR664B	98.4
SUPT5H	110.5
PYGB	9.6
QSOX1	162.3
SUPT4H1	95.6
SUPT4H1	147
RCN2	16.9
RCN2	44.7
CTSC	622.3
KHDRBS1	172.6
PPIF	137.2
PPIF	67.1
AHSA1	68.2
RPL41	9729.8
PUM2	145.9
PRCP	624.3
MYH11	4.3
MYH11	3.7
MYH11	350.8
USP7	106.8
USP7	147.8
PPP1R11	176.5
GRSF1	116.9
NFKBIA	440.7
G3BP1	179.3
TSN	4.4
LAMB1	915
TGFBI	625.2
PFDN1	57.5
IGFBP4	962
IDH3B	79.2
ELF3	29.7
AAMP	22.1
TOMM70	105.3
TSN	43.4
G3BP1	19.8
TSN	221.9
SRM	129.4
NCBP2	247.9
CBX1	199.7
TOMM70	221.8
GRSF1	161.8
NCBP2	16.6
SNURF	241.9
UBE2N	224.5
UBE2N	539.4
APOD	378.2
ARF5	173.7
LOC101927180	330.1
RPA1	100.4
RPA1	213.7
LOC101928634	1084
ZFP36	709.4
PSMA3	347.7
CTNNB1	623
UBL3	62.1
UBL3	184.6
DUSP3	85.5
DUSP3	52.2
DUSP3	45.9
FHL1	112.8
FHL1	705.6
ZNHIT1	112.6
SAR1A	564.5
SAR1A	149.6
BCL2L2-PABPN1	179.6
BCL2L2-PABPN1	131.4
TRIP12	257.9
KDM5B	52.8
KDM5B	78.4
KDM5B	105.4
ACTG1	4568.1
LAMP1	151.5
LAMP1	474.5
LAMP1	1531.4
GYG1	165.7
MCM3	128.3
VAMP2	23.9
VAMP2	85.5
RAE1	109.3
CLIC4	150.4
CLIC4	645.3
CLSTN1	85.2
SORD	61.8
SORD	73.4
FSCN1	22.3
ID2	373
ID2	153.1
GOLGA4	160.1
UQCRQ	259.4
SAMM50	55.2
SAMM50	92.8
DCTD	75.3
DCTD	150.9
ETF1	180.2
ETF1	402.9
SNW1	160.8
TMPPE	196.3
NME1	271.8
PODXL	151.7
FAT1	278.9
TMX4	85.6
TMX4	162.3
SEC23B	60.1
SEC23B	182.9
DDX39A	156.4
SFPQ	251
SFPQ	268.7
IRAK1	298.4
TXNL1	670.1
SMC1A	119.5
ANXA2	2845.2
NISCH	276.8
EIF3H	1042.8
ZC3H15	50.8
PPP4R1	227.4
ZC3H15	123.7
KRT18	143.3
COX7A2	1167.2
INPPL1	91.7
OAT	244.1
PHB2	391.7
IFITM2	697
PPP1R12A	7.8
PPP1R12A	205.1
PPP1R12A	107.4
CNN2	286.1
PWP1	95.1
PWP1	72.8
PWP1	285.3
ICMT	162.1
ICMT	38.9
ICMT	196.5
ALDH9A1	264.8
AP1G2	16.3
RUVBL1	70.9
CALD1	8.3
CALD1	96.5
CALD1	105.6
GPAA1	166.1
PRDX3	250.9
MBTPS1	274.2
NBL1	105.5
SND1	271
DARS	393
DARS	30.5
INSIG1	36.5
INSIG1	769.1
INSIG1	430.6
RRAGA	159.2
ACP1	9.2
ACP1	203
IER3	1876.7
EIF2B1	136.3
CYB5B	125
CYB5B	54.9
FXR1	60.4
FXR1	112.1
FXR1	237.8
CPSF1	36.1
MIR6849	15.4
CLPTM1	14.6
BST2	226.8
IFNGR2	615.3
KDM3B	241.3
TSTA3	23.3
TNC	190.6
SCARB2	196.1
SCARB2	180.2
JAK1	589.4
UBE2L6	374.4
KRT19	27.6
PACSIN2	222.2
COPS5	141.7
CNIH1	268.2
HSPG2	34.2
HSPG2	182.2
ITGA6	154.4
ARL1	94.8
ARL1	174.2
ARL1	130.4
ACSL3	141.8
ACSL3	31
ACSL3	84.5
SMC4	141.1
SMC4	239.3
RPS17	2608.9
TIMP1	4669.7
GJA1	647
MARCKS	11.7
MARCKS	536.3
MARCKS	119.9
USP14	39.2
USP14	317.3
GYS1	101.7
AKAP1	44.5
AKAP1	137.9
PSMA1	852.9
HMCES	62.4
HMCES	162.9
SRRT	9.4
SRRT	215.3
DLG5	108
PMPCB	215.4
TOX4	62.6
TOX4	136.2
TOX4	78.3
API5	232.5
API5	151.7
TPD52	44
TPD52	12.1
TPD52	96.6
TPD52	5.5
SIGMAR1	116.4
EGR1	141.1
EGR1	4115.8
PNP	157
SRSF4	52.6
DNMT1	50.5
GATC	381.2
PSMC6	170.3
CCND3	210.6
PGRMC2	46.3
PPP1R10	6.6
PPP1R10	170.8
ENTPD6	16.2
PSMD7	185.6
PEX19	65.5
PEX19	10.9
NIPSNAP1	108.2
NIPSNAP1	186.9
MYBL2	24.8
RANBP2	160.2
RANBP2	229.3
RANBP2	616.6
TUBG1	2.8
ACIN1	46.3
SNX1	150.1
MRPL49	236.6
EPB41L2	143.9
EPB41L2	293.4
LAPTM5	416
LAPTM5	2659.5
GALNT1	162.4
GALNT1	288.4
GALNT1	124.1
CDC123	262
ELAVL1	135.5
ELAVL1	12.3
KIAA0100	98.4
KIAA0100	52.4
TPR	76.3
TPR	275.9
CLCN3	17.7
CLCN3	45.9
CLCN3	201
CLCN3	78.9
MARCH6	161.9
MARCH6	53.1
EIF1B	275.3
SGK1	1882
NDUFS3	190
SRSF1	61.1
SRSF1	142.9
CD14	1096.3
LUM	2504.6
TWF1	198.2
TP53	79.3
SAFB	44.7
SAFB	127.6
ECE1	98.1
ECE1	16.4
JOSD1	164.2
ADD3	326.1
ADD3	134.3
COX6C	859.7
MCM5	4.5
RPA2	224.6
RPL10	549.6
TSG101	189.1
TBCD	109.3
WSB2	136.2
MTHFD2	125.2
MIR7703	665.7
DAXX	27
TMEM106C	68.5
HEXA	377.3
ELAC2	69.8
ELAC2	27.5
CLINT1	176.2
CLINT1	133.7
SNRPA	66.5
SCAMP3	62.6
AZIN1	96.4
ADNP	141.3
NCAPD2	90.7
EFCAB14	136.5
EFCAB14	76.1
EFCAB14	65.3
EFCAB14	399.9
RNF13	401.4
RNF13	152.5
AIP	82
AIP	175.3
RELA	184.8
C11orf58	217.6
RNASE1	1025.6
ADAR	434.9
FBLN1	156.4
DDX42	288.4
PCNX4	8.1
DHCR7	16.5
DHCR7	15.1
AEBP1	296.2
SMG7	20.7
SMG7	85
LBR	210.5
VARS	71.7
VARS	56.2
MYOF	520.3
OSBP	40.4
OSBP	142.2
SLC29A1	87.6
SLC29A1	52.8
POLR2B	210.6
TBCB	96.4
PRKAG1	109.1
ATXN2L	119.7
VPS26A	327.4
ENG	54.1
ENG	196.8
SH3BP5	75.9
SH3BP5	432.5
C4orf46	905.6
TBC1D5	29.2
TBC1D5	207.4
TBC1D5	179.6
GBAS	150.5
UBE3C	78.3
LPCAT1	116.6
SCARB1	113.3
KRT5	16.3
TIMM17A	112
TIMM17A	71.4
RNF14	50.5
RNF14	34.2
SCCPDH	154.1
SCCPDH	42.1
SMARCD2	42.4
FAM127A	237.2
NET1	274.7
NET1	59.2
USO1	21.4
USO1	522.2
HDAC2	202.4
PRKAB1	51.5
PRKAB1	148
SUPT7L	88.8
SUPT7L	76
SUPT7L	132.6
EPCAM	3.2
NEDD8	166
HSPB1	458.2
EFEMP1	1866.7
EFEMP1	448.7
RYBP	54.3
RYBP	171
RYBP	21
LIPA	581.8
BNIP3	38.9
BNIP3	79.4
CAPG	113.6
SH3GL1	75.1
COL3A1	8227.9
CDC25B	152.1
ATMIN	192.5
ATMIN	82.7
ZFR	100.5
ZFR	194.4
SRGN	3340.2
SRGN	1213.2
PLAT	107.7
LRRFIP1	190.2
LRRFIP1	236.2
FAM32A	180.5
GDI1	107.8
NR3C1	630.4
NR3C1	149.4
TBL1X	61.7
TBL1X	6.3
TBL1X	10.6
TOMM34	222.1
UBXN1	187.4
ABCE1	194.5
ABCE1	140.5
MPZL1	363.2
MPZL1	133.4
PON2	213.9
PPP2R5C	165.1
ARIH1	80.9
ARIH1	103.6
ARIH1	166.4
ARIH1	60.2
B4GALT1	16.1
B4GALT1	300.1
CEACAM5	110.3
CYB5R3	372.8
DCAF11	200.6
IL13RA1	258
IL13RA1	40
FAM3C	207
RRM2	82.1
B2M	11812.9
IMPDH2	217.4
DCN	6848.7
SSR1	439.2
ARAF	114.3
PSRC1	84.1
CKS1B	135.2
UBE2A	198.6
UBE2A	245.2
AKR1A1	206.6
YY1	108.6
YY1	23.6
UQCRC1	5.2
CTDSPL	63.6
CTDSPL	16.4
CTDSPL	45.7
DVL3	2.4
DVL3	128.7
RPS4Y1	43.1
FARP1	96
FARP1	90.6
GSPT1	145.9
