X	GSM49607
SLC6A15	7.5
FOXF2	160.7
SCGB2A2	64.4
EYA3	12.5
CFP	6
SCN2A	12.7
BDNF	9.8
G3BP2	60.5
CACNG3	30.3
ANK3	3.4
SERPINA7	12.9
CDX2	9.8
PDE3A	120.1
PDE3A	71
PF4	157.5
RARRES1	27.1
RARRES1	175
TNNI2	11.9
MYBPC2	7.1
DGKG	6.5
SLC1A1	95.1
CERS1	13.3
CD19	120.6
LOC100507353	8
LGALS7B	11.1
MAPT	75.3
NPFF	8.5
ZNF536	214.9
FGF9	67.9
USP32	149.8
SMCP	10.1
CCL13	170.6
LRRTM2	6.7
TIAM1	4.7
NR0B2	65.2
ABL2	82.8
FER	58.9
TCL1B	46
ASAP2	91.4
TLL1	96.9
ZNF205	12
CNGA1	46.5
NOX1	11.6
RORC	156.9
IGSF6	36.7
SERPINB7	17.7
GCG	12.5
ANGPTL7	23.4
CYP26A1	75.9
TRPC3	102.6
MLANA	50.4
MLANA	61.3
ZNF143	16.7
F2RL1	124.4
CDX1	19.4
TBC1D9B	287.4
HAS2	96.8
SPOCK3	34
SPOCK3	76.2
B4GALNT1	97.5
MPPED1	138.5
S1PR4	183.8
TCTN2	824.8
EPYC	9.4
LIN7A	51
COMMD4	17.6
SEMG1	69.8
RORB	10.5
PDE1B	17.5
PRMT1	109.3
CELA2A	37.2
CELA2A	7
ZNF365	49.7
MASP1	41.1
DBH	6.6
TBCCD1	75.5
PTPA	30.4
NDRG2	53.8
RHO	36.9
RHO	119.3
GABRA5	63.3
DIO1	89.9
WNT2B	65.2
WNT2B	19.5
AJAP1	66.5
MT1H	1815.3
NTRK3	75
DHRS2	29.3
BMX	16.3
ACSBG1	77
ACSBG1	93.4
RTEL1-TNFRSF6B	73.8
METTL13	36.1
AKR7A3	6.7
PLXNC1	6.8
PLXNC1	47.2
TLE3	56.7
MBTPS2	15.1
CDK17	73.9
GH1	19.7
NOVA2	6.4
NOVA2	72.3
FAM30A	174.5
TRPM1	3.5
LTC4S	4.7
LDB2	100.1
PTK6	11.3
LRRC6	130.4
XPNPEP2	107.4
CD5	29.5
LAG3	16.3
SUN1	20.8
CD36	678
DLGAP1	8.7
DLGAP1	53.7
NAPA	30.5
FHIT	89
ITGA2B	29.2
ITGA2B	4.9
HINFP	13.4
FMO3	20.7
COA1	20.2
OCA2	32.9
RCC1	99.3
MIS18BP1	3.5
ETV1	218
INSM1	11.7
PML	7.6
CYP24A1	42.4
UGT2B4	3
SUPT3H	47.9
ZSCAN12	65.3
CD70	87.2
PIP	68.6
SIX2	121
SIX2	172.7
ZRSR1	4
AIM2	172.8
CYP4F2	8.2
CYP4F3	129.8
MIR4321	11.9
CDH16	2.9
RGS9	69.5
SIGLEC6	12.4
SIGLEC6	220.4
GTF2A1	32.7
MGAM	15
CYTH3	10.5
T	41.2
GABRR1	93.4
RIBC2	18.1
ABAT	98.8
TRPC6	133.7
SLC26A4	30.2
RAB30	100.3
DPF1	15.8
SMARCB1	30
CHRNA5	62.3
GRIN2A	31.2
SLC2A2	6.1
XIAP	38.6
XIAP	115.4
MRAS	18
CYP4F12	77.1
GLB1L	97.9
KLKB1	131.3
SMARCA2	112.2
SMARCA2	66.6
SMARCA2	79.2
CD28	125
SYCP2	59.8
PPEF1	9.6
206548_at	26.6
INSL4	125
NUP155	3.5
KLHL24	248.6
TAC1	232.3
OAS2	16.1
SETMAR	78.3
THUMPD1	7
CLUL1	98.6
ZNF702P	22.7
SIM2	110.8
206559_x_at	22745.6
MIA	16.5
AKR1B10	124.3
CSNK1A1	101.5
OPRL1	22.4
OPRL1	169.5
SMA4	6.6
SLC7A1	106.5
PHF20	75.5
TNP1	44.5
IL24	20
PSG11	82.7
MAP4K4	58.7
ZNF85	186
KCNQ3	125.6
PTP4A3	12.6
CDKL5	4.9
CEACAM1	129.7
VIP	56.3
NKX2-5	16.2
ZKSCAN8	39.5
EFEMP2	225.5
BNC1	101.4
ADGRG1	14.7
KRBOX4	42.9
LY96	246.7
MKRN3	21
CNR2	252.2
CCT6B	150.6
DAZL	27
GFI1	9.8
DRD2	131.5
RAG1	49.8
AP3D1	45
MED22	61.7
PASK	75.7
CST6	12.6
NRL	7
NRL	13.3
INS	6.9
SLC16A5	10.3
SLC16A5	117.3
LOC401021	36
LOC401021	57.9
SLC2A4	56
OVOL1	6.5
ENDOU	77.2
LIPC	5.8
CBL	26.4
RPGRIP1	110.4
MAGEC1	164.6
F11	85
C2orf27A	46.6
CACNG1	62.1
TAF1A	33.6
GDF5	21.1
ADAM22	27.1
ADAM22	10.4
RENBP	23.5
IL18R1	66.1
DKK4	5.8
GRAP	70.4
EIF4H	262.2
TRH	18.7
PDE6A	71.6
USP9Y	61.1
PRPH2	122.7
SSX1	160.5
SSX1	1.8
SLC5A1	225.7
ADAMTSL2	4.4
TYR	216.4
PTGER2	43.1
APOBEC3B	64.7
CHRNA1	67.6
SIX3	45.3
CHRNB2	30.3
RASA2	8.6
P2RY14	18.8
HTR2B	59.1
HTN1	89.1
GAGE12D	86
TNFRSF17	7.2
DSG1	57.8
HAL	156.9
NR0B1	63.8
NR0B1	12.6
GLI1	120.1
HBZ	3.4
ZNF571	17.6
TFE3	56.9
IQCC	17.7
CPB2	54.7
ZMYM5	15.5
POLR3G	102.7
POLR3G	2.6
SEPT5-GP1BB	12.7
APMAP	342.5
MYOD1	93.2
UPK3B	16.1
206659_at	10.2
IGLL1	85.1
DBF4B	44
GLRX	346.1
SP4	125.6
SI	6.1
BCL2L1	3
GZMK	269.6
SCAMP1	43.7
SCAMP1	24.8
GAD1	27.9
GAD1	16.6
SAG	17.2
AQP2	308.6
GPR176	79.1
FLT3	139
SKIL	50.9
CEACAM8	71.5
KRT31	79.3
GABRA1	16.9
APBA1	59.5
CD5L	145.8
GP2	96.6
CLEC10A	61.7
ZNF165	7.4
ATF7	143.6
HCG4	6.7
PDK1	13.2
PTPN6	101.7
CPSF4	104.3
KAT5	65.2
ASIC2	19.1
PDIA2	47.6
KCNJ10	20.3
IL7	35.2
PNLIPRP1	50
ZNF43	75.2
GPR143	10
HP	637.5
XK	71.4
NPAS1	6
KDM5D	133.1
EDNRB	125.7
TEK	99.8
CHRNB1	4.6
CLCN5	144.3
TULP1	90.5
NTF3	28
FAM65B	148.8
FOXN2	172.4
GPT	134.6
EPB41L3	121.2
TMEM257	7.8
GRTP1	4.5
NTNG1	119.4
ALOX15B	22.1
TFEC	61.2
UMOD	50.5
MYH8	44.7
LMO1	75.9
SYNGR4	14.9
MGAT5	14.2
CCDC181	48.1
LPAR2	142
LPAR2	40
CBX4	21.7
BMP1	40.1
HPGDS	130.7
C9	13.9
ECE2	32.3
TNFRSF8	142.3
GRIA3	12.7
CNKSR2	129.8
SLITRK3	20.5
TULP2	53.5
JRKL	17.8
CHRNA4	44.9
CHRNA4	7.1
WNT11	8.9
APOC4-APOC2	137
HOXC5	26.4
SYCP1	136.6
SSUH2	107.3
PIR-FIGF	38
ASGR1	41.2
ZMYM5	74.7
HOXC11	118.5
BFSP1	28.2
GPRIN2	30
SPAG9	88.6
CD1B	13.9
MAFK	51.7
PCYT1B	4.4
DFFB	4.8
RDH16	11.7
CYP2B7P	36.2
CYP2B6	20.4
CHST7	8.4
PDE5A	9.2
EDN2	12.1
FCER2	9.2
FCER2	6.6
CD96	91.1
KCNA5	9.6
FKBP6	25.8
MPPE1	25.1
KCNJ2	131.7
ITGA10	158.2
RBMS3	107.7
RPL3L	7.7
TMSB4Y	105.6
SLC35A3	88
UPK3A	8.1
PTH2R	109.1
LY6H	60
FRMPD1	38.3
CUBN	31
ACRV1	185.3
CRYBB2P1	12.2
CRYBB2	9.2
ASMT	9.3
GAD2	30
DNAJC4	94.1
DNAJC4	30.9
FGF4	119.2
AQP8	25.8
KLRC2	33.8
HTN3	6.9
BRDT	7.4
CBFB	20.9
POU2F1	104.5
NDUFB1	416.5
LOC729966	185.9
LOC729966	1036.2
PNMT	15.8
ERBB4	97.2
F2RL2	41.7
WISP1	56.2
NAT2	33.8
DLEC1	70.3
SCGB1D2	5.2
MTHFR	26.8
NPPB	57.6
PAX5	25.5
PDYN	7.2
CD3G	14.8
SEMA3A	53.4
DGKI	47.1
ADD2	124
HNRNPA3P1	167.4
HNRNPA3	374
LOC101060181	26.5
ADCY8	47.8
ADRB3	76.1
CTF1	128.2
NGF	19.6
SPAG8	6.8
SPAG8	135.8
CELF3	68.2
CNNM2	190.2
POM121L9P	43.9
AGFG2	16.4
AGFG2	131.2
L3MBTL1	17.4
L3MBTL1	232.5
CES1P1	6.8
OXTR	102.8
PMP2	57.1
TRPV6	12.6
TXK	85.6
ZNF430	18.5
SLC4A10	4.8
ARSD	51.4
SEMA3F	56.9
LOC101927144	114
HBD	251.9
STATH	30
SLC6A3	136.7
ALX1	26.9
TBX19	25.5
C22orf31	131.9
AFM	44.6
PDE6H	6.5
KCND1	8.2
CRYBA4	8.9
FBP2	12.4
RNF40	20.9
HDAC6	257.4
HOXA7	27.5
COX20	60.3
GABRG2	70.6
RASL10A	19.1
RNASE3	152.8
EPHA7	55.8
MAP3K7	239.8
MAP3K7	129.2
HYAL2	91.2
LILRB5	55.7
FKBP1B	63.4
HOXC6	101.6
PAEP	7.3
MIOS	119
CGGBP1	223.7
ZNF254	51.3
HRK	29.6
HRK	56.8
HRK	9.6
CDH4	6.2
GCKR	167
STARD8	202
CHAD	10.6
PPARA	43.5
ELANE	18.8
SLC17A1	131.6
CA6	84.6
SLK	164.7
SLK	118.5
SIM1	39.6
MXD1	9
DAO	202.4
NRG2	9.4
P2RX6	164.4
LILRA3	23.2
SLC1A6	18.5
GP9	57
SCEL	3.7
GH1	16.2
GH1	63
ACKR2	91.6
ARHGDIG	55.7
PDIA2	27.9
IL12RB1	22.3
ACTN3	12.2
AMHR2	21.4
SALL1	16.5
APOA4	43.7
PPP1R3A	9.4
GNG7	58.3
PAGE1	37.2
CDH19	14.6
NTSR2	4.5
ZNF253	20.6
C19orf57	155.7
EXOG	38.7
EXOG	34.1
MATN1	118.2
MATN1	202.8
ICAM5	96.7
TNFSF9	114.4
CLDN11	36.3
AF068863	4.1
CFHR2	181.6
TRIM25	152
FOXE1	14
BAAT	11.1
CRTAM	73.9
NKX2-2	32.1
TAT	178.4
GNA13	29.7
CPNE1	168.2
ELK4	84.8
GLE1	234.2
GLE1	24
VCY1B	56.5
PRKCA	6.6
IL11	25.5
ST8SIA4	53.7
IL11	133.1
GUCY1A2	62.1
ZNF124	11.9
NFIC	15.9
GLYAT	138.6
ZNF141	8.6
CH25H	178.7
H6PD	8.3
SIRPB1	13.9
PCDH8	28.6
206936_x_at	563.7
SPTA1	128.3
SRD5A2	89.9
DCC	88.1
POU4F1	162.9
SEMA3E	41.8
PMCH	6.5
TGFBR1	65.5
HTR6	26.6
LCT	225
HCN4	61.6
B3GALT5	59.8
NEU3	158.6
RUSC1	272
SCN9A	24.5
HIST1H4E	89.1
G6PC	52.8
ADGRL2	170.7
WT1-AS	161.7
LOC101930168	37.4
PMF1-BGLAP	71.3
AGXT	12.8
UPF3A	81.3
UPF3A	69.8
LPAR4	6.3
MED20	92.4
206962_x_at	58.9
NAT8B	12.7
NAT8B	7.5
KLF12	89.3
KLF12	122.9
CCNT1	129.6
NFRKB	132.2
LOC100653049	18.5
CNTN2	9.4
GPR161	73
GPR161	11.1
PPFIA2	52.9
CXCR6	195.4
LTA	16
HSPH1	153.1
PTH	91.6
CCR2	130.8
C8B	90.4
FLT3LG	9.4
SCN4A	17.4
CRYBA1	12.2
CCR6	84.1
RIT2	11.3
HSD17B3	31.9
FGF18	27.3
FGF18	45.1
CCL25	7.5
SCAF11	74.2
TNR	110
CCR5	40.8
ATP5S	60.4
ATP5S	76.3
CST4	140.3
SCARF1	62.5
CACNB1	137.9
HS6ST1	26.3
PRB3	17.1
IL12RB2	12.7
PPP3CC	13.2
TSC22D3	91.5
PLAGL1	52.6
GUCA2A	44.7
BCL2	96.3
BCL2	24.9
CCDC106	6.1
NR1I3	86
CXCR2	193.4
PHOX2B	232
GABRB1	112.5
PTK7	47.2
MMP16	106.1
MMP16	110.6
GABRA2	61
ALDH1A2	20.2
LOC101928635	165.9
RAB27B	23.2
RAB27B	48.9
AKAP4	42.2
HSF2BP	126.9
ZPBP	129
LDHC	8.7
KRT10	227.6
CHRND	16.2
GJC2	16.6
ATP2B3	60.6
HGFAC	6.2
MYCNOS	16
KITLG	56.5
CSRP2	331.3
NKX3-2	7.2
CRISP1	48.4
GIF	57.1
GLI2	24.6
SLC30A3	22
GRIN2D	22.4
TNFRSF11A	5.8
SLC16A6	19.8
CDKN2A	36.6
ST13	603.1
MASP2	306.2
E2F2	11.1
SLC6A9	77
THRB	193.7
VPS50	58.1
HIST2H4B	14.6
CLCNKB	65.8
SLC6A11	12.5
SCN8A	8.1
CACNA2D1	124.7
SLC17A4	19.6
HAVCR1	55.9
SLC8A1	16
IMPG1	7
GPR37L1	6.8
SLC4A8	4.4
SLC16A7	21.9
PARK2	9.2
PAX9	109.6
EN2	11.9
ERN1	194.5
IAPP	9.3
TTTY14	22
AOC2	100.3
KRT75	158.2
HRC	14
HDC	83.6
ZFP37	7
SMAD6	14.3
RGR	54.5
ACO1	209.7
IL18RAP	87
CDKL2	9.1
SLC18A1	18.6
NLRP3	16.5
ASS1	93.9
CELA2B	101.8
MED6	23.7
MED6	43.7
PYY	3.7
PI4KA	128.6
CSF1	28.7
CC2D1A	4
POU3F2	11.6
CSF2RA	33.3
GAGE12D	80.7
ANK1	60.4
SLC25A11	8.6
NRAP	62.4
ZFP30	12.4
P2RX7	69.5
LEP	90.1
LOC101927057	189.4
CXCR1	42.4
SLC10A2	98.9
SAA2-SAA4	83.9
SLC17A2	19.9
MFN1	33
CHM	8.3
VAMP1	12.9
VAMP1	9.8
AKR1D1	54.6
KCND2	64.7
LILRB1	16.7
PIK3R2	210.9
LTK	42.6
RPE65	16.3
NIPBL	77.7
POU2F3	6.2
LOC100996843	8.1
ADGRE1	28.2
GAB1	19.1
TNF	204.1
LY6G6C	88
MBTD1	5.7
GAPDHS	104
ZNF117	36.2
MMP23A	4.5
PRKG1	5.3
ZNF667	12
MAPK6	207.3
SULT1A2	222.8
MATN4	12.4
GNB5	12.1
ZNF225	47.3
UGT1A1	173.8
HNRNPH3	123.2
ZNF223	131.7
CA5B	64.9
ZMYND8	7.6
GGT2	135.1
PFDN5	1088.1
ALPK1	269
TPSB2	243.1
HTR2A	150.8
ARR3	103.3
TONSL	3.3
PHF2	12.5
ATP4A	29.3
ALPI	7
KCNJ3	20.7
KCNJ3	59.3
CDK6	102.1
CITED1	14.9
MSTN	3.8
KRT32	61.1
DLX2	33.9
MYOZ2	18
CDH12	69.5
SLC18A3	36.7
ADCYAP1R1	72.8
NTRK2	142.5
GLMN	90.3
DIO3	124.4
TBX5	59.3
HIST1H2AH	37.7
GNG5	255
APOBEC1	103.7
CRTC1	43.2
IL12A	93.9
KIAA0087	23
CACNA1B	49.9
AKT1	21.5
ZBTB18	6.3
HMMR	23.2
GNGT1	40.3
CD101	109.1
H2AFY	414.5
MIR4640	103.2
LETMD1	39.5
CDH11	15.8
CDH11	111.8
GPC5	4.3
ADIPOQ	1114.8
CD80	113.5
PTGFR	15.4
FRK	37.2
TLX1	7.8
HTATIP2	59.3
CASP7	86.8
GABRA6	8
GPR19	23.4
SLC6A13	46.4
SLC10A1	159.3
BPTF	6.4
JAK3	398.2
TEN1-CDK3	175
ZZEF1	192.2
ZZEF1	7.9
ISLR	140.7
DNASE1L2	76.5
AGRP	27.5
ICAM4	13.1
CNTN6	15.2
TNIP1	185.8
ZIC3	30.1
LIMS4	208.6
TERT	22
OTC	10.8
SLC22A1	17.7
NR1I2	103.7
NR1I2	25.3
FSCN2	3.8
CEACAM4	109.9
ALOX12	9.5
RBMXL2	158.6
RBMXL2	49.7
CETN1	127.5
GABRA3	3.9
USP2	81.1
SLC9A3	11.7
USP2	6.5
SPINK4	69.8
GSTTP1	8
TNFSF8	126.5
NOX1	113.4
F9	47.2
ZFP69B	39.2
ART4	55.5
F2RL3	103.5
LOC100652777	22.3
PTBP3	125.6
SIGLEC7	19.6
AANAT	35.7
HIST1H2BN	53.9
RFPL2	79.2
PRKACG	83.9
KLRA1P	29.4
CDON	18.3
DZIP3	40.9
DZIP3	9.5
MITF	122.8
RFX3	83.3
GRM5	13
ZNF345	6.9
KCNA3	92.5
PTPRC	253.6
CDK16	56.2
LHCGR	48.7
LINC01587	53.6
GRIK1	85
CALM3	3480.7
CYP2A6	111.9
UGT2B17	24
ZFY	8.9
ZFY	3.4
KCNA4	21.6
SLC28A2	12.6
SIX6	100.1
MEP1B	16.1
INE1	145.1
UBN1	23.2
SLC15A1	7.5
LEPROT	17
MBL2	50.5
EPO	20.2
DSCR4	53.2
LINC00483	3.4
FEV	15.4
CNGA3	5.5
APOF	30.9
VEZT	68.1
KDELR3	136.5
KDELR3	191.8
RBMS1	167.2
RIPPLY3	70.6
ABI2	267
DEFA4	101.8
CD300C	38.1
SPAG11A	35.9
ZNF80	9
207273_at	12.3
CHRNE	37.5
ACSL1	448.8
CDR1	13.7
CD209	184.7
CD209	79.7
NEBL	121.5
RNF185-AS1	30.5
VCX2	81.9
MYOG	33.2
RPL23AP32	102.6
ASPH	40.7
CSHL1	11.5
CEP135	6.4
BIN3-IT1	17.1
ASMTL-AS1	4.7
MMP25	120.9
PLXNA2	71
PRRG4	63.2
MAPK7	21.9
AGTR2	89.1
AGTR2	24.3
SCNN1G	108.7
ZNF343	30.2
SLC17A3	169.5
GRM1	122.1
F7	207.3
EFNA5	54.3
SGCG	4.6
PDE1C	123.8
ZNF45	36.8
TRAPPC8	257.1
TCF15	17.7
HTR2C	40.7
SLCO1A2	107.5
NOS1	217.6
NOS1	6.9
DOC2B	187.8
PHKG1	122.8
KIR3DL2	57.5
KIR3DL2	7.2
CD226	54.9
HAS1	93.7
CASQ2	31.7
CDK13	173.5
CDK13	63
STAU1	374.8
ABCB9	26
ITSN1	21.4
MBP	89
DSC1	4.7
MAGEA1	57.8
BTC	29.2
EYA4	52.7
ALOX15	8.8
MMP8	142.4
PZP	166.1
CENPF	76.6
TFRC	445.9
NMBR	110.3
TGFBR2	10.3
ATP5I	145.8
SOX5	3.8
CTAG2	20.2
ZNF200	171.1
LTB	193.4
PRTN3	90.2
CNGB1	10.1
LYZL6	82
AKAP3	20.1
FST	93.2
STX2	44.2
ERCC6	43.1
LIG3	15.2
UCP3	2.7
VAMP4	96
SH2D2A	135.2
GABRB2	27
HMX1	37.9
CCL16	24.1
SLC1A7	55.9
DEFB4B	35
GALNT10	39.1
MACF1	170
CAMKK2	83.4
NTSR1	11.7
HBP1	10.5
SLC30A4	11.2
RS1	28.8
TEX28	11.9
USP34	397.9
KCNS1	270.2
ATP12A	57.4
HTR1D	5.7
BRS3	92.3
IBSP	74.9
207371_at	6.5
ENTPD2	7.3
HOXD10	4.9
PLSCR2	80.9
IL15RA	81.5
VENTX	31.1
PPP1R2P9	18.7
TREH	6
EDIL3	34.5
NOX1	91.7
ALOX12B	16.5
TP63	124
RHBDL1	10.1
PGLYRP1	6.3
TFDP3	21.1
CYP7B1	74.5
GK	5.9
PTGES	184.4
GP1BA	182.7
SMTN	14.4
PIP5K1A	254.3
UGT2B15	23.9
HCRTR2	250.5
ZNF137P	84.5
BTN1A1	95.9
ALG3	96.5
HOXD13	3.5
HOXD13	42.1
BFSP2	95.3
NPY5R	194.9
PROX1	77.6
ZNF132	26.5
IRS4	126
HTR1E	48
RAD17	47.4
CYP7A1	26.2
CYP4A11	41.4
SLC22A14	131.5
LECT2	92.2
TLX2	8.3
CELP	6.6
SCN5A	78.2
LOC100507472	46.1
PLA2R1	81.2
NFATC3	125.4
ZNF559-ZNF177	72
DDO	22.3
RAC2	33.5
COLEC10	107.9
CA5A	75.6
ADAM20	9.1
ADAM20	83.8
MYF5	43.9
SEPT9	22.7
TNFSF4	116.2
ACR	26.3
CDK11A	9.2
SLC22A2	25.5
MSMB	2.5
DEGS1	128.8
BEST2	49
IL10	95.9
FXYD6-FXYD2	74.9
SRRM2	229
SORBS1	617.4
NOVA1	6.7
SNUPN	58.3
SLC35A2	93.9
SLC35A2	48.8
SMR3B	16.1
CSF3	10.7
NR2E1	55.6
SLC22A13	13.2
CCR9	127.1
TLR6	67.7
MGAT4C	54.7
POFUT2	3
POFUT2	65.5
POU6F2	12.9
NKX2-8	43.9
CNTN5	16.1
DNAJB5	5.9
GRIK3	15.1
P2RY1	68.2
HNF4G	11.9
LY6G6F	132.4
RHPN1-AS1	210
GYPB	67.7
GZMM	36.4
207461_at	6.6
GLRA2	133.8
PRSS3	18.9
AHCYL1	68.5
LOC100127886	41.5
GAL	82.2
CAST	154.3
SFRP5	13.8
PIR	95.9
207470_at	19.3
RARS2	41.4
RARS2	3.8
MLN	130
SNRK	32.4
FABP2	17.3
LOC100507630	5
PRO2958	6.6
PRO2958	17.4
207479_at	11.2
MEIS2	91.1
207481_at	6.7
TP53TG5	72
CAND1	100.2
EHMT2	21.9
BTN3A1	10.6
CHN2	211
207487_at	54.4
207488_at	16.2
RPS2P45	11.6
TUBA4B	32.7
MOGAT2	129.7
NGLY1	54.8
SSX2B	38.1
ZNF76	10.8
RAB28	12.3
MS4A2	80.9
MS4A2	161.8
LOC101929829	151.3
UNC45A	64.4
CASP5	16.8
FGF12	138.4
GUCA2B	7.2
TCP10	68.3
CA7	249.3
PRKG2	95.7
GLRX3	124.2
ATP5G3	177.5
ATP5G3	246.6
LAIR2	95.8
BDKRB1	192.7
CNPPD1	27.1
ZNF189	109.4
GNAT1	19.7
POLR1C	133
CHRNB4	14
LAMC2	84.1
DGKE	60.2
SLC6A4	105.9
TROVE2	51.6
ATP2A3	5.9
ATP2A3	18.7
C6orf10	8.2
MIR6132	233
GIPC1	62.8
IL1RL1	133.4
KCNJ9	66.1
SLC7A11	27.2
DEFA5	75.2
CDKN2B	5.1
CRYGC	11.7
CRYGD	24.1
CCL1	10
MAGEB1	42.7
NFKB2	32.3
TNFRSF9	60
PFKFB1	104.4
IL4	21.3
IL4	49.8
SYK	5.6
EXOSC10	87.7
AQP1	286.7
P4HA1	137
ADH6	125
LOC101930388	63
ATP4B	116.2
FAM107A	122.8
LOC100996542	4.6
CD46	91.6
MPL	16.1
MSL3	238
ATP5G2	69.9
OPRK1	61.5
TBXA2R	235.5
TBXA2R	6.8
DGKZ	8.5
RYR2	4.4
PITX2	29
ZMYM3	173.8
SLC28A1	142.5
ABCB8	65
DGKQ	9.1
OGT	206.7
OGT	88.4
MR1	32
MR1	32.4
SLC13A2	78
CHRNA6	181.2
ROS1	47.6
SHOX	8.4
THEMIS2	181.3
EFCAB2	46.5
ATP5L	668.3
GADD45B	429.3
GOLGA6A	41
OXT	89
HTR4	102.6
HTR4	127
MAGEB3	17.2
MAGEB4	23.3
MAGEB4	5
PIN1P1	73.3
ABCD2	41.7
LPA	10.9
RPL36AL	910.8
SHH	16.3
CRYGA	30.2
207588_at	64.9
ADRA1B	46.9
CENPI	29.8
ARID1A	36.4
HCN2	8.3
ABCG4	41.3
SYNJ1	119.3
BMP1	15
SLCO4C1	79.7
ADAM18	60
XRCC2	298.5
MMP20	9.9
KCNC3	91.3
SULT1B1	185.8
TMPRSS11D	170.5
SLC4A7	8.7
SLC4A7	11.9
ZNF117	13.9
ARHGAP12	54.8
ASCL2	0.3
CYP1A2	181
CYP1A2	10.2
ADGRE2	50.2
HIST1H2BL	16.5
WNT8B	51
CAMK2A	6.6
CUL1	131.5
GAS8-AS1	46.2
TANK	214.8
DDX3X	16.6
BCS1L	154.9
HCRTR1	11.2
CASK	5
PEMT	71.1
ABCF2	55
ABCF2	9.7
RPGR	131.2
CBFA2T2	42
SLC7A2	55.4
TFCP2	65
WBSCR22	93.8
ARHGEF2	144.6
CREM	535.6
NBR2	5.8
MUSK	31.2
MUSK	43.2
PDCD1	132.6
KCNH1	10.1
SERPINI2	137.6
WSCD2	12
TMPRSS15	56
FZD9	12.2
NTN3	25.8
TNFRSF13B	209.3
HCRT	68.3
TNFRSF1A	217.1
FOXH1	17.9
CHD1L	13.5
CDY1B	87.4
CDY1	71.1
DRP2	86.1
KRT37	116.3
PTGER1	20.9
GPR171	24.6
CMKLR1	128.5
FOXD2	69.7
DR1	122.6
BLNK	89.3
ACOX1	64.7
TNPO1	111.7
FOXG1	15.7
MOBP	80.3
DMD	77.3
SH3PXD2A	17.6
TBX1	42.8
GAGE3	21.1
ADAM2	20.9
ADAM21	119.8
SSX3	51.5
LOC100996792	142.5
PDIA6	188
KRT83	22.7
KRT85	183.5
BEST1	10.3
RFX4	4.4
NPHS1	64.8
FCAR	9.2
ARTN	75.9
ONECUT2	42.8
NCF4	99.3
SOX30	35.1
PAX3	57.2
PAX3	26.2
CXCR3	12.4
KIF25	11.5
FOXN1	8.1
TBX6	137.3
CRYBB3	9.6
CASP8	101.2
INHBC	140.5
INHBC	182.6
TBX10	89.6
ALX3	52.5
ENTPD1	165.4
ACAN	30.2
CACNB4	38.7
POU3F4	116.5
IGSF1	90.9
FUT9	5.5
LILRB2	87.5
LINC01558	22.6
ZFHX2	168.1
NCOA3	72.5
C22orf24	153.6
MAGI2	3.9
NLGN4Y	56.5
GAS7	9.8
NINL	77.9
USH2A	7.9
SEC13	8.5
ALOXE3	186.4
PRKAA2	37.8
LCE2B	63.2
SOGA1	16.1
BAGE	41.5
RBCK1	22.2
SERPINH1	14.3
CRYGB	167.9
KRT38	161.7
PKP2	33
CYP2A7	208.5
CEP170P1	130
LOR	68.7
HINT1	391.7
BTBD2	8.7
KLRC3	7.6
SPAST	78.7
POU4F2	147.2
ESRRB	6.7
MUTYH	28.6
ATF7IP	66.4
CDH9	48.8
207730_x_at	875.9
207731_at	72.9
DLG3	160.4
PSG9	89.2
LAX1	264.9
RNF125	111.4
TNP2	17.5
207737_at	30.7
NCKAP1	195.3
GAGE12D	79.3
NUP62	41
TPSAB1	31.1
NR6A1	113.8
207743_at	16.9
207744_at	16
CABP2	10
POLQ	130.9
DOK4	65.5
207748_at	6.5
PPP2R3A	141.3
207750_at	4.4
PRO2949	97.7
PRB1	36.5
ZNF304	19.5
RASSF8	15.6
207755_at	54.4
207756_at	16.6
ZFP2	30
207758_at	143.2
TSNAX-DISC1	73.7
NCOR2	299.5
METTL7A	1216.9
LPAL2	10.5
S100A5	10.9
HIPK3	78.4
FAM214B	35.7
CDKL1	17.5
EGR4	107.8
EGR4	23.1
PQBP1	115.3
CSH2	29
SLC5A2	22.7
PRMT8	25.4
CYP3A43	14
ATG10	84.2
MGC4859	58.6
CACNB2	108.3
SP140	68.8
REG1CP	30.8
207779_at	24.4
CYLC2	138.2
ZNF711	25.8
PSEN1	44.7
HUWE1	25850.3
ARSD	92.4
RBPJ	145.4
CYP2R1	135.5
KRT33B	24.6
SORBS3	103
DPP6	59.2
LRRC1	27
RAB1A	145.3
OPRD1	126.2
EPB41	26.5
CCR2	90.4
KLRD1	125.8
KLRD1	126.3
LRP2BP	17.4
ATXN2L	2.6
ARMCX4	15.2
AKAP5	20.6
RNF10	96.1
CRISP3	14.2
CSN3	22.5
FCN2	7.5
PSMD9	120.8
PROS1	128.9
ATP6AP1	167.3
F13B	2.9
KRT12	6.1
GORASP2	174.6
FDXR	16.6
DEFA6	10.3
PF4V1	58.3
LALBA	66.6
IFNW1	55.6
HTR7	14.4
ABCB4	18.4
ADH1A	99.4
PTK2	81.9
FGFR1	106
AIF1	35.5
MAZ	11.5
GHRHR	16.5
ID3	93.2
SNCA	123.4
CENPF	63.3
BNIP1	68.9
PPP1R8	35.3
DHPS	7.8
BAIAP2	18.5
HLCS	11.9
FBLN1	155.3
FBLN1	105.5
RBPMS	64.9
