X	GSM49604
CD63	819.7
DNAJB1	31.5
SPARC	968.8
DNAJB1	203.5
UBE2D3	597
UBE2D3	384.8
UBE2D3	70.5
XBP1	146.5
SPTBN1	2.9
SPTBN1	64.4
LAPTM4A	2515.3
RPL32	6779.2
CD81	225.5
UBE2L3	34.8
PTTG1IP	1187.4
GRN	86.5
HMGB1	70
HMGB1	897.2
GLO1	516
UBE2L3	121
UBE2L3	10.5
UBE2L3	46.8
SRSF11	299.6
SRSF11	1069.7
SF3B3	53.9
SF3B3	89.2
MIR3654	1126.5
HSPA9	95.9
HSPA9	460.9
HSPA9	170.6
YWHAQ	726.7
DDX24	452.9
PPP2R1A	63.4
GSN	2488.7
HK1	105.6
KDELR2	241.7
KDELR2	404.9
KDELR2	245.1
NPC2	1019.3
DDX24	9.1
DYNLL1	1167.2
LITAF	663
SNORA41	3167.7
LITAF	11.1
PRKCSH	2.9
GOT2	176.5
LOC101929368	568.7
ACADVL	167.3
SKP1	746.1
MAPRE1	76
MAPRE1	500.9
OS9	433.6
SNORD32A	2381.8
RPL13AP5	4314.8
RPL7	9391.3
SKP1	2982.5
SKP1	116.9
ACTR1A	95.7
ACTR1A	101.7
CAPRIN1	47.6
CAPRIN1	218.6
SNORA70	53.3
SNORA70	977.2
PPP1CC	1456
ACTR2	68.8
ACTR2	183.4
ACTR2	126.2
PTP4A1	67.4
PTP4A1	95.3
PTP4A1	264.3
PTP4A1	131.8
ARF3	195.4
NACA	5172.6
GPX1	138.4
PGK1	88.5
PGK1	864.7
SUMO3	55.5
SUMO3	450.6
RPS27	9167.4
TPP1	112.8
TPP1	363.6
GNB1	91.7
GNB1	55.5
GNB1	277
NUMA1	12.6
FTH1	2884
RAN	528.3
RAN	373.1
HNRNPC	17.1
CAPN1	22.6
MIR636	183.7
MIR636	1123.8
CALU	6.7
CALU	7.6
CALU	285.2
NFE2L1	132.4
NFE2L1	572.1
ARL6IP5	147.8
ARL6IP5	1894.1
DPYSL2	1111.8
RPLP1	4311.3
CTNNA1	122.6
CTNNA1	505.6
CTSD	18.9
FAM120A	85.9
MAT2A	740.4
MAT2A	19
LAMC1	158.6
LAMC1	553.4
LOC100506248	215.8
PTMA	1370.6
FAM120A	152.8
HNRNPK	373.5
BZW1	194.2
BZW1	745.8
SEPT2	123.9
ATF4	1866.3
GNAS	1673.6
RPS15A	6218.8
ANXA5	501.4
STMN1	128.4
LRP1	17.4
LRP1	79.7
PSMB7	311.4
PEA15	121.4
PEA15	782.6
ECH1	47
ODC1	406.6
IQGAP1	359.8
XRCC6	402.2
ACO2	15.8
DAZAP2	1266.3
SPARCL1	5465.9
MCL1	7.2
MCL1	1217
MCL1	536.6
HSPA1B	1246.6
HSPA1L	168.3
ACTB	3551.6
SARS	217.8
TMBIM6	400.7
TMBIM6	369.9
LMAN2	13.8
HSPD1	40.6
HSPD1	1326.7
ZYX	101.1
RPL12	4083.1
CIRBP	802
CIRBP	613.6
CCT7	84.2
PAFAH1B1	18.4
PSME1	412.2
PAFAH1B1	93.5
PAFAH1B1	301.5
RPS10	3258.4
ATP5O	1220.1
RPS15	2610
PSMD8	130.6
LAMP2	211.3
TPI1	362.3
RPL29	473.9
GSTP1	102.5
HYOU1	154.3
SNRPD2	475
PLOD1	69.6
ZNF207	150.6
ZNF207	448.4
PSMD2	341.1
SCD	19.1
SCD	274.4
RAP1B	835.5
RPS21	5064.4
MAP4	6.6
MAP4	18.7
BCAP31	52.8
CTSB	263.6
CTSB	894.5
KARS	1497.3
EPRS	15.1
EPRS	39
EPRS	261.2
PRDX6	492.4
PRDX6	1502.2
PPP1CA	10.6
SARAF	1469.5
AHCYL1	15.8
AHCYL1	131.6
AHCYL1	101.4
IST1	270
GNB2	66.8
H2AFZ	298.8
NCOR1	114.2
NCOR1	72.1
NCOR1	143.4
NCOR1	128.4
SNORD38B	1688.7
FLNA	158.6
CNOT1	348.2
CNOT1	128.7
DHCR24	124.7
RAB11A	894.5
RAB11A	207.9
EIF3F	1.7
PSAP	82.4
RNF114	130
RNF114	131.7
SNORA68	281.1
STRAP	629.9
PSAP	986.7
S100A10	1952.5
CCT8	619.1
MIR1292	161.1
MIR1292	390.1
PSMB1	289.1
CCT4	397.4
EPAS1	772.4
EPAS1	6.5
DNAJA1	1080.8
DNAJA1	695.8
PSMD4	332.4
UQCRC2	93.8
CKB	32.5
RHOC	33.3
PGAM1	348.8
STAT1	536.9
SNORA21	4057.6
SSR1	174.5
SSR1	49.3
SSR1	1425.3
TRA2B	283
TRA2B	2030.5
FKBP4	49
FKBP4	99.5
HDGF	132.9
PALLD	475.5
MGEA5	18
MGEA5	456.9
M6PR	5.9
M6PR	164.2
SEP15	589.6
AHCY	47.8
HLA-E	328.8
HLA-E	720.1
PALLD	49
PALLD	81.3
RPLP2	159.2
SNORA52	4691.3
LOC101927137	193.8
TACC1	1037.4
MIR1248	3048.7
PPM1G	8
KTN1	23.8
KTN1	917.1
TAGLN2	71.3
SRPRA	10.7
SRPRA	211.2
PHC2	283.8
BTG1	15.7
BTG1	864.8
KDELR1	36.2
LGALS3BP	184.1
SLC3A2	40.3
COX6A1	590
RPS23	8563.2
RAB14	201.9
RAB14	48.8
TMED10	157.7
VCL	16.4
VCL	302.7
DCTN2	112.6
RPS4X	7701.9
DEK	715.3
CALR	4.5
RPL8	592.2
RPL5	2777.4
RERE	1.5
RERE	4.2
RERE	93.9
HSBP1	418.8
HSBP1	174.5
HMGN1	426
LOC101927733	1226.4
SEC31A	673.5
GLUD1	100
GLUD1	198
MLF2	71.2
SNORD54	5614.2
ARPC1A	167.4
CCND2	3.2
CCND2	17.3
CCND2	574.6
ATP6V0C	30.5
IMMT	413.5
SSRP1	4
SSRP1	94.4
SDCBP	1581.2
FUS	165.6
CLTA	415.4
SEPHS2	204.9
RPL31	215.6
RPL31	13083.9
UBA1	182.3
ABLIM1	425.5
ALDOA	63.7
PPIB	122.5
PPIB	72.7
SERP1	661.8
SERP1	415.3
SERP1	434.9
TSPAN3	1306.2
TSPAN3	150.9
ACTA2	302.7
PPT1	478.4
TAX1BP1	169.7
TAX1BP1	407.4
MDH1	789.7
PDHA1	104
PDHA1	163.4
GNAS	1592.6
ANXA6	55.3
CD59	173.5
CD59	263.4
CD59	794.2
SERPING1	331.8
PSME3	52.4
PSME3	24
HIF1A	1055.9
TRIM28	54.2
SNX17	8.9
IPO7	244.9
IPO7	169.3
IPO7	186.2
IPO7	214.2
ACTR3	260.4
RBM14-RBM4	81.7
CKAP4	88.9
CKAP4	282.8
AARS	291.5
TMEM189-UBE2V1	66.4
TMEM189-UBE2V1	213
TMEM189-UBE2V1	133.1
SSR4	205.1
CD9	413.6
PRDX2	49.7
HADHB	985.8
TXNIP	17.2
TXNIP	166.4
TXNIP	2195.6
RPN1	241.5
ANXA1	3381
PAICS	165.8
PAICS	27.5
JUP	10.1
EIF1AX	153.7
EIF1AX	73
EIF1AX	279.7
EIF1AX	54.6
YWHAH	193.7
DSTN	223.8
DSTN	1374.7
TAF7	395.4
EIF5B	141.6
EIF5B	108.7
EIF5B	67.2
EIF5B	39
CD99	84.3
CD99	869.7
LDHB	1242.4
HNRNPH1	2491.1
BLCAP	329.9
RPLP0	4489.4
ADD3	1036.7
HADH	338.1
HADH	584.4
PFKP	84.4
ANP32A	135.3
RAD23A	20.7
GNAI2	39.1
DUSP1	2880.1
TGM2	176.5
ANP32A	3.4
DUSP1	3.8
WTH3DI	7.6
RAD23A	175.4
WTH3DI	265.1
WTH3DI	3.4
RPS18	5426.4
PLD3	14.4
ANP32A	119.6
PSMF1	6.3
PSMF1	248.8
HNRNPA0	670.1
HNRNPA0	115.5
GOLGB1	171.7
GOLGB1	253.2
MYL9	11.6
CTTN	408.1
STOM	618.5
STOM	918.6
STOM	2.6
RCN1	575.9
LOC100996696	216.1
GTF2IP4	291
CYC1	48.5
PSMC2	65.3
PSMC2	476.5
MMP2	286
SF3B1	134.5
SF3B1	1183.8
SMARCC1	84.7
SMARCC1	74.2
SMARCC1	287.3
SMARCC1	49
SNU13	79.3
SNU13	210.1
TM9SF2	264.1
SYNGR2	82.8
PIP4K2B	192
PIP4K2B	8.5
SLC4A5	24.6
BCLAF1	17.5
BCLAF1	949.4
SON	3.7
SON	544.2
PXN	146.9
KPNA2	223.5
ATP6V1B2	116.1
TUBA1B	1220.2
CBX3	101.3
RBBP7	573.9
SDHA	150.2
RPS29	10747.6
DAP	59.2
ARF4	173.6
ARF4	1173.1
COPB2	401.9
USP9X	273.7
USP9X	204.5
BCLAF1	16.7
PFKL	75.3
NBPF20	1215.6
NBPF25P	200
LGALS1	494.5
GPX4	242
THBS1	10
THBS1	32.2
THBS1	17.8
THBS1	258
CSE1L	180.7
CSE1L	222.9
TUFM	60.7
PSMA7	294
POLD2	27.1
CPE	274.7
CPE	1082.8
PGD	10.3
COX8A	172.7
PGRMC1	13.3
PGRMC1	660
EIF5A	90
EIF5A	40.1
ITGB5	237.6
ITGB5	225.9
MGAT1	142.8
ACLY	67.8
ACLY	392.2
SRSF7	303.4
CDH1	35.9
CDH1	127.6
RPL36A-HNRNPH2	356.3
PJA2	41.8
COX7C	1851.2
ECHS1	250.8
PLP2	68.4
HLA-DPB1	870.9
SSB	60
SSB	395.3
RAB5C	55.9
GPNMB	1152.8
EIF2S1	172.1
EIF2S1	73.2
EIF2S1	228.7
HAX1	107.2
NFE2L2	693.2
TIMP3	192.9
TIMP3	179.4
TIMP3	98.3
TIMP3	563.9
MBNL1	22.7
MBNL1	207.8
MBNL1	1031.4
SNORD18C	3192.9
MFN2	122.3
RAB5C	8
NMT1	164.1
NMT1	5.5
NMT1	17.2
YBX3	1082.7
YBX3	272.7
IGFBP7	1233.5
IGFBP7	2615.4
PUM1	28.7
PUM1	171.3
PUM1	651.5
ARHGDIA	22.4
ARHGDIA	78.3
BHLHE40	3.6
BHLHE40	357.9
ATP6V0E1	64.1
ATP6V0E1	963.5
NUDC	202.9
TERF2IP	310
TMX2	145.1
ARCN1	257.5
UBA2	634.8
FBXO7	220
GNAI3	144.8
GNAI3	337
GNAI3	99.8
CHD4	5.5
CHD4	106.1
CHD4	181.4
HTRA1	781.8
LRPAP1	176.9
ITPR3	84.8
ITPR3	35.7
ITPR3	90.3
PITPNA	166.5
PITPNA	4.9
PITPNA	81.2
IDH1	274.6
SEPW1	54.3
SLC7A5	57.1
AMD1	84.1
AMD1	243.8
PSMD1	88.2
PSMD1	412.8
CREG1	933.7
CSTB	237.8
PCNA	230.9
RRBP1	5.6
RRBP1	246.9
RRBP1	81.3
RRBP1	5.5
TNFAIP1	183.4
TNFAIP1	19
HDAC1	151.1
DDX3X	1522.6
DDX3X	10.7
LGMN	158.6
PPP1R7	37.1
PPP1R7	92.2
PLS3	1564.7
ERP29	229.9
SNORD83B	6527.3
CTBP2	194.8
CTBP2	78.1
CTBP2	245.4
SNRNP70	201.5
RAD23B	327.9
RAD23B	489.6
SRRM1	9.6
SRRM1	524.3
NDUFB8	165.9
NDUFB8	456
ARIH2	19.5
ARIH2	5.4
ARIH2	130.1
ENO1	202.2
PSMD13	89.8
PSMD13	45
ILK	246.4
BTG2	68.2
BTG2	659.4
CAPZA2	359.2
CAPZA2	311.7
SPCS2	147.6
SPCS2	801.3
DDX1	346.3
ATP1B1	9.5
ATP1B1	397.8
RAF1	186
LOC101927673	20.8
LOC101927673	4.3
SREBF2	85
SREBF2	76.6
SLC2A1	79.8
SLC2A1	132.7
PKM	49.2
PSMC4	57.6
CDIPT	337.7
RPS6	5116.9
BAG6	129.8
COX7A2L	372.9
SNORD73A	15705.9
RPS16	1725.1
SYPL1	134
SYPL1	732.5
BGN	172
BGN	39.8
TARS	219.6
COPE	7
AF119897	87.5
TXNRD1	447.3
PSMC3	3.4
NME1-NME2	423.1
NUDCD3	11.2
NUDCD3	246
RALY	5.5
AKR1B1	394.1
SRP9	881.4
PSMA5	192.3
FDPS	123.3
RAB5B	138.5
HNRNPAB	239.9
LOC101926921	683.6
LOC101926921	226.4
LOC101926921	48.9
ADRM1	125.2
OGDH	50.2
TRAK1	4.4
APEH	4.3
MKRN1	282.4
SDC1	3.8
SDC1	89.8
ARHGDIB	363.8
CYR61	2693.3
SEC11A	1402.2
TOP2A	1.2
TOP2A	9.2
LOC101060363	1945.6
WSB1	42
WSB1	17.6
WSB1	958.8
MOB1A	55.3
MOB1A	156.3
MOB1A	33.7
PRNP	1425.9
ANXA4	309.6
ANXA4	424.5
EIF4A3	441.9
NDUFA5	316.8
ANP32B	177.7
ANP32B	1119.9
SEPT11	584.2
SEPT11	61.1
NREP	102.5
NREP	178
SH3BGRL	201.5
SH3BGRL	1201.3
ENO2	62.9
STK25	27.9
IFITM2	911.7
PSMA2	189.4
PSMA2	483
MYL12B	1354.8
MYL12A	720.7
SMARCC2	133.2
SMARCC2	34.5
ATP5B	734.1
MIR6733	169.9
EMP1	1517.2
EMP1	311.3
CCT6A	318
CCT6A	294.7
ETS2	137.9
ETS2	71.8
RARS	255.6
STAT6	398.6
STAT6	11.2
ARHGEF12	31.9
ARHGEF12	319.7
ARHGEF12	6.2
VAMP3	285.7
VAMP3	15.2
GTF3A	1201.2
SCP2	358.2
ENC1	19.6
ENC1	99
SNRPC	113.7
UBE2D2	203
UBE2D2	43.7
UBE2D2	250.2
ADIPOR2	305.1
GRHPR	235.6
GPX3	80.5
SLC9A3R1	153.2
FLOT2	134.7
YME1L1	213.1
YME1L1	916.6
BAZ2A	10.6
BAZ2A	104.7
BAZ2A	108.5
SF3A1	187.6
SF3A1	63.7
COPB1	1169.1
COPB1	340.9
CST3	325
TMEM109	102.1
IVNS1ABP	215.4
IVNS1ABP	158.9
OAZ2	22.3
OAZ2	80.7
ANXA7	743.1
ZFP36L2	1.5
ZFP36L2	2502.3
ZFP36L2	4.1
CUL3	77.7
CUL3	380.1
CUL3	21.7
PLEC	11.9
PPP2CB	3.5
PPP2CB	571.9
HNRNPF	62.4
UBAP2L	103.4
UBAP2L	59.1
TPD52L2	11.9
CRTAP	195.8
CACYBP	339.3
CACYBP	75.9
NBR1	36.7
NBR1	445.4
DHX15	796.1
DHX15	172.6
UCHL1	114.6
PSMD3	19.5
ITGA5	118.2
CSNK2B	191.5
TRAP1	181.4
IGF2R	7.8
IGF2R	7.6
RBM5	28.4
RBM5	380.4
SGTA	47.2
PHGDH	148.1
TRAM1	1026.8
TRAM1	126.6
PSMB3	254.3
GRK2	19.8
GRK2	26.8
MGST3	241.6
PSMB2	260.6
COPS6	199.1
RPL36A-HNRNPH2	5622.1
PPP1CB	227.4
PPP1CB	322.2
PPP1CB	221.5
PLEKHB2	262
PLEKHB2	3.7
LRP10	415.5
HSD17B4	373.6
NAP1L4	43.1
GSS	25.3
SOX4	21.1
SOX4	70.6
SOX4	6.9
BAP1	62.5
WDR77	20.4
WDR77	132.1
IFI30	231.1
CUL4A	74.1
CUL4A	154.6
ALDH2	1007.1
VIM	2510.8
SEPP1	5368.9
CLDN4	9.4
RPL37A	14294.1
DPYSL3	14.8
DPYSL3	381.2
CAT	980.9
PTDSS1	281.5
TTC1	36.8
EIF4E	169.4
EIF4E	64.5
EIF4E	111.2
COL6A3	615.6
GBF1	62.2
DDX23	6.8
COX6B1	203
ATP6AP2	51.7
ATP6AP2	662.5
ATP6AP2	108.3
CNN3	200
TIA1	107.9
TIA1	93.1
TIA1	180.3
TIA1	207.5
TIA1	70.3
RHEB	2.5
RHEB	4.2
RHEB	797.5
NPEPPS	80.9
NPEPPS	57
BUB3	39.8
BUB3	194.2
BUB3	139.1
RUVBL2	48.4
MAPKAPK2	101.1
MAPKAPK2	43.9
SCRN1	97.6
TALDO1	437.1
JUN	337.7
JUN	4.1
JUN	551.3
NQO1	15.6
NQO1	352.2
SHC1	4.4
GSTO1	727.7
SQSTM1	446.4
VBP1	485.9
JUNB	203.1
ITGA3	9.1
MIR6758	240.8
RRM1	50.3
RRM1	200.3
MIR664B	47.4
MIR664B	234.9
SUPT5H	69.9
PYGB	8.5
QSOX1	23.4
SUPT4H1	71.6
SUPT4H1	98.6
RCN2	45.3
RCN2	189.5
CTSC	342.2
KHDRBS1	97.2
PPIF	76.5
PPIF	5.8
AHSA1	93.7
RPL41	16307.3
PUM2	206.5
PRCP	636.7
MYH11	4.2
MYH11	2
MYH11	23.1
USP7	87
USP7	152.7
PPP1R11	233.2
GRSF1	195.4
NFKBIA	5.6
G3BP1	396.8
TSN	13.2
LAMB1	2398.5
TGFBI	501.8
PFDN1	73
IGFBP4	212.9
IDH3B	173.6
ELF3	62.2
AAMP	39
TOMM70	88.4
TSN	99.6
G3BP1	6
TSN	307.7
SRM	102
NCBP2	379.1
CBX1	300.2
TOMM70	487.1
GRSF1	74.4
NCBP2	15.3
SNURF	290.7
UBE2N	76.2
UBE2N	216.8
APOD	1653.1
ARF5	80.4
LOC101927180	36.5
RPA1	158
RPA1	94.2
LOC101928634	303.1
ZFP36	958.7
PSMA3	266.8
CTNNB1	428.7
UBL3	144
UBL3	236.8
DUSP3	76.5
DUSP3	54.5
DUSP3	22.1
FHL1	60.8
FHL1	4142.3
ZNHIT1	4.5
SAR1A	370.8
SAR1A	120.1
BCL2L2-PABPN1	95.6
BCL2L2-PABPN1	44.7
TRIP12	166.4
KDM5B	23.4
KDM5B	55.9
KDM5B	115.6
ACTG1	5948.4
LAMP1	9.4
LAMP1	183
LAMP1	2559.1
GYG1	91.8
MCM3	172.5
VAMP2	17.2
VAMP2	65.3
RAE1	260.1
CLIC4	90.2
CLIC4	662.9
CLSTN1	94.2
SORD	16.8
SORD	52.7
FSCN1	3.3
ID2	199.9
ID2	188.7
GOLGA4	340.7
UQCRQ	503
SAMM50	193.7
SAMM50	128.3
DCTD	52.3
DCTD	118.8
ETF1	131.4
ETF1	414.6
SNW1	506.7
TMPPE	166.5
NME1	297.2
PODXL	260.4
FAT1	344.7
TMX4	79.3
TMX4	649.1
SEC23B	124.6
SEC23B	101.4
DDX39A	83.5
SFPQ	182.2
SFPQ	586.7
IRAK1	279.4
TXNL1	994.8
SMC1A	224.8
ANXA2	2940
NISCH	435
EIF3H	1822.5
ZC3H15	8.5
PPP4R1	317.5
ZC3H15	270.1
KRT18	922.2
COX7A2	1825.4
INPPL1	19.7
OAT	879
PHB2	265
IFITM2	438.5
PPP1R12A	6.8
PPP1R12A	337.6
PPP1R12A	70.8
CNN2	201.5
PWP1	46
PWP1	137.5
PWP1	242.7
ICMT	96.9
ICMT	10.3
ICMT	68
ALDH9A1	255.6
AP1G2	29.6
RUVBL1	14.6
CALD1	4.7
CALD1	23
CALD1	28.8
GPAA1	18.6
PRDX3	417.5
MBTPS1	210.8
NBL1	21.6
SND1	165.8
DARS	197.8
DARS	151.7
INSIG1	38
INSIG1	434.7
INSIG1	126.1
RRAGA	224.7
ACP1	3.9
ACP1	237.3
IER3	399.8
EIF2B1	107.3
CYB5B	51.9
CYB5B	55.5
FXR1	29.2
FXR1	179.3
FXR1	381.4
CPSF1	14.6
MIR6849	29
CLPTM1	6.4
BST2	10.5
IFNGR2	389.6
KDM3B	409.3
TSTA3	9.1
TNC	87.3
SCARB2	52.6
SCARB2	110.2
JAK1	534.4
UBE2L6	201.7
KRT19	259.9
PACSIN2	177.9
COPS5	212.9
CNIH1	737
HSPG2	5.9
HSPG2	74.7
ITGA6	266.7
ARL1	66.2
ARL1	346.5
ARL1	176.7
ACSL3	337.5
ACSL3	5.5
ACSL3	74.3
SMC4	61.2
SMC4	170.6
RPS17	6616.1
TIMP1	838.5
GJA1	2049.9
MARCKS	7.7
MARCKS	519
MARCKS	27
USP14	65.2
USP14	230
GYS1	67.5
AKAP1	79.7
AKAP1	263.3
PSMA1	857.6
HMCES	97.7
HMCES	104.7
SRRT	6
SRRT	214.8
DLG5	354.5
PMPCB	329.3
TOX4	10.8
TOX4	101.7
TOX4	94
API5	138.5
API5	168.9
TPD52	33.6
TPD52	57.7
TPD52	258.2
TPD52	33.6
SIGMAR1	88.6
EGR1	76.9
EGR1	3299.5
PNP	136.9
SRSF4	201.7
DNMT1	47.1
GATC	289.7
PSMC6	534
CCND3	144.6
PGRMC2	144.5
PPP1R10	5.4
PPP1R10	95.7
ENTPD6	50.7
PSMD7	199.1
PEX19	20.2
PEX19	126.1
NIPSNAP1	85.3
NIPSNAP1	130
MYBL2	24.7
RANBP2	82
RANBP2	240.6
RANBP2	189.8
TUBG1	5.2
ACIN1	31.9
SNX1	111.1
MRPL49	170.6
EPB41L2	49.2
EPB41L2	333.6
LAPTM5	197
LAPTM5	208.9
GALNT1	158.7
GALNT1	161
GALNT1	133.7
CDC123	213.3
ELAVL1	241
ELAVL1	13.1
KIAA0100	122.6
KIAA0100	17.4
TPR	83.3
TPR	252.2
CLCN3	6.6
CLCN3	27.6
CLCN3	315
CLCN3	123.8
MARCH6	134.2
MARCH6	1.2
EIF1B	670.7
SGK1	1230.5
NDUFS3	179.9
SRSF1	40.7
SRSF1	104.6
CD14	75.8
LUM	1402.8
TWF1	238.7
TP53	76.6
SAFB	6.5
SAFB	98.6
ECE1	40.7
ECE1	18.9
JOSD1	128.3
ADD3	61.5
ADD3	46.3
COX6C	1466.4
MCM5	3.2
RPA2	192.4
RPL10	663.1
TSG101	259.2
TBCD	45.3
WSB2	141.5
MTHFD2	143.8
MIR7703	464.3
DAXX	25.7
TMEM106C	167.2
HEXA	94
ELAC2	45.1
ELAC2	18.6
CLINT1	101.2
CLINT1	317.9
SNRPA	62.1
SCAMP3	108.6
AZIN1	90.5
ADNP	275.8
NCAPD2	27.8
EFCAB14	84.6
EFCAB14	122.4
EFCAB14	111
EFCAB14	654
RNF13	105.3
RNF13	335.7
AIP	43.2
AIP	327.1
RELA	157.3
C11orf58	315.5
RNASE1	491.6
ADAR	468.8
FBLN1	26.9
DDX42	315
PCNX4	2.1
DHCR7	10.8
DHCR7	60.5
AEBP1	111.4
SMG7	9.3
SMG7	103.1
LBR	411
VARS	21.3
VARS	35.9
MYOF	289.3
OSBP	46.6
OSBP	143.2
SLC29A1	35.1
SLC29A1	55
POLR2B	615.7
TBCB	86.4
PRKAG1	25.7
ATXN2L	53.9
VPS26A	733.7
ENG	48.6
ENG	61.3
SH3BP5	44.2
SH3BP5	910.8
C4orf46	3024.8
TBC1D5	35.4
TBC1D5	582.2
TBC1D5	105.9
GBAS	324.8
UBE3C	163.6
LPCAT1	14.9
SCARB1	6.5
KRT5	33.8
TIMM17A	86.7
TIMM17A	48
RNF14	44
RNF14	164.3
SCCPDH	60.9
SCCPDH	78.6
SMARCD2	52.7
FAM127A	252.8
NET1	310.6
NET1	8.7
USO1	8.5
USO1	494.5
HDAC2	850.2
PRKAB1	37.3
PRKAB1	104.9
SUPT7L	150.3
SUPT7L	115.4
SUPT7L	16.4
EPCAM	5.6
NEDD8	121.5
HSPB1	79.4
EFEMP1	2204
EFEMP1	1351.6
RYBP	74.7
RYBP	213.6
RYBP	71
LIPA	300.6
BNIP3	79.4
BNIP3	253
CAPG	32.5
SH3GL1	146.6
COL3A1	449
CDC25B	168.3
ATMIN	128.7
ATMIN	193
ZFR	54.4
ZFR	507.5
SRGN	190.8
SRGN	1464.9
PLAT	147
LRRFIP1	91.7
LRRFIP1	55.4
FAM32A	248.8
GDI1	92.6
NR3C1	102.2
NR3C1	277.9
TBL1X	48.7
TBL1X	29.3
TBL1X	4.2
TOMM34	116.5
UBXN1	125.9
ABCE1	165.9
ABCE1	162.6
MPZL1	152
MPZL1	141.2
PON2	490.6
PPP2R5C	449
ARIH1	71.3
ARIH1	67.4
ARIH1	155.9
ARIH1	56.1
B4GALT1	35.6
B4GALT1	76.9
CEACAM5	124
CYB5R3	514.5
DCAF11	103.8
IL13RA1	375.6
IL13RA1	65.2
FAM3C	606.4
RRM2	25
B2M	9131
IMPDH2	531.4
DCN	3238.3
SSR1	424.2
ARAF	140.1
PSRC1	87.2
CKS1B	114.8
UBE2A	82.6
UBE2A	437.1
AKR1A1	158.1
YY1	61.3
YY1	9.5
UQCRC1	5.8
CTDSPL	5.2
CTDSPL	8.5
CTDSPL	100.8
