X	GSM49576
MIR3652	1765.5
MSN	565.9
ACTN4	113.9
APP	340.5
PRKAR1A	1012.7
PRKAR1A	319.2
PRKAR1A	473.9
DSP	287
RAD21	354.2
RAD21	447.5
WDR1	408.4
NCL	938.7
WDR1	261.1
AP2B1	120.3
AP2M1	276.1
CLTC	1607.3
AP2B1	131.8
MLEC	29.8
MLEC	318.9
LASP1	312.8
SF3B2	116.2
TMEM59	370.6
CSRP1	469.3
CALM3	105.4
CALM3	37.4
SNHG4	1142.3
CAP1	676.5
SNHG4	691.8
PTGES3	1254.5
WARS	125.2
WARS	147.1
SETSIP	976.5
SETSIP	1073.4
NDRG1	176.8
UBB	4886.9
PFN1	462.7
PTPRF	218.8
PTPRF	822.2
PTPRF	207.4
YWHAZ	1188.1
YWHAZ	543.8
YWHAZ	1075.4
YWHAZ	1017.7
SOD1	561.9
HDLBP	231.1
MARCKSL1	460.2
GABARAP	539.9
NUCB1	57
EIF3CL	378.2
GLUL	131.6
NUCB1	64.6
LDHA	1882.5
SNORD96A	3203.3
SSR2	1017.2
CALM3	533.3
P4HB	967.2
CALM3	930.8
P4HB	264.9
SLC25A5	824.5
PHB	94.8
PHB	52.3
S100A11	206.2
CTSA	113.7
TOMM20	1164.2
CD63	1740.4
DNAJB1	83.5
SPARC	4395.3
DNAJB1	157.2
UBE2D3	312.6
UBE2D3	634.3
UBE2D3	313.8
XBP1	300.4
SPTBN1	28
SPTBN1	166.5
LAPTM4A	1629.9
RPL32	4098.1
CD81	521.7
UBE2L3	72.9
PTTG1IP	1034.2
GRN	312.9
HMGB1	495.9
HMGB1	1360
GLO1	590.1
UBE2L3	293.2
UBE2L3	151
UBE2L3	114.9
SRSF11	57.2
SRSF11	603
SF3B3	103.8
SF3B3	79.8
MIR3654	3646.3
HSPA9	59.6
HSPA9	400
HSPA9	286.9
YWHAQ	1581.4
DDX24	294.4
PPP2R1A	182.7
GSN	721.5
HK1	126.5
KDELR2	746.9
KDELR2	412.2
KDELR2	803.8
NPC2	1058.6
DDX24	5.7
DYNLL1	1425.8
LITAF	298.1
SNORA41	2190.8
LITAF	129.7
PRKCSH	83.9
GOT2	146.9
LOC101929368	912.4
ACADVL	247.3
SKP1	524.9
MAPRE1	217.4
MAPRE1	786.8
OS9	302.4
SNORD32A	1355
RPL13AP5	4854.6
RPL7	10789.2
SKP1	2047.8
SKP1	93.2
ACTR1A	100.5
ACTR1A	90.1
CAPRIN1	230.5
CAPRIN1	1063.9
SNORA70	37.2
SNORA70	3439.6
PPP1CC	780.5
ACTR2	250.7
ACTR2	632.5
ACTR2	729.9
PTP4A1	236.2
PTP4A1	143.2
PTP4A1	327.7
PTP4A1	228.5
ARF3	186
NACA	3715.4
GPX1	469.8
PGK1	245.1
PGK1	1214.2
SUMO3	66.1
SUMO3	352.8
RPS27	5975.9
TPP1	150.8
TPP1	334.4
GNB1	259.5
GNB1	270.1
GNB1	427.2
NUMA1	77.7
FTH1	3136.3
RAN	181.9
RAN	743.2
HNRNPC	353
CAPN1	89.4
MIR636	285.7
MIR636	1078.2
CALU	147
CALU	125.8
CALU	634.3
NFE2L1	169
NFE2L1	277.5
ARL6IP5	334.5
ARL6IP5	407.8
DPYSL2	404.3
RPLP1	4765
CTNNA1	322.7
CTNNA1	493
CTSD	60.5
FAM120A	100.7
MAT2A	337.7
MAT2A	94.9
LAMC1	155.4
LAMC1	545.2
LOC100506248	2801.5
PTMA	1598
FAM120A	618.1
HNRNPK	718
BZW1	527
BZW1	628.8
SEPT2	730.8
ATF4	901.8
GNAS	4159.9
RPS15A	4675.8
ANXA5	1149.6
STMN1	136.5
LRP1	61.7
LRP1	197.3
PSMB7	451.7
PEA15	206.2
PEA15	503.9
ECH1	108.2
ODC1	756.4
IQGAP1	354.9
XRCC6	653.2
ACO2	106.1
DAZAP2	854.7
SPARCL1	1685.9
MCL1	37.5
MCL1	617.5
MCL1	542.8
HSPA1B	699.6
HSPA1L	420.6
ACTB	8413.9
SARS	213.3
TMBIM6	574.3
TMBIM6	771.9
LMAN2	39.9
HSPD1	1246.8
HSPD1	1799.6
ZYX	263.3
RPL12	5001.3
CIRBP	313.3
CIRBP	367.1
CCT7	262.9
PAFAH1B1	129.5
PSME1	283.3
PAFAH1B1	150
PAFAH1B1	248.6
RPS10	5820.8
ATP5O	656.4
RPS15	4249.2
PSMD8	168
LAMP2	278.9
TPI1	621.5
RPL29	2035.2
GSTP1	317.2
HYOU1	288.4
SNRPD2	713.1
PLOD1	160.4
ZNF207	614.2
ZNF207	424.7
PSMD2	347.4
SCD	87.2
SCD	120
RAP1B	680.1
RPS21	5968.2
MAP4	7
MAP4	93.6
BCAP31	242.9
CTSB	402.9
CTSB	788.6
KARS	929.1
EPRS	61.8
EPRS	151.5
EPRS	238.7
PRDX6	337.4
PRDX6	431.2
PPP1CA	156.4
SARAF	1331.4
AHCYL1	201.1
AHCYL1	236.9
AHCYL1	672.3
IST1	291.5
GNB2	99.6
H2AFZ	531.5
NCOR1	110.3
NCOR1	44.3
NCOR1	95.5
NCOR1	194.3
SNORD38B	1514.4
FLNA	363.6
CNOT1	342.3
CNOT1	75.4
DHCR24	147.6
RAB11A	623.5
RAB11A	140.6
EIF3F	2.6
PSAP	712.9
RNF114	115.8
RNF114	224.3
SNORA68	5382
STRAP	1145.3
PSAP	939.2
S100A10	1762.7
CCT8	633.2
MIR1292	172
MIR1292	518.9
PSMB1	503.4
CCT4	817
EPAS1	203.4
EPAS1	27.1
DNAJA1	399.2
DNAJA1	551.4
PSMD4	242.1
UQCRC2	329.1
CKB	14.6
RHOC	161
PGAM1	289.3
STAT1	416.5
SNORA21	3126.2
SSR1	266.1
SSR1	187.6
SSR1	741
TRA2B	260.5
TRA2B	968
FKBP4	76.3
FKBP4	114.5
HDGF	311
PALLD	780.6
MGEA5	161.4
MGEA5	203.3
M6PR	79.4
M6PR	322.8
SEP15	805.1
AHCY	542.4
HLA-E	159.5
HLA-E	607.2
PALLD	130.5
PALLD	480.3
RPLP2	78.3
SNORA52	3211.1
LOC101927137	489
TACC1	481.3
MIR1248	2058
PPM1G	40.9
KTN1	114.5
KTN1	636.8
TAGLN2	173.3
SRPRA	7.6
SRPRA	196.1
PHC2	453
BTG1	93.6
BTG1	306.9
KDELR1	136.6
LGALS3BP	709.4
SLC3A2	80.6
COX6A1	568.6
RPS23	5796.1
RAB14	444.7
RAB14	40.9
TMED10	328.2
VCL	25.4
VCL	638.6
DCTN2	153.4
RPS4X	5858.2
DEK	526.7
CALR	6.6
RPL8	3375.2
RPL5	3133.8
RERE	5.2
RERE	2.5
RERE	188.9
HSBP1	326.3
HSBP1	420.1
HMGN1	621.1
LOC101927733	1279.2
SEC31A	1359.6
GLUD1	172.3
GLUD1	148.2
MLF2	115.7
SNORD54	2108.6
ARPC1A	218.5
CCND2	36.6
CCND2	27.4
CCND2	655.4
ATP6V0C	22.9
IMMT	422.4
SSRP1	134.2
SSRP1	137.1
SDCBP	915.3
FUS	384.3
CLTA	455.5
SEPHS2	149
RPL31	201.5
RPL31	8729.7
UBA1	378.7
ABLIM1	192.1
ALDOA	647
PPIB	1204.5
PPIB	801.8
SERP1	153.6
SERP1	222.3
SERP1	284.9
TSPAN3	995.9
TSPAN3	409.9
ACTA2	2382
PPT1	378.9
TAX1BP1	465.8
TAX1BP1	405.7
MDH1	1130.4
PDHA1	117.4
PDHA1	219.6
GNAS	3819.2
ANXA6	131.4
CD59	415.1
CD59	351.8
CD59	445.4
SERPING1	949.7
PSME3	125
PSME3	12.4
HIF1A	1025.2
TRIM28	222.4
SNX17	67.4
IPO7	333.2
IPO7	281.5
IPO7	270.3
IPO7	110
ACTR3	852
RBM14-RBM4	243.8
CKAP4	394.3
CKAP4	630.1
AARS	315
TMEM189-UBE2V1	152.5
TMEM189-UBE2V1	385.9
TMEM189-UBE2V1	243.4
SSR4	536
CD9	410.1
PRDX2	69.1
HADHB	485.9
TXNIP	247.9
TXNIP	493.7
TXNIP	446
RPN1	423.3
ANXA1	1177.1
PAICS	176.5
PAICS	106.1
JUP	76.9
EIF1AX	155.3
EIF1AX	74.1
EIF1AX	122.9
EIF1AX	261.3
YWHAH	332.4
DSTN	1002.2
DSTN	1673.1
TAF7	314.6
EIF5B	348.2
EIF5B	96.7
EIF5B	109.1
EIF5B	218
CD99	195.3
CD99	513.3
LDHB	1826.5
HNRNPH1	1701.1
BLCAP	177.4
RPLP0	5761.8
ADD3	367.5
HADH	165.1
HADH	100.1
PFKP	95.5
ANP32A	88
RAD23A	100.7
GNAI2	127.2
DUSP1	1541.2
TGM2	61.8
ANP32A	148.6
DUSP1	9.9
WTH3DI	5.4
RAD23A	118.5
WTH3DI	474.3
WTH3DI	64.4
RPS18	6614.3
PLD3	13.7
ANP32A	466.8
PSMF1	110.1
PSMF1	155
HNRNPA0	942.7
HNRNPA0	152.4
GOLGB1	79
GOLGB1	227.9
MYL9	205.4
CTTN	497.6
STOM	243.3
STOM	231.6
STOM	1.6
RCN1	385.4
LOC100996696	331.6
GTF2IP4	964.6
CYC1	151.7
PSMC2	59.2
PSMC2	412.9
MMP2	660.8
SF3B1	177.4
SF3B1	1300.9
SMARCC1	55.8
SMARCC1	114
SMARCC1	289.3
SMARCC1	131.8
SNU13	107.7
SNU13	435.9
TM9SF2	693.6
SYNGR2	95.7
PIP4K2B	142.5
PIP4K2B	70.5
SLC4A5	51.2
BCLAF1	70.4
BCLAF1	773.7
SON	79.8
SON	581.9
PXN	152.8
KPNA2	430.2
ATP6V1B2	193.4
TUBA1B	2897.8
CBX3	319.8
RBBP7	743
SDHA	308.6
RPS29	6205.1
DAP	199
ARF4	1059.2
ARF4	1503.3
COPB2	551.4
USP9X	379.2
USP9X	483
BCLAF1	158.9
PFKL	67
NBPF20	1108.3
NBPF25P	537.1
LGALS1	2417.3
GPX4	634.4
THBS1	12.6
THBS1	289.7
THBS1	440.3
THBS1	371
CSE1L	256.7
CSE1L	811.3
TUFM	227.4
PSMA7	546.2
POLD2	108.4
CPE	469.6
CPE	284.4
PGD	55.9
COX8A	589.9
PGRMC1	223.9
PGRMC1	845.4
EIF5A	126.5
EIF5A	47
ITGB5	145.2
ITGB5	485.1
MGAT1	73
ACLY	113.8
ACLY	252.2
SRSF7	324.5
CDH1	13.3
CDH1	65.1
RPL36A-HNRNPH2	388
PJA2	165.7
COX7C	902.4
ECHS1	303.4
PLP2	291
HLA-DPB1	836.5
SSB	196.3
SSB	307.8
RAB5C	80.1
GPNMB	1159.9
EIF2S1	195.2
EIF2S1	60
EIF2S1	230.3
HAX1	129.7
NFE2L2	544
TIMP3	142.3
TIMP3	212.2
TIMP3	96.1
TIMP3	254.1
MBNL1	61.5
MBNL1	344
MBNL1	230.3
SNORD18C	7150.6
MFN2	81.3
RAB5C	53.1
NMT1	74.1
NMT1	55.9
NMT1	74.9
YBX3	580.8
YBX3	315.6
IGFBP7	1914.1
IGFBP7	2514.3
PUM1	201.8
PUM1	464.1
PUM1	397.8
ARHGDIA	17.6
ARHGDIA	114.3
BHLHE40	16.3
BHLHE40	260.6
ATP6V0E1	66.3
ATP6V0E1	718.7
NUDC	230.4
TERF2IP	150.1
TMX2	173.1
ARCN1	256.1
UBA2	252.4
FBXO7	161.6
GNAI3	228.3
GNAI3	460.9
GNAI3	82.1
CHD4	35.3
CHD4	194.1
CHD4	299.9
HTRA1	655.3
LRPAP1	135.1
ITPR3	55.3
ITPR3	137.8
ITPR3	173.5
PITPNA	119.6
PITPNA	13.3
PITPNA	73
IDH1	298.5
SEPW1	260.9
SLC7A5	97.1
AMD1	124.2
AMD1	127.8
PSMD1	251.2
PSMD1	490.2
CREG1	375.3
CSTB	95.8
PCNA	268.3
RRBP1	53.2
RRBP1	433.1
RRBP1	91.3
RRBP1	89.1
TNFAIP1	190.9
TNFAIP1	32.6
HDAC1	156.7
DDX3X	613.3
DDX3X	191.7
LGMN	181.3
PPP1R7	28.6
PPP1R7	105.9
PLS3	2269.1
ERP29	341.7
SNORD83B	7890.9
CTBP2	90.1
CTBP2	36.8
CTBP2	199.4
SNRNP70	213.3
RAD23B	556.6
RAD23B	335.3
SRRM1	63.9
SRRM1	273.1
NDUFB8	152.2
NDUFB8	158.8
ARIH2	52.6
ARIH2	2.6
ARIH2	77.9
ENO1	823.4
PSMD13	125.2
PSMD13	53.3
ILK	299.4
BTG2	28.2
BTG2	197
CAPZA2	159.7
CAPZA2	325.4
SPCS2	370.5
SPCS2	749.1
DDX1	316.6
ATP1B1	634.5
ATP1B1	905.7
RAF1	157
LOC101927673	96
LOC101927673	8.5
SREBF2	59.3
SREBF2	82.1
SLC2A1	62
SLC2A1	87.7
PKM	300.9
PSMC4	24.4
CDIPT	283.3
RPS6	5634.7
BAG6	179.8
COX7A2L	329.2
SNORD73A	10467.9
RPS16	1366.9
SYPL1	214.8
SYPL1	210.8
BGN	661.7
BGN	87
TARS	282.6
COPE	48.3
AF119897	49.3
TXNRD1	345.4
PSMC3	34.9
NME1-NME2	712.7
NUDCD3	6.8
NUDCD3	239.7
RALY	79.2
AKR1B1	426
SRP9	1255.9
PSMA5	177.6
FDPS	192.4
RAB5B	224.9
HNRNPAB	505
LOC101926921	238.1
LOC101926921	197.9
LOC101926921	112
ADRM1	203.7
OGDH	83.3
TRAK1	3.4
APEH	57.6
MKRN1	181.5
SDC1	41.3
SDC1	122.9
ARHGDIB	165.3
CYR61	1661
SEC11A	656.5
TOP2A	241
TOP2A	395.1
LOC101060363	2560.6
WSB1	168.5
WSB1	192.2
WSB1	530.7
MOB1A	61.3
MOB1A	195.9
MOB1A	58
PRNP	780.4
ANXA4	494.1
ANXA4	448.8
EIF4A3	254.5
NDUFA5	300.6
ANP32B	256.1
ANP32B	672.2
SEPT11	550.2
SEPT11	53
NREP	430
NREP	1307.1
SH3BGRL	432.2
SH3BGRL	913
ENO2	5
STK25	56.5
IFITM2	1605.2
PSMA2	185.8
PSMA2	413
MYL12B	1128.5
MYL12A	483.3
SMARCC2	97.6
SMARCC2	68
ATP5B	1001
MIR6733	90.6
EMP1	116.5
EMP1	22.5
CCT6A	241.3
CCT6A	450.8
ETS2	230.5
ETS2	108.5
RARS	265.5
STAT6	173.5
STAT6	9
ARHGEF12	12.9
ARHGEF12	308.1
ARHGEF12	8.5
VAMP3	401.2
VAMP3	66.3
GTF3A	396.2
SCP2	456.5
ENC1	15.7
ENC1	727.2
SNRPC	289.1
UBE2D2	235.7
UBE2D2	74.7
UBE2D2	259
ADIPOR2	284.7
GRHPR	136.5
GPX3	58.4
SLC9A3R1	137.4
FLOT2	104.4
YME1L1	518.9
YME1L1	560.4
BAZ2A	23.2
BAZ2A	60.6
BAZ2A	140.6
SF3A1	205.9
SF3A1	132.6
COPB1	792.8
COPB1	637.7
CST3	247.6
TMEM109	249.4
IVNS1ABP	208.6
IVNS1ABP	141.2
OAZ2	220.7
OAZ2	223.1
ANXA7	215.2
ZFP36L2	2.1
ZFP36L2	828.3
ZFP36L2	41.3
CUL3	66.3
CUL3	484
CUL3	23.9
PLEC	11.7
PPP2CB	2.3
PPP2CB	501.1
HNRNPF	346.7
UBAP2L	59.4
UBAP2L	103.5
TPD52L2	108.9
CRTAP	131.1
CACYBP	330.4
CACYBP	25.4
NBR1	108.8
NBR1	214.8
DHX15	569.2
DHX15	418.6
UCHL1	507.9
PSMD3	74.9
ITGA5	111.3
CSNK2B	277.4
TRAP1	193.3
IGF2R	44.1
IGF2R	160.7
RBM5	203.2
RBM5	306.1
SGTA	8.2
PHGDH	133.9
TRAM1	823.4
TRAM1	610.6
PSMB3	327
GRK2	3.5
GRK2	11
MGST3	1530.8
PSMB2	244.6
COPS6	244.3
RPL36A-HNRNPH2	3245.3
PPP1CB	251.9
PPP1CB	143.7
PPP1CB	247.2
PLEKHB2	163.9
PLEKHB2	6.5
LRP10	184.5
HSD17B4	313.9
NAP1L4	137
GSS	72.8
SOX4	296.4
SOX4	2578.3
SOX4	193.1
BAP1	86.3
WDR77	76.1
WDR77	142.6
IFI30	258.4
CUL4A	103.7
CUL4A	81.4
ALDH2	365.4
VIM	2951.4
SEPP1	902.7
CLDN4	21.9
RPL37A	11772.9
DPYSL3	218.9
DPYSL3	672.6
CAT	335.6
PTDSS1	141.2
TTC1	95.2
EIF4E	159.7
EIF4E	43.5
EIF4E	50.3
COL6A3	1927.4
GBF1	62.3
DDX23	17.9
COX6B1	383.4
ATP6AP2	48.8
ATP6AP2	845.6
ATP6AP2	616.4
CNN3	705.3
TIA1	487.4
TIA1	308.6
TIA1	340.2
TIA1	156
TIA1	267.5
RHEB	16.6
RHEB	8
RHEB	736.6
NPEPPS	134.3
NPEPPS	219.3
BUB3	148.3
BUB3	443.9
BUB3	314.9
RUVBL2	59.3
MAPKAPK2	108.6
MAPKAPK2	30.1
SCRN1	288.5
TALDO1	256.3
JUN	367.6
JUN	23.4
JUN	219.6
NQO1	9.2
NQO1	38.9
SHC1	35.1
GSTO1	339.7
SQSTM1	302.9
VBP1	410.4
JUNB	161.6
ITGA3	42.3
MIR6758	308.3
RRM1	175.1
RRM1	390.8
MIR664B	71.5
MIR664B	213.4
SUPT5H	87.7
PYGB	9.8
QSOX1	99.3
SUPT4H1	102.9
SUPT4H1	142.3
RCN2	346.3
RCN2	320.2
CTSC	563
KHDRBS1	400.9
PPIF	50.3
PPIF	92.2
AHSA1	226.5
RPL41	8965.9
PUM2	364
PRCP	325.6
MYH11	2.3
MYH11	7.3
MYH11	9.8
USP7	85.3
USP7	201.5
PPP1R11	274.8
GRSF1	128.8
NFKBIA	70.5
G3BP1	479.5
TSN	77.4
LAMB1	720.6
TGFBI	2059.1
PFDN1	113.3
IGFBP4	291.5
IDH3B	130.4
ELF3	8.9
AAMP	99.2
TOMM70	176.2
TSN	68
G3BP1	222.1
TSN	345.7
SRM	101.7
NCBP2	277.4
CBX1	392.7
TOMM70	242.4
GRSF1	187.9
NCBP2	165.6
SNURF	554.6
UBE2N	368.8
UBE2N	542
APOD	63.5
ARF5	194.2
LOC101927180	249.9
RPA1	132.5
RPA1	195.1
LOC101928634	1169.7
ZFP36	321.9
PSMA3	403.6
CTNNB1	822.1
UBL3	127.5
UBL3	72.1
DUSP3	54.6
DUSP3	44.9
DUSP3	37.8
FHL1	78.2
FHL1	399
ZNHIT1	104.6
SAR1A	253.7
SAR1A	208.4
BCL2L2-PABPN1	280.4
BCL2L2-PABPN1	114.4
TRIP12	303.3
KDM5B	7.1
KDM5B	144.2
KDM5B	174.5
ACTG1	5155.1
LAMP1	195.4
LAMP1	488.9
LAMP1	1371.5
GYG1	136.2
MCM3	232
VAMP2	30.2
VAMP2	79.3
RAE1	370.4
CLIC4	356.4
CLIC4	864.3
CLSTN1	126.3
SORD	109.9
SORD	121.8
FSCN1	135.2
ID2	451.3
ID2	90.8
GOLGA4	191.1
UQCRQ	494.9
SAMM50	94.6
SAMM50	205
DCTD	127.6
DCTD	157.5
ETF1	140.5
ETF1	305.6
SNW1	262.9
TMPPE	195.3
NME1	373.5
PODXL	1237.6
FAT1	492.1
TMX4	176.4
TMX4	386.7
SEC23B	83
SEC23B	169.5
DDX39A	227.5
SFPQ	241.9
SFPQ	406.9
IRAK1	273.2
TXNL1	609.4
SMC1A	256
ANXA2	2126
NISCH	409.9
EIF3H	1760.5
ZC3H15	196.1
PPP4R1	205.1
ZC3H15	231.5
KRT18	949.4
COX7A2	1463.4
INPPL1	86.7
OAT	491.3
PHB2	1287.4
IFITM2	770.2
PPP1R12A	16.8
PPP1R12A	205.2
PPP1R12A	178.9
CNN2	407.2
PWP1	139.9
PWP1	121.7
PWP1	331.1
ICMT	254.1
ICMT	31.3
ICMT	102.5
ALDH9A1	286.7
AP1G2	72.1
RUVBL1	12
CALD1	105.4
CALD1	345.4
CALD1	355.2
GPAA1	92.7
PRDX3	252.6
MBTPS1	188.9
NBL1	286.3
SND1	265.9
DARS	435.7
DARS	141.9
INSIG1	53.6
INSIG1	147.8
INSIG1	154.4
RRAGA	323.8
ACP1	86.5
ACP1	253.8
IER3	244.8
EIF2B1	165
CYB5B	99.4
CYB5B	78
FXR1	105.5
FXR1	164.8
FXR1	297.9
CPSF1	5.7
MIR6849	140
CLPTM1	11.2
BST2	60.4
IFNGR2	556.9
KDM3B	353.7
TSTA3	65.7
TNC	49.8
SCARB2	189.4
SCARB2	135.9
JAK1	257
UBE2L6	430
KRT19	840.6
PACSIN2	198.7
COPS5	226.9
CNIH1	557.4
HSPG2	12.7
HSPG2	101.7
ITGA6	43.1
ARL1	47.1
ARL1	143.4
ARL1	222.3
ACSL3	222
ACSL3	162.2
ACSL3	256.6
SMC4	305.2
SMC4	529.9
RPS17	8312.3
TIMP1	1589
GJA1	946.7
MARCKS	30.8
MARCKS	1293.3
MARCKS	396.9
USP14	144.6
USP14	250.7
GYS1	97
AKAP1	53.6
AKAP1	69.1
PSMA1	686.2
HMCES	71.9
HMCES	118.5
SRRT	11.4
SRRT	252.7
DLG5	226.9
PMPCB	307.8
TOX4	51.8
TOX4	101.2
TOX4	41.2
API5	193.3
API5	208.6
TPD52	74.5
TPD52	60.1
TPD52	153
TPD52	1.5
SIGMAR1	72.4
EGR1	169.2
EGR1	491
PNP	103.6
SRSF4	228.2
DNMT1	159.7
GATC	525.9
PSMC6	322.4
CCND3	111.9
PGRMC2	49.4
PPP1R10	10.1
PPP1R10	144.1
ENTPD6	70.6
PSMD7	261.2
PEX19	88.5
PEX19	43.6
NIPSNAP1	128.8
NIPSNAP1	213.9
MYBL2	67.8
RANBP2	295.7
RANBP2	224.8
RANBP2	220.2
TUBG1	28
ACIN1	52.4
SNX1	237.8
MRPL49	233.2
EPB41L2	124
EPB41L2	111.9
LAPTM5	251.7
LAPTM5	681.5
GALNT1	246.3
GALNT1	338.2
GALNT1	177.2
CDC123	311.2
ELAVL1	372.4
ELAVL1	90.4
KIAA0100	93.6
KIAA0100	89.9
TPR	119.9
TPR	387.4
CLCN3	42.9
CLCN3	30.6
CLCN3	221.4
CLCN3	125.3
MARCH6	274.8
MARCH6	61.5
EIF1B	259.1
SGK1	384.6
NDUFS3	297.3
SRSF1	37.9
SRSF1	451
CD14	207.1
LUM	2336.4
TWF1	269.6
TP53	144.9
SAFB	46
SAFB	105.4
ECE1	40.2
ECE1	16.5
JOSD1	103
ADD3	246.3
ADD3	134.8
COX6C	1292.5
MCM5	3.8
RPA2	267.3
RPL10	533.7
TSG101	312.6
TBCD	40
WSB2	267.1
MTHFD2	123.4
MIR7703	218.2
DAXX	98
TMEM106C	206.5
HEXA	321.2
ELAC2	26.5
ELAC2	31.9
CLINT1	234.7
CLINT1	231.9
SNRPA	97.6
SCAMP3	114.1
AZIN1	140.3
ADNP	655
NCAPD2	109.2
EFCAB14	104.7
EFCAB14	96.6
EFCAB14	123.4
EFCAB14	388.8
RNF13	277
RNF13	100.6
AIP	70.7
AIP	172.1
RELA	198
C11orf58	428.3
RNASE1	112.1
ADAR	665.2
FBLN1	52.9
DDX42	432.5
PCNX4	3.4
DHCR7	88.2
DHCR7	86.8
AEBP1	429.9
SMG7	18.7
SMG7	117.8
LBR	194.5
VARS	57.5
VARS	77.7
MYOF	511.9
OSBP	148.9
OSBP	204
SLC29A1	40.1
SLC29A1	6
POLR2B	522.8
TBCB	146
PRKAG1	206.7
ATXN2L	56.3
VPS26A	219
ENG	66.6
ENG	62.6
SH3BP5	124.2
SH3BP5	304.1
C4orf46	901.2
TBC1D5	13.5
TBC1D5	213
TBC1D5	64.8
GBAS	376.3
UBE3C	102
LPCAT1	91.8
SCARB1	51.3
KRT5	38.8
TIMM17A	269.3
TIMM17A	33.3
RNF14	116.1
RNF14	72.9
SCCPDH	139.3
SCCPDH	55.6
SMARCD2	50.3
FAM127A	372.6
NET1	300.5
NET1	163.9
USO1	108.3
USO1	312.1
HDAC2	1068.3
PRKAB1	25.2
PRKAB1	120.6
SUPT7L	96.3
SUPT7L	114.5
SUPT7L	40.2
EPCAM	76.2
NEDD8	302.2
HSPB1	328.3
EFEMP1	730.1
EFEMP1	205.5
RYBP	68.8
RYBP	213.7
RYBP	57.2
LIPA	412.2
BNIP3	112.9
BNIP3	110.1
CAPG	76.1
SH3GL1	83.3
COL3A1	10474.7
CDC25B	252.3
ATMIN	158.7
ATMIN	118.9
ZFR	151.2
ZFR	398.1
SRGN	221
SRGN	416.6
PLAT	218.7
LRRFIP1	122.6
LRRFIP1	214.1
FAM32A	306.4
GDI1	205.5
NR3C1	411.6
NR3C1	192.8
TBL1X	44.5
TBL1X	11.1
TBL1X	17.2
TOMM34	258.7
UBXN1	155.4
ABCE1	187.2
ABCE1	129.6
MPZL1	331.9
MPZL1	185.1
PON2	302
PPP2R5C	214.9
ARIH1	160.8
ARIH1	193.6
ARIH1	620.4
ARIH1	111.3
B4GALT1	12.5
B4GALT1	120.6
CEACAM5	87.1
CYB5R3	312.7
DCAF11	143.5
IL13RA1	226.5
IL13RA1	67
FAM3C	518.1
RRM2	96.8
B2M	4561.6
IMPDH2	248.1
DCN	2817.7
SSR1	649.6
ARAF	128.9
PSRC1	81.5
CKS1B	181.8
UBE2A	210.8
UBE2A	348.2
AKR1A1	220.6
YY1	226.5
YY1	21.1
UQCRC1	62.2
CTDSPL	35.3
CTDSPL	5.8
