X	GSM49599
SPINK2	37.3
PLA2G1B	18.2
GUCY2C	40.2
HLA-DOA	89.8
ZKSCAN7	66.6
CRLF1	12.4
KNTC1	70.7
ABCB8	7.9
EPPIN-WFDC6	63.3
EPPIN-WFDC6	88.6
SMAD9	10
RFX1	13.3
SYN3	22.8
OPHN1	533.5
DAPK2	55.1
SERPINA6	17.1
GRP	19.5
CDH15	24.2
CDH15	7.5
EXTL1	27.4
SHC3	16.9
CALCRL	18.3
IFI16	369.8
MSI1	89.5
LIPF	39.2
GALNS	92.4
CXCL6	47.9
CCR7	44.5
ELAVL3	7.6
CARTPT	53.4
NR1H4	21.9
IL2RA	37.9
IDS	41.8
NRG1	14.4
PON1	24.4
PON1	40.2
PRLR	22.2
PDK3	32.1
PDK3	8.7
LGI1	11.3
APCS	92.6
PEX10	43.7
PEX10	57.8
COX6A2	46.8
SLCO1B3	11.9
GNAL	2.9
GNAL	13.6
OPA3	9.2
PRM1	30.4
SOCS3	21.4
SOCS3	69.5
PTGDR2	16.5
MAP3K10	22.2
MAF	125.7
KIF14	68.1
XCL1	14.5
XCL1	61.9
REN	83
CPLX2	32.2
PIK3CG	12
PIK3CG	8.7
FOLR3	31.2
MYF6	62.9
ZIC1	9.7
LOC101927562	60.5
HSPB3	29.1
SLC6A15	8.4
FOXF2	133
SCGB2A2	17.8
EYA3	19.6
CFP	7.5
SCN2A	22.2
BDNF	19.9
G3BP2	49.1
CACNG3	24.2
ANK3	14.1
SERPINA7	37.6
CDX2	12.2
PDE3A	39
PDE3A	24.2
PF4	113.6
RARRES1	831.7
RARRES1	2440.8
TNNI2	9.1
MYBPC2	15.5
DGKG	8.9
SLC1A1	49.3
CERS1	14.6
CD19	20.8
LOC100507353	14.6
LGALS7B	6.9
MAPT	38.6
NPFF	16.8
ZNF536	100.6
FGF9	255.3
USP32	263.7
SMCP	17.1
CCL13	72.5
LRRTM2	34.9
TIAM1	57
NR0B2	21.5
ABL2	107.8
FER	41.6
TCL1B	19
ASAP2	174
TLL1	9.9
ZNF205	5.9
CNGA1	72.5
NOX1	10.9
RORC	170.6
IGSF6	50.3
SERPINB7	31.1
GCG	8.6
ANGPTL7	11.8
CYP26A1	39.4
TRPC3	123.6
MLANA	31.2
MLANA	50.1
ZNF143	17.9
F2RL1	100.8
CDX1	19.7
TBC1D9B	357.1
HAS2	21.6
SPOCK3	77.2
SPOCK3	57.8
B4GALNT1	96.4
MPPED1	34.3
S1PR4	58
TCTN2	211.1
EPYC	46
LIN7A	12.4
COMMD4	80.8
SEMG1	19.2
RORB	10.3
PDE1B	13.7
PRMT1	231.5
CELA2A	12.3
CELA2A	13.3
ZNF365	68.9
MASP1	14.9
DBH	25.7
TBCCD1	26.9
PTPA	23.2
NDRG2	45.9
RHO	54.6
RHO	30.3
GABRA5	10.2
DIO1	56.8
WNT2B	52
WNT2B	41.6
AJAP1	40.9
MT1H	732.3
NTRK3	19.5
DHRS2	26.5
BMX	28.7
ACSBG1	68.8
ACSBG1	55
RTEL1-TNFRSF6B	59.1
METTL13	121.6
AKR7A3	61.6
PLXNC1	10.9
PLXNC1	29
TLE3	94
MBTPS2	24.5
CDK17	43
GH1	12.8
NOVA2	8.8
NOVA2	98
FAM30A	85.4
TRPM1	25.1
LTC4S	9.8
LDB2	39.5
PTK6	10.3
LRRC6	55.1
XPNPEP2	20.1
CD5	88.3
LAG3	51.6
SUN1	19
CD36	64.2
DLGAP1	32.9
DLGAP1	39.6
NAPA	20.8
FHIT	51.5
ITGA2B	43.2
ITGA2B	10.1
HINFP	32.1
FMO3	63.1
COA1	9.7
OCA2	29.6
RCC1	173.7
MIS18BP1	29.8
ETV1	129.2
INSM1	12.3
PML	7
CYP24A1	31.3
UGT2B4	8.2
SUPT3H	44
ZSCAN12	123.7
CD70	88.1
PIP	37.1
SIX2	46.9
SIX2	70.3
ZRSR1	14.2
AIM2	103.9
CYP4F2	12.3
CYP4F3	13.8
MIR4321	23.1
CDH16	9
RGS9	19.5
SIGLEC6	5.1
SIGLEC6	92.9
GTF2A1	71.4
MGAM	5.7
CYTH3	8.4
T	34.5
GABRR1	47.4
RIBC2	5.9
ABAT	63.9
TRPC6	27.2
SLC26A4	82.8
RAB30	97.5
DPF1	12.4
SMARCB1	38.7
CHRNA5	52.3
GRIN2A	39.8
SLC2A2	7.1
XIAP	36.1
XIAP	8.7
MRAS	15.1
CYP4F12	26.9
GLB1L	25.1
KLKB1	36.3
SMARCA2	224.2
SMARCA2	5.4
SMARCA2	138.4
CD28	58.1
SYCP2	8.9
PPEF1	22.6
206548_at	68.7
INSL4	85.6
NUP155	18.4
KLHL24	96.1
TAC1	7.6
OAS2	39.4
SETMAR	10
THUMPD1	62.6
CLUL1	35.8
ZNF702P	44.4
SIM2	75.8
206559_x_at	5999.7
MIA	15.7
AKR1B10	25.6
CSNK1A1	112.2
OPRL1	38.2
OPRL1	63.9
SMA4	19.4
SLC7A1	17.8
PHF20	149.7
TNP1	60.8
IL24	18.5
PSG11	95.3
MAP4K4	77.6
ZNF85	195.4
KCNQ3	56.9
PTP4A3	14.3
CDKL5	20.2
CEACAM1	70.2
VIP	5.2
NKX2-5	27.2
ZKSCAN8	90.1
EFEMP2	308.2
BNC1	218.5
ADGRG1	24.4
KRBOX4	60.1
LY96	162.2
MKRN3	50
CNR2	194.9
CCT6B	114.8
DAZL	64.3
GFI1	14.5
DRD2	158.5
RAG1	34.1
AP3D1	92
MED22	116.9
PASK	46.5
CST6	64.8
NRL	13.6
NRL	23.3
INS	8.6
SLC16A5	11.3
SLC16A5	94.7
LOC401021	80.4
LOC401021	37.9
SLC2A4	30.1
OVOL1	16.3
ENDOU	7.1
LIPC	13.2
CBL	31.4
RPGRIP1	97.5
MAGEC1	12.5
F11	47.9
C2orf27A	56.4
CACNG1	25.5
TAF1A	24.4
GDF5	58.1
ADAM22	5.4
ADAM22	10.9
RENBP	15.2
IL18R1	19.5
DKK4	17.3
GRAP	18
EIF4H	353.5
TRH	23.6
PDE6A	69.1
USP9Y	76.8
PRPH2	79
SSX1	8.5
SSX1	12.8
SLC5A1	68.3
ADAMTSL2	7.9
TYR	72.4
PTGER2	19.1
APOBEC3B	65.7
CHRNA1	72
SIX3	60.6
CHRNB2	71.6
RASA2	37.2
P2RY14	31.9
HTR2B	32.6
HTN1	27.4
GAGE12D	25.8
TNFRSF17	6.9
DSG1	17.6
HAL	74
NR0B1	61.8
NR0B1	13.4
GLI1	44.1
HBZ	10.6
ZNF571	8.8
TFE3	86.4
IQCC	10.5
CPB2	44.5
ZMYM5	11.8
POLR3G	36.9
POLR3G	35.9
SEPT5-GP1BB	44.6
APMAP	206.4
MYOD1	13.6
UPK3B	753.4
206659_at	13.8
IGLL1	38.6
DBF4B	77.8
GLRX	134.6
SP4	29.3
SI	5.2
BCL2L1	12.3
GZMK	53.8
SCAMP1	15.3
SCAMP1	36.6
GAD1	16.7
GAD1	28.5
SAG	91.3
AQP2	126.7
GPR176	18.5
FLT3	125.9
SKIL	52.4
CEACAM8	5.2
KRT31	19.1
GABRA1	23.1
APBA1	23.3
CD5L	48.8
GP2	43.9
CLEC10A	94.7
ZNF165	2.8
ATF7	62.9
HCG4	6.9
PDK1	12.9
PTPN6	73.8
CPSF4	147.5
KAT5	87.6
ASIC2	22
PDIA2	231.4
KCNJ10	53.5
IL7	23.4
PNLIPRP1	47.4
ZNF43	134.6
GPR143	17.3
HP	433.2
XK	12.1
NPAS1	8.4
KDM5D	140.8
EDNRB	21.1
TEK	174.4
CHRNB1	73.1
CLCN5	60.3
TULP1	43.5
NTF3	64.2
FAM65B	124.1
FOXN2	64.5
GPT	31.8
EPB41L3	80
TMEM257	6
GRTP1	17.7
NTNG1	17.8
ALOX15B	88.1
TFEC	79.5
UMOD	21.1
MYH8	21.5
LMO1	40
SYNGR4	111.3
MGAT5	9.3
CCDC181	44.8
LPAR2	109.3
LPAR2	82.7
CBX4	41.7
BMP1	36.5
HPGDS	54.4
C9	43.9
ECE2	95.3
TNFRSF8	73
GRIA3	5.4
CNKSR2	43.2
SLITRK3	52.9
TULP2	35.5
JRKL	75.2
CHRNA4	55.6
CHRNA4	89.8
WNT11	10
APOC4-APOC2	111.4
HOXC5	23.1
SYCP1	73
SSUH2	25.5
PIR-FIGF	55.7
ASGR1	27.3
ZMYM5	40.7
HOXC11	84
BFSP1	19.2
GPRIN2	30
SPAG9	94.9
CD1B	52.7
MAFK	43
PCYT1B	10.2
DFFB	12.7
RDH16	13.8
CYP2B7P	26.8
CYP2B6	19.8
CHST7	7.5
PDE5A	26.2
EDN2	11.1
FCER2	8.8
FCER2	16.9
CD96	82.1
KCNA5	10
FKBP6	68
MPPE1	42.8
KCNJ2	44.3
ITGA10	109.5
RBMS3	111.1
RPL3L	33.9
TMSB4Y	35.2
SLC35A3	83.6
UPK3A	10.4
PTH2R	33
LY6H	29.3
FRMPD1	105.7
CUBN	61.7
ACRV1	162
CRYBB2P1	20.6
CRYBB2	21.4
ASMT	12.6
GAD2	39.3
DNAJC4	55.6
DNAJC4	44.6
FGF4	135.7
AQP8	45.4
KLRC2	48.1
HTN3	5.5
BRDT	6.5
CBFB	91.8
POU2F1	109
NDUFB1	648.9
LOC729966	164.2
LOC729966	406.2
PNMT	70.7
ERBB4	24.6
F2RL2	11.9
WISP1	89.2
NAT2	17.3
DLEC1	102
SCGB1D2	24.9
MTHFR	75.2
NPPB	83.1
PAX5	21.6
PDYN	44.4
CD3G	10.4
SEMA3A	55.9
DGKI	12.1
ADD2	35.5
HNRNPA3P1	9.5
HNRNPA3	77
LOC101060181	6.8
ADCY8	45.8
ADRB3	47.6
CTF1	9.5
NGF	14.2
SPAG8	7.7
SPAG8	37.6
CELF3	23
CNNM2	111.6
POM121L9P	24.7
AGFG2	10.3
AGFG2	27.1
L3MBTL1	79
L3MBTL1	18.7
CES1P1	22.7
OXTR	147
PMP2	23
TRPV6	12.5
TXK	53.1
ZNF430	69.3
SLC4A10	33.4
ARSD	13.3
SEMA3F	18.8
LOC101927144	116.5
HBD	20.2
STATH	67.5
SLC6A3	26.1
ALX1	24.3
TBX19	99
C22orf31	64
AFM	18.7
PDE6H	68
KCND1	18.3
CRYBA4	7.5
FBP2	8.1
RNF40	119.8
HDAC6	206.8
HOXA7	6.4
COX20	40.8
GABRG2	15.2
RASL10A	129.5
RNASE3	69.1
EPHA7	36.6
MAP3K7	226.2
MAP3K7	121.8
HYAL2	90.1
LILRB5	57.1
FKBP1B	52.7
HOXC6	116.8
PAEP	46.2
MIOS	168.3
CGGBP1	291.6
ZNF254	64.2
HRK	7.5
HRK	26.5
HRK	16
CDH4	11.2
GCKR	55.8
STARD8	59
CHAD	11.3
PPARA	40.3
ELANE	13.6
SLC17A1	76.5
CA6	14.8
SLK	100.8
SLK	85.5
SIM1	72.3
MXD1	11.8
DAO	105.2
NRG2	31.1
P2RX6	136.2
LILRA3	9.2
SLC1A6	16.1
GP9	114.6
SCEL	7.3
GH1	14.3
GH1	14.4
ACKR2	85.5
ARHGDIG	135.8
PDIA2	10
IL12RB1	54.5
ACTN3	87.9
AMHR2	14.1
SALL1	42.4
APOA4	15
PPP1R3A	3.4
GNG7	63.2
PAGE1	44.3
CDH19	15.7
NTSR2	7.1
ZNF253	87.4
C19orf57	33.3
EXOG	14.9
EXOG	19.5
MATN1	44.4
MATN1	12.1
ICAM5	48.7
TNFSF9	39.2
CLDN11	77
AF068863	12.2
CFHR2	124.6
TRIM25	16.8
FOXE1	23.4
BAAT	11.4
CRTAM	30.2
NKX2-2	37.4
TAT	63.4
GNA13	60.1
CPNE1	100.4
ELK4	29.4
GLE1	139.4
GLE1	10.5
VCY1B	30.6
PRKCA	7.3
IL11	50.9
ST8SIA4	11.5
IL11	68.7
GUCY1A2	66.9
ZNF124	16.1
NFIC	21.9
GLYAT	98.8
ZNF141	6.7
CH25H	34.6
H6PD	63.4
SIRPB1	12.1
PCDH8	12.1
206936_x_at	313.7
SPTA1	49.7
SRD5A2	76.9
DCC	29.9
POU4F1	75.6
SEMA3E	22.7
PMCH	40.2
TGFBR1	10.1
HTR6	78.4
LCT	98.5
HCN4	16.5
B3GALT5	80.5
NEU3	44.9
RUSC1	295.1
SCN9A	5.1
HIST1H4E	57.9
G6PC	46
ADGRL2	172.3
WT1-AS	73.3
LOC101930168	33.5
PMF1-BGLAP	32
AGXT	22.1
UPF3A	160
UPF3A	38.3
LPAR4	24
MED20	107.2
206962_x_at	36
NAT8B	16.5
NAT8B	30.7
KLF12	17.3
KLF12	98.4
CCNT1	16.5
NFRKB	117.9
LOC100653049	8.3
CNTN2	12.9
GPR161	30.1
GPR161	5.5
PPFIA2	54.7
CXCR6	88.6
LTA	14.9
HSPH1	187.3
PTH	15.1
CCR2	79.2
C8B	99.6
FLT3LG	17.3
SCN4A	15.5
CRYBA1	15.7
CCR6	49.6
RIT2	28.2
HSD17B3	26.1
FGF18	7.3
FGF18	74.4
CCL25	14.7
SCAF11	76.6
TNR	119.9
CCR5	146.4
ATP5S	92.7
ATP5S	60.3
CST4	90.8
SCARF1	55.5
CACNB1	68.8
HS6ST1	24.9
PRB3	15.4
IL12RB2	26.3
PPP3CC	15.7
TSC22D3	51.6
PLAGL1	76.3
GUCA2A	27.3
BCL2	19.9
BCL2	29.5
CCDC106	8.5
NR1I3	66.3
CXCR2	23.9
PHOX2B	50.8
GABRB1	201.4
PTK7	74.6
MMP16	57
MMP16	32.9
GABRA2	51.7
ALDH1A2	91.6
LOC101928635	772.7
RAB27B	5.8
RAB27B	38.5
AKAP4	39.9
HSF2BP	147.6
ZPBP	37.4
LDHC	9.7
KRT10	254.8
CHRND	28.1
GJC2	14
ATP2B3	25.9
HGFAC	17.1
MYCNOS	32
KITLG	33.3
CSRP2	29.1
NKX3-2	13.1
CRISP1	27.8
GIF	59
GLI2	64.3
SLC30A3	21
GRIN2D	19.3
TNFRSF11A	21.3
SLC16A6	38.2
CDKN2A	11.1
ST13	493.8
MASP2	62.1
E2F2	38.7
SLC6A9	29.6
THRB	75.2
VPS50	18.5
HIST2H4B	17.1
CLCNKB	61.4
SLC6A11	16
SCN8A	8.6
CACNA2D1	39.2
SLC17A4	136.6
HAVCR1	83.7
SLC8A1	7.7
IMPG1	13.3
GPR37L1	15.3
SLC4A8	8.9
SLC16A7	76.3
PARK2	68
PAX9	23.9
EN2	16.9
ERN1	104.3
IAPP	9.3
TTTY14	11
AOC2	75.9
KRT75	78
HRC	8.1
HDC	22.3
ZFP37	28.6
SMAD6	13.3
RGR	19.1
ACO1	275.4
IL18RAP	114.3
CDKL2	17.3
SLC18A1	24.9
NLRP3	10.1
ASS1	333.6
CELA2B	49.8
MED6	10.9
MED6	83.1
PYY	7.9
PI4KA	84.5
CSF1	13.4
CC2D1A	19
POU3F2	6.5
CSF2RA	19.7
GAGE12D	73.9
ANK1	28.6
SLC25A11	14.1
NRAP	65.7
ZFP30	18.3
P2RX7	64
LEP	9.7
LOC101927057	59.2
CXCR1	33.6
SLC10A2	110.8
SAA2-SAA4	44.4
SLC17A2	24.4
MFN1	83.5
CHM	10.2
VAMP1	38.7
VAMP1	6.7
AKR1D1	32.7
KCND2	5
LILRB1	12.6
PIK3R2	79.1
LTK	62.3
RPE65	14.7
NIPBL	24
POU2F3	15.5
LOC100996843	38.5
ADGRE1	35.9
GAB1	50.5
TNF	18.8
LY6G6C	61.5
MBTD1	32.3
GAPDHS	34.6
ZNF117	79
MMP23A	10.2
PRKG1	17.5
ZNF667	8.7
MAPK6	213.4
SULT1A2	471.2
MATN4	9.2
GNB5	41.7
ZNF225	8
UGT1A1	172.2
HNRNPH3	131.3
ZNF223	77.6
CA5B	40.5
ZMYND8	14.7
GGT2	114.2
PFDN5	1332.5
ALPK1	41.4
TPSB2	72.4
HTR2A	40.8
ARR3	109.5
TONSL	10.3
PHF2	11
ATP4A	49.8
ALPI	7.9
KCNJ3	89.9
KCNJ3	10.3
CDK6	14.5
CITED1	9.7
MSTN	20.4
KRT32	62.6
DLX2	17.6
MYOZ2	14.4
CDH12	45.8
SLC18A3	49
ADCYAP1R1	21
NTRK2	107.2
GLMN	31.4
DIO3	92.6
TBX5	13.4
HIST1H2AH	12.7
GNG5	436.8
APOBEC1	32.7
CRTC1	30.6
IL12A	22.7
KIAA0087	10
CACNA1B	9.3
AKT1	125.3
ZBTB18	5.2
HMMR	90.7
GNGT1	6
CD101	25.9
H2AFY	370.9
MIR4640	410.5
LETMD1	233.1
CDH11	161.3
CDH11	682.7
GPC5	9
ADIPOQ	23.9
CD80	106.5
PTGFR	5.5
FRK	8.9
TLX1	7.1
HTATIP2	68.5
CASP7	62.5
GABRA6	17.5
GPR19	19.5
SLC6A13	44.8
SLC10A1	46.7
BPTF	100.1
JAK3	188.1
TEN1-CDK3	44.3
ZZEF1	22.7
ZZEF1	7.8
ISLR	91.2
DNASE1L2	14.7
AGRP	26.3
ICAM4	14.1
CNTN6	75
TNIP1	126.1
ZIC3	12.8
LIMS4	156.6
TERT	7.8
OTC	11.2
SLC22A1	31.5
NR1I2	23.8
NR1I2	57.4
FSCN2	17.6
CEACAM4	105.1
ALOX12	11
RBMXL2	46.2
RBMXL2	10.8
CETN1	135.8
GABRA3	18.4
USP2	138.4
SLC9A3	16.5
USP2	13.2
SPINK4	87.5
GSTTP1	16.8
TNFSF8	63.4
NOX1	79.3
F9	6.7
ZFP69B	11.7
ART4	35.9
F2RL3	24.3
LOC100652777	64.4
PTBP3	29.6
SIGLEC7	53.5
AANAT	5
HIST1H2BN	21.2
RFPL2	56.5
PRKACG	35.1
KLRA1P	65
CDON	54.5
DZIP3	50.2
DZIP3	26.5
MITF	28.9
RFX3	50.5
GRM5	9.8
ZNF345	38.7
KCNA3	48.5
PTPRC	95.8
CDK16	68
LHCGR	32.7
LINC01587	51.3
GRIK1	14.9
CALM3	3203.5
CYP2A6	78.8
UGT2B17	13.4
ZFY	34.6
ZFY	4
KCNA4	6.8
SLC28A2	8.2
SIX6	108.2
MEP1B	14.7
INE1	42.9
UBN1	28.3
SLC15A1	7.8
LEPROT	24
MBL2	12.8
EPO	8.3
DSCR4	18.6
LINC00483	17.1
FEV	21.9
CNGA3	16.1
APOF	14.4
VEZT	123
KDELR3	74.2
KDELR3	234.9
RBMS1	238.1
RIPPLY3	78.2
ABI2	187.5
DEFA4	52.2
CD300C	25.6
SPAG11A	10.6
ZNF80	7.4
207273_at	11.9
CHRNE	17.5
ACSL1	209.1
CDR1	6.2
CD209	51.7
CD209	6.2
NEBL	65
RNF185-AS1	19.4
VCX2	14.5
MYOG	42.1
RPL23AP32	89.7
ASPH	6.4
CSHL1	7.9
CEP135	6.7
BIN3-IT1	47
ASMTL-AS1	6.6
MMP25	87.2
PLXNA2	81.9
PRRG4	38.4
MAPK7	40.6
AGTR2	14.2
AGTR2	5.7
SCNN1G	55.4
ZNF343	28.9
SLC17A3	89.2
GRM1	14.1
F7	91.5
EFNA5	6.8
SGCG	108.3
PDE1C	68.9
ZNF45	12.6
TRAPPC8	191.7
TCF15	26.9
HTR2C	43.8
SLCO1A2	107.6
NOS1	133.9
NOS1	74.3
DOC2B	17.6
PHKG1	144.3
KIR3DL2	103.1
KIR3DL2	10.8
CD226	43.6
HAS1	121.4
CASQ2	25.9
CDK13	121
CDK13	62.9
STAU1	519.1
ABCB9	12.7
ITSN1	23.4
MBP	51.9
DSC1	12.7
MAGEA1	27.1
BTC	33.6
EYA4	76.6
ALOX15	7.8
MMP8	140.7
PZP	94.9
CENPF	25.5
TFRC	256.2
NMBR	41.6
TGFBR2	17.4
ATP5I	251.7
SOX5	15.6
CTAG2	15.4
ZNF200	85.1
LTB	66.1
PRTN3	50.6
CNGB1	14.9
LYZL6	60.7
AKAP3	13.9
FST	103.7
STX2	30.6
ERCC6	88.6
LIG3	56.1
UCP3	52.4
VAMP4	19.2
SH2D2A	102.2
GABRB2	101
HMX1	28.8
CCL16	43.4
SLC1A7	30.3
DEFB4B	29.9
GALNT10	28.5
MACF1	223.6
CAMKK2	20.5
NTSR1	12.1
HBP1	52.7
SLC30A4	45.1
RS1	15.9
TEX28	12
USP34	375.4
KCNS1	110.6
ATP12A	76
HTR1D	6.9
BRS3	64.3
IBSP	31.7
207371_at	28.6
ENTPD2	13.2
HOXD10	11.8
PLSCR2	48.7
IL15RA	16.1
VENTX	35.2
PPP1R2P9	11.2
TREH	10
EDIL3	50.6
NOX1	120.4
ALOX12B	18.3
TP63	20.8
RHBDL1	9.8
PGLYRP1	9.1
TFDP3	14.6
CYP7B1	43.5
GK	53.9
PTGES	53.6
GP1BA	197.4
SMTN	16.9
PIP5K1A	150.1
UGT2B15	84.1
HCRTR2	20.4
ZNF137P	39.6
BTN1A1	25.1
ALG3	78.2
HOXD13	10.2
HOXD13	10.8
BFSP2	15.1
NPY5R	151.7
PROX1	10
ZNF132	42.2
IRS4	55
HTR1E	24.6
RAD17	53
CYP7A1	30.9
CYP4A11	40.8
SLC22A14	82.2
LECT2	9.5
TLX2	10
CELP	25.4
SCN5A	13.6
LOC100507472	14.3
PLA2R1	53.7
NFATC3	42.4
ZNF559-ZNF177	41.7
DDO	54.4
RAC2	45
COLEC10	82.1
CA5A	11.2
ADAM20	15.1
ADAM20	103.7
MYF5	26.4
SEPT9	18.9
TNFSF4	68.1
ACR	27.1
CDK11A	98.9
SLC22A2	15.2
MSMB	12.5
DEGS1	190.8
BEST2	28.7
IL10	37.1
FXYD6-FXYD2	54
SRRM2	293.3
SORBS1	273.9
NOVA1	3.8
SNUPN	98.1
SLC35A2	104.4
SLC35A2	46
SMR3B	20.4
CSF3	17.7
NR2E1	10
SLC22A13	14.4
CCR9	77.4
TLR6	36.1
MGAT4C	6.8
POFUT2	7.8
POFUT2	31.5
POU6F2	9.5
NKX2-8	19.4
CNTN5	35
DNAJB5	9.7
GRIK3	12.1
P2RY1	48.1
HNF4G	10.6
LY6G6F	93.2
RHPN1-AS1	149.9
GYPB	126.9
GZMM	10.6
207461_at	5.9
GLRA2	158.4
PRSS3	51.6
AHCYL1	27.8
LOC100127886	7.8
GAL	72.1
CAST	321.7
SFRP5	37.3
PIR	36.6
207470_at	4.3
RARS2	13.3
RARS2	5
MLN	73.8
SNRK	26.3
FABP2	28.5
LOC100507630	5.6
PRO2958	49.8
PRO2958	51.9
207479_at	11.5
MEIS2	391
207481_at	13.1
TP53TG5	68.1
CAND1	192.5
EHMT2	63.3
BTN3A1	68.2
CHN2	76.7
207487_at	26.6
207488_at	12
RPS2P45	17
TUBA4B	31.5
MOGAT2	71.8
NGLY1	24.9
SSX2B	8.9
ZNF76	13.4
RAB28	11.5
MS4A2	30.5
MS4A2	109.6
LOC101929829	79.6
UNC45A	48.2
CASP5	14
FGF12	62.5
GUCA2B	7.9
TCP10	42.2
CA7	127.3
PRKG2	39.5
GLRX3	16.1
ATP5G3	345.5
ATP5G3	371.9
LAIR2	62.8
BDKRB1	58.6
CNPPD1	23.9
ZNF189	59.9
GNAT1	7.8
POLR1C	67.4
CHRNB4	19
LAMC2	7.2
DGKE	11.1
SLC6A4	57.7
TROVE2	54.9
ATP2A3	16.3
ATP2A3	15.6
C6orf10	52
MIR6132	87.3
GIPC1	140.9
IL1RL1	13.7
KCNJ9	80.4
SLC7A11	74.8
DEFA5	89.2
CDKN2B	5.1
CRYGC	11.9
CRYGD	44.1
CCL1	12.5
MAGEB1	24
NFKB2	59
TNFRSF9	77.9
PFKFB1	35.3
IL4	12.5
IL4	12.4
SYK	17.8
EXOSC10	43.3
AQP1	651.7
P4HA1	226.9
ADH6	45.4
LOC101930388	15.1
ATP4B	80
FAM107A	107.7
LOC100996542	11.7
CD46	230.7
MPL	9.1
MSL3	181
ATP5G2	82.7
OPRK1	110.3
TBXA2R	76.4
TBXA2R	27.1
DGKZ	9.9
RYR2	9.4
PITX2	4.8
ZMYM3	157.5
SLC28A1	21.8
ABCB8	78
DGKQ	11.3
OGT	280.7
OGT	373.8
MR1	13.6
MR1	43
SLC13A2	19
CHRNA6	49
ROS1	70.8
SHOX	12.3
THEMIS2	173.8
EFCAB2	37.3
ATP5L	480.4
GADD45B	156.5
GOLGA6A	73
OXT	44.6
HTR4	66.3
HTR4	30.7
MAGEB3	20
MAGEB4	42.3
MAGEB4	38.3
PIN1P1	6.1
ABCD2	5.5
LPA	20.1
RPL36AL	969.8
SHH	55
CRYGA	10.3
207588_at	32.6
ADRA1B	42.9
CENPI	14.3
ARID1A	12.4
HCN2	73.9
ABCG4	61.7
SYNJ1	46.1
BMP1	85
SLCO4C1	77.6
ADAM18	87.8
XRCC2	60.3
MMP20	9.9
KCNC3	128.5
SULT1B1	127
TMPRSS11D	101.6
SLC4A7	6.3
SLC4A7	5
ZNF117	188.7
ARHGAP12	70.5
ASCL2	4.5
CYP1A2	60.5
CYP1A2	72.2
ADGRE2	64.1
HIST1H2BL	11.3
WNT8B	20.9
CAMK2A	15.5
CUL1	155.9
GAS8-AS1	47.1
TANK	230.1
DDX3X	25.3
BCS1L	177
HCRTR1	18.8
CASK	16
PEMT	8.6
ABCF2	54.2
ABCF2	13
RPGR	71.5
CBFA2T2	70.2
SLC7A2	32.8
TFCP2	35.5
WBSCR22	186.5
ARHGEF2	92.4
CREM	171.5
NBR2	11.6
MUSK	19.5
MUSK	68.6
PDCD1	42.3
KCNH1	34.1
SERPINI2	65.1
WSCD2	14.6
TMPRSS15	2.5
FZD9	15.2
NTN3	5.4
TNFRSF13B	40.3
HCRT	102.8
TNFRSF1A	270
FOXH1	58.4
CHD1L	8.5
CDY1B	38.3
CDY1	28.6
DRP2	26.5
KRT37	62.7
PTGER1	10.7
GPR171	25
CMKLR1	86.8
FOXD2	57.7
DR1	52.9
BLNK	121.8
ACOX1	9.2
TNPO1	189.5
FOXG1	8.9
MOBP	59.6
DMD	50.3
SH3PXD2A	17.2
TBX1	16.3
GAGE3	77.5
ADAM2	5.5
ADAM21	122.4
SSX3	14
LOC100996792	115.6
PDIA6	431.1
KRT83	18
KRT85	10.7
BEST1	24.2
RFX4	14
NPHS1	18.8
FCAR	25
ARTN	82.2
ONECUT2	22.8
NCF4	39.7
SOX30	11.7
PAX3	37
PAX3	54.3
CXCR3	34.6
KIF25	11.4
FOXN1	15.4
TBX6	102.4
CRYBB3	11.4
CASP8	125.9
INHBC	63.5
INHBC	76.7
TBX10	105.2
ALX3	23.8
ENTPD1	93.4
ACAN	57.6
CACNB4	38
POU3F4	29.3
IGSF1	54.3
FUT9	13.3
LILRB2	31.4
LINC01558	17.7
ZFHX2	80
NCOA3	55.1
C22orf24	126.1
MAGI2	6.3
NLGN4Y	21.6
GAS7	14.5
NINL	163.4
USH2A	32.6
SEC13	214.3
ALOXE3	145.2
PRKAA2	51.9
LCE2B	37.3
SOGA1	21.7
BAGE	24.8
RBCK1	22.4
SERPINH1	220.1
CRYGB	54.8
KRT38	102.4
PKP2	158.9
CYP2A7	102.1
CEP170P1	302.9
LOR	39.6
HINT1	888.9
BTBD2	21.3
KLRC3	6.9
SPAST	69.1
POU4F2	68.7
ESRRB	10.6
MUTYH	127.8
ATF7IP	30.1
CDH9	80.3
207730_x_at	283.4
207731_at	39.4
DLG3	66.3
PSG9	137.5
LAX1	63.1
RNF125	19.4
TNP2	9.2
207737_at	16.1
NCKAP1	597.2
GAGE12D	16
NUP62	60.4
TPSAB1	106.5
NR6A1	26.8
207743_at	15.2
207744_at	12.3
CABP2	11.9
POLQ	111
DOK4	34.2
207748_at	15.6
PPP2R3A	134.4
207750_at	3.1
PRO2949	59.8
PRB1	35.8
ZNF304	25.2
RASSF8	15.3
207755_at	58.9
207756_at	12.8
ZFP2	12.1
207758_at	27.9
TSNAX-DISC1	30.9
NCOR2	397.2
METTL7A	699.5
LPAL2	17.7
S100A5	24.9
HIPK3	92.3
