X	GSM49583
SNORA41	1631.3
LITAF	202.6
PRKCSH	8.5
GOT2	118.4
LOC101929368	779.6
ACADVL	223
SKP1	380.9
MAPRE1	166.9
MAPRE1	389.9
OS9	373.6
SNORD32A	1408.8
RPL13AP5	3787.8
RPL7	6519.1
SKP1	1758.5
SKP1	90.6
ACTR1A	81.7
ACTR1A	98.6
CAPRIN1	146.3
CAPRIN1	174.1
SNORA70	89.4
SNORA70	2220.6
PPP1CC	605.5
ACTR2	123.8
ACTR2	404.1
ACTR2	276.3
PTP4A1	176.7
PTP4A1	137
PTP4A1	302.4
PTP4A1	128
ARF3	102.3
NACA	3125.6
GPX1	78.2
PGK1	174.5
PGK1	611.6
SUMO3	40.4
SUMO3	375.3
RPS27	6596.1
TPP1	140.8
TPP1	392.3
GNB1	106
GNB1	154.6
GNB1	282.8
NUMA1	33.8
FTH1	2000
RAN	174.2
RAN	492.6
HNRNPC	103.2
CAPN1	67.5
MIR636	393.7
MIR636	1697.7
CALU	14.3
CALU	19.3
CALU	303.2
NFE2L1	50.1
NFE2L1	362.6
ARL6IP5	245.2
ARL6IP5	730.9
DPYSL2	508.7
RPLP1	2629.7
CTNNA1	310.3
CTNNA1	312.9
CTSD	30.8
FAM120A	88.8
MAT2A	1775.8
MAT2A	100.3
LAMC1	156.5
LAMC1	369.3
LOC100506248	1131.7
PTMA	1081.1
FAM120A	577.5
HNRNPK	437.9
BZW1	342.6
BZW1	344.1
SEPT2	260.5
ATF4	1303.6
GNAS	2222.9
RPS15A	4467.4
ANXA5	550.7
STMN1	55.6
LRP1	13.3
LRP1	37.9
PSMB7	168.2
PEA15	218.8
PEA15	482.2
ECH1	177.3
ODC1	580.6
IQGAP1	288.1
XRCC6	422.4
ACO2	105.7
DAZAP2	1011.3
SPARCL1	4329.6
MCL1	4.5
MCL1	1633.7
MCL1	1014.9
HSPA1B	518.2
HSPA1L	227.1
ACTB	8162.7
SARS	332.9
TMBIM6	400.5
TMBIM6	771.3
LMAN2	8.3
HSPD1	504
HSPD1	890.2
ZYX	155.4
RPL12	3995.3
CIRBP	235.8
CIRBP	219.9
CCT7	69.7
PAFAH1B1	37.1
PSME1	265.3
PAFAH1B1	264.3
PAFAH1B1	198
RPS10	2506.9
ATP5O	287.5
RPS15	2217.8
PSMD8	119.4
LAMP2	144.5
TPI1	535.9
RPL29	1067.3
GSTP1	216.3
HYOU1	200.9
SNRPD2	363.4
PLOD1	103.7
ZNF207	337.2
ZNF207	301
PSMD2	239.6
SCD	17.8
SCD	63.5
RAP1B	620.1
RPS21	3722.5
MAP4	12.4
MAP4	23.4
BCAP31	233.9
CTSB	357.1
CTSB	671.6
KARS	539.9
EPRS	28.5
EPRS	38.7
EPRS	167.7
PRDX6	105.1
PRDX6	319.4
PPP1CA	50.5
SARAF	1141.6
AHCYL1	69.2
AHCYL1	153.4
AHCYL1	563.4
IST1	165.8
GNB2	157.9
H2AFZ	391.9
NCOR1	81.7
NCOR1	74.8
NCOR1	118.8
NCOR1	162.8
SNORD38B	1154.5
FLNA	166.1
CNOT1	343.5
CNOT1	129.4
DHCR24	162.9
RAB11A	486.2
RAB11A	100.5
EIF3F	3.2
PSAP	338.4
RNF114	108.7
RNF114	150.9
SNORA68	2469.8
STRAP	552.6
PSAP	624.1
S100A10	1268.3
CCT8	386.8
MIR1292	97.7
MIR1292	439.5
PSMB1	245.3
CCT4	280.9
EPAS1	1038.9
EPAS1	54.6
DNAJA1	426.1
DNAJA1	494.3
PSMD4	78.8
UQCRC2	97.9
CKB	70.8
RHOC	94.6
PGAM1	328.3
STAT1	348.7
SNORA21	2079.8
SSR1	139.1
SSR1	47.9
SSR1	285.3
TRA2B	273.6
TRA2B	748.7
FKBP4	16.5
FKBP4	76.5
HDGF	108.4
PALLD	416.9
MGEA5	59
MGEA5	251.3
M6PR	68.6
M6PR	197.7
SEP15	620.3
AHCY	99.6
HLA-E	898.1
HLA-E	1243.3
PALLD	74.3
PALLD	215.1
RPLP2	30.6
SNORA52	3461.2
LOC101927137	160.7
TACC1	649.8
MIR1248	2492.4
PPM1G	6.5
KTN1	65.8
KTN1	524.9
TAGLN2	221.8
SRPRA	12.5
SRPRA	166.5
PHC2	368.5
BTG1	354.4
BTG1	1432.3
KDELR1	52.4
LGALS3BP	228.8
SLC3A2	54.8
COX6A1	381.2
RPS23	6003.2
RAB14	214.9
RAB14	89.7
TMED10	189
VCL	61.6
VCL	648.2
DCTN2	82.3
RPS4X	4994.3
DEK	505.4
CALR	7.5
RPL8	694.1
RPL5	2292
RERE	7
RERE	1.9
RERE	135.1
HSBP1	220.8
HSBP1	283.9
HMGN1	296.9
LOC101927733	759.6
SEC31A	493.5
GLUD1	185.7
GLUD1	337.1
MLF2	101.5
SNORD54	1285
ARPC1A	167.5
CCND2	6.2
CCND2	9.3
CCND2	443.3
ATP6V0C	86.3
IMMT	248.5
SSRP1	45.7
SSRP1	96
SDCBP	1223.6
FUS	201
CLTA	313.2
SEPHS2	145.5
RPL31	128.5
RPL31	7403.3
UBA1	291.5
ABLIM1	500.3
ALDOA	136.1
PPIB	200.2
PPIB	198.3
SERP1	260.1
SERP1	171.9
SERP1	307.2
TSPAN3	515.9
TSPAN3	120.5
ACTA2	659.8
PPT1	203.6
TAX1BP1	432.1
TAX1BP1	298.3
MDH1	333.4
PDHA1	132.6
PDHA1	159.7
GNAS	2240.6
ANXA6	99
CD59	472.9
CD59	507.2
CD59	772.8
SERPING1	425.6
PSME3	86.6
PSME3	76.3
HIF1A	1784.1
TRIM28	113.6
SNX17	12.6
IPO7	325.3
IPO7	274.9
IPO7	268.8
IPO7	166.1
ACTR3	325.7
RBM14-RBM4	121.3
CKAP4	144.8
CKAP4	233.7
AARS	249.5
TMEM189-UBE2V1	95.3
TMEM189-UBE2V1	242.4
TMEM189-UBE2V1	153.9
SSR4	425.5
CD9	295.7
PRDX2	92.1
HADHB	510.2
TXNIP	123.1
TXNIP	1044.5
TXNIP	1522
RPN1	204.5
ANXA1	2249.8
PAICS	20.6
PAICS	16.5
JUP	58.4
EIF1AX	78.5
EIF1AX	107.6
EIF1AX	97.1
EIF1AX	110.1
YWHAH	347.4
DSTN	616
DSTN	920.2
TAF7	189.7
EIF5B	353.3
EIF5B	97.2
EIF5B	119
EIF5B	91.8
CD99	197
CD99	389.6
LDHB	398.9
HNRNPH1	3023.1
BLCAP	137.3
RPLP0	2357.6
ADD3	576.3
HADH	174
HADH	78.4
PFKP	193.1
ANP32A	66.9
RAD23A	13.7
GNAI2	93.2
DUSP1	3949.4
TGM2	172.9
ANP32A	3.9
DUSP1	4.7
WTH3DI	5.4
RAD23A	147.3
WTH3DI	324.3
WTH3DI	8.4
RPS18	4450
PLD3	15
ANP32A	205.3
PSMF1	11.2
PSMF1	99.3
HNRNPA0	277
HNRNPA0	160.7
GOLGB1	126.1
GOLGB1	214.8
MYL9	90.2
CTTN	272
STOM	499.5
STOM	848.5
STOM	4.8
RCN1	235.7
LOC100996696	370.5
GTF2IP4	282.7
CYC1	55
PSMC2	36.5
PSMC2	311.9
MMP2	193.5
SF3B1	259.6
SF3B1	1536.9
SMARCC1	64
SMARCC1	80.9
SMARCC1	147.9
SMARCC1	122.3
SNU13	23.4
SNU13	274.3
TM9SF2	372.3
SYNGR2	116.2
PIP4K2B	76.1
PIP4K2B	25.3
SLC4A5	41.6
BCLAF1	56.3
BCLAF1	815
SON	20.8
SON	644.2
PXN	161.4
KPNA2	164.7
ATP6V1B2	180.2
TUBA1B	928.7
CBX3	71.1
RBBP7	452.1
SDHA	212.4
RPS29	7127.5
DAP	106.9
ARF4	457
ARF4	582.3
COPB2	285.2
USP9X	210.3
USP9X	301.8
BCLAF1	59.8
PFKL	135.3
NBPF20	1185.4
NBPF25P	436.1
LGALS1	459.6
GPX4	389.3
THBS1	10.5
THBS1	422.1
THBS1	756.9
THBS1	681.1
CSE1L	80.8
CSE1L	406
TUFM	108.5
PSMA7	259.1
POLD2	5.4
CPE	197
CPE	139.8
PGD	22
COX8A	302.7
PGRMC1	26.7
PGRMC1	634.7
EIF5A	225.4
EIF5A	36.6
ITGB5	160.5
ITGB5	26
MGAT1	76.7
ACLY	235.3
ACLY	214.4
SRSF7	367.9
CDH1	56.3
CDH1	78.4
RPL36A-HNRNPH2	246.9
PJA2	116.2
COX7C	511
ECHS1	262.9
PLP2	136
HLA-DPB1	1050.4
SSB	75.4
SSB	288
RAB5C	98.6
GPNMB	356.2
EIF2S1	254.8
EIF2S1	104.6
EIF2S1	230.2
HAX1	214.8
NFE2L2	843.8
TIMP3	178
TIMP3	169.8
TIMP3	136.7
TIMP3	639
MBNL1	121.6
MBNL1	733.5
MBNL1	397.5
SNORD18C	2619.8
MFN2	67.5
RAB5C	34.6
NMT1	154.9
NMT1	7.3
NMT1	9.7
YBX3	949.5
YBX3	729.1
IGFBP7	2109.5
IGFBP7	1848.6
PUM1	177.9
PUM1	220.3
PUM1	323
ARHGDIA	6.3
ARHGDIA	81
BHLHE40	5.9
BHLHE40	1031.9
ATP6V0E1	117.6
ATP6V0E1	727
NUDC	32.3
TERF2IP	170.4
TMX2	167.2
ARCN1	203.3
UBA2	159.2
FBXO7	309.9
GNAI3	236.2
GNAI3	331.2
GNAI3	106.8
CHD4	26.3
CHD4	228.6
CHD4	175.7
HTRA1	425.4
LRPAP1	24
ITPR3	105.7
ITPR3	51
ITPR3	75.9
PITPNA	212.1
PITPNA	14.8
PITPNA	129.1
IDH1	84.8
SEPW1	144.2
SLC7A5	21.6
AMD1	105.6
AMD1	163.3
PSMD1	125.8
PSMD1	193.8
CREG1	213.7
CSTB	124.2
PCNA	126.4
RRBP1	92.3
RRBP1	209.2
RRBP1	191.7
RRBP1	48.7
TNFAIP1	172.2
TNFAIP1	18.7
HDAC1	183.1
DDX3X	1031.4
DDX3X	59.2
LGMN	213.6
PPP1R7	88.4
PPP1R7	110.8
PLS3	799.6
ERP29	164.1
SNORD83B	6308.9
CTBP2	23.8
CTBP2	4.3
CTBP2	275.1
SNRNP70	210.1
RAD23B	202.7
RAD23B	87.2
SRRM1	32.3
SRRM1	497.3
NDUFB8	127.1
NDUFB8	257.5
ARIH2	50.3
ARIH2	4.3
ARIH2	38.2
ENO1	597.8
PSMD13	125.9
PSMD13	61.4
ILK	288.6
BTG2	34.1
BTG2	701.5
CAPZA2	199.9
CAPZA2	209.4
SPCS2	229.7
SPCS2	381.3
DDX1	198.2
ATP1B1	26.6
ATP1B1	220.7
RAF1	173.3
LOC101927673	53.3
LOC101927673	8.4
SREBF2	96.1
SREBF2	85.8
SLC2A1	9.8
SLC2A1	176.1
PKM	164.8
PSMC4	74.3
CDIPT	122.4
RPS6	4356.9
BAG6	196.6
COX7A2L	165.3
SNORD73A	12688.9
RPS16	946.5
SYPL1	330.9
SYPL1	262.7
BGN	206.4
BGN	36.9
TARS	154.7
COPE	6.7
AF119897	59.5
TXNRD1	319
PSMC3	60.9
NME1-NME2	283.9
NUDCD3	31.4
NUDCD3	262.8
RALY	4.8
AKR1B1	332.1
SRP9	290.1
PSMA5	227.2
FDPS	146.1
RAB5B	302.7
HNRNPAB	207.9
LOC101926921	295.9
LOC101926921	207.2
LOC101926921	123.9
ADRM1	211.7
OGDH	84
TRAK1	6.8
APEH	8.2
MKRN1	233.4
SDC1	40.8
SDC1	141.9
ARHGDIB	502.1
CYR61	1420.2
SEC11A	446.6
TOP2A	5.5
TOP2A	151.2
LOC101060363	1858.8
WSB1	84.5
WSB1	74.8
WSB1	733.9
MOB1A	8
MOB1A	117.8
MOB1A	84
PRNP	699.7
ANXA4	102.1
ANXA4	143.9
EIF4A3	382.8
NDUFA5	131.5
ANP32B	122.7
ANP32B	869.9
SEPT11	363.1
SEPT11	34.3
NREP	92.3
NREP	234.6
SH3BGRL	173.8
SH3BGRL	492.2
ENO2	90.1
STK25	23.8
IFITM2	1176.7
PSMA2	126.2
PSMA2	233.9
MYL12B	1034.3
MYL12A	416.7
SMARCC2	138.9
SMARCC2	124.4
ATP5B	677.8
MIR6733	94.2
EMP1	3532.4
EMP1	1086.4
CCT6A	127.9
CCT6A	170.6
ETS2	640.1
ETS2	266.7
RARS	139.6
STAT6	320.9
STAT6	14.7
ARHGEF12	57.6
ARHGEF12	328.1
ARHGEF12	5.6
VAMP3	369
VAMP3	83.1
GTF3A	651.5
SCP2	333.8
ENC1	18.8
ENC1	160.9
SNRPC	143.5
UBE2D2	106.9
UBE2D2	65.7
UBE2D2	296.2
ADIPOR2	270.8
GRHPR	267.9
GPX3	209.6
SLC9A3R1	159.5
FLOT2	103.6
YME1L1	267.2
YME1L1	354
BAZ2A	105
BAZ2A	92.6
BAZ2A	134.5
SF3A1	195.1
SF3A1	123.4
COPB1	418.6
COPB1	381.5
CST3	298
TMEM109	188.7
IVNS1ABP	176.7
IVNS1ABP	152
OAZ2	41.7
OAZ2	105
ANXA7	275.2
ZFP36L2	42.6
ZFP36L2	1894
ZFP36L2	10.3
CUL3	83.9
CUL3	385.8
CUL3	44.4
PLEC	20.5
PPP2CB	9.4
PPP2CB	284.3
HNRNPF	120.7
UBAP2L	12.1
UBAP2L	147.5
TPD52L2	74
CRTAP	89.4
CACYBP	152.7
CACYBP	117.9
NBR1	36.2
NBR1	115.7
DHX15	682.9
DHX15	478.9
UCHL1	313.6
PSMD3	43.2
ITGA5	357.5
CSNK2B	309.7
TRAP1	262
IGF2R	14.4
IGF2R	29.2
RBM5	169.6
RBM5	262.6
SGTA	7.6
PHGDH	138.1
TRAM1	762.5
TRAM1	402.6
PSMB3	200.3
GRK2	22
GRK2	19.9
MGST3	117.5
PSMB2	530.7
COPS6	377.6
RPL36A-HNRNPH2	1488.3
PPP1CB	99.7
PPP1CB	228.9
PPP1CB	192
PLEKHB2	182.7
PLEKHB2	6.6
LRP10	172.7
HSD17B4	235.1
NAP1L4	71.3
GSS	87.6
SOX4	71.8
SOX4	246.2
SOX4	11.8
BAP1	47.2
WDR77	26.1
WDR77	156.8
IFI30	148
CUL4A	141.3
CUL4A	64.1
ALDH2	303.7
VIM	3931.8
SEPP1	919.4
CLDN4	44.3
RPL37A	8339.2
DPYSL3	78.6
DPYSL3	161.1
CAT	390.1
PTDSS1	190.6
TTC1	16
EIF4E	137.3
EIF4E	70.2
EIF4E	57.1
COL6A3	617.7
GBF1	120.3
DDX23	23.7
COX6B1	133.7
ATP6AP2	74
ATP6AP2	283.9
ATP6AP2	249.4
CNN3	314.3
TIA1	238.5
TIA1	155.9
TIA1	165.8
TIA1	109.5
TIA1	88.6
RHEB	19.3
RHEB	12.9
RHEB	553.7
NPEPPS	83.2
NPEPPS	98.1
BUB3	65.5
BUB3	328.2
BUB3	173.5
RUVBL2	7.7
MAPKAPK2	171.4
MAPKAPK2	9.1
SCRN1	52.1
TALDO1	234.6
JUN	278.5
JUN	6.2
JUN	142.5
NQO1	12.1
NQO1	79.4
SHC1	70.4
GSTO1	366.3
SQSTM1	333.6
VBP1	230.9
JUNB	125.5
ITGA3	16
MIR6758	353.2
RRM1	112.3
RRM1	202.3
MIR664B	94.9
MIR664B	202.7
SUPT5H	239.2
PYGB	13.8
QSOX1	46.8
SUPT4H1	29.1
SUPT4H1	21.7
RCN2	28.8
RCN2	101.1
CTSC	334.2
KHDRBS1	241.8
PPIF	17.6
PPIF	83.7
AHSA1	72.7
RPL41	11357.8
PUM2	197.7
PRCP	362.1
MYH11	3
MYH11	10.5
MYH11	379.1
USP7	93.9
USP7	186.3
PPP1R11	195.1
GRSF1	79.2
NFKBIA	549.1
G3BP1	228.2
TSN	15.8
LAMB1	281.1
TGFBI	1102.4
PFDN1	40.2
IGFBP4	413.4
IDH3B	112.1
ELF3	71.2
AAMP	76.4
TOMM70	116.3
TSN	66.7
G3BP1	28.6
TSN	250.8
SRM	78.4
NCBP2	152.3
CBX1	144.8
TOMM70	193.2
GRSF1	151
NCBP2	30.9
SNURF	375
UBE2N	218.5
UBE2N	433.1
APOD	546.6
ARF5	201.7
LOC101927180	341.5
RPA1	63.3
RPA1	172
LOC101928634	931.8
ZFP36	1776.5
PSMA3	180
CTNNB1	583.9
UBL3	48.1
UBL3	97.5
DUSP3	77.3
DUSP3	10
DUSP3	14.3
FHL1	49.8
FHL1	429.7
ZNHIT1	56
SAR1A	213.1
SAR1A	155.5
BCL2L2-PABPN1	228
BCL2L2-PABPN1	120.2
TRIP12	299.8
KDM5B	43.9
KDM5B	62.7
KDM5B	113.3
ACTG1	4524.4
LAMP1	13.9
LAMP1	190
LAMP1	977.8
GYG1	33
MCM3	139.5
VAMP2	3.9
VAMP2	134.6
RAE1	132.1
CLIC4	190.2
CLIC4	501.3
CLSTN1	139.6
SORD	58.9
SORD	85
FSCN1	4.8
ID2	208.9
ID2	94.2
GOLGA4	157.9
UQCRQ	200.7
SAMM50	11.4
SAMM50	75
DCTD	15.3
DCTD	161.9
ETF1	163.7
ETF1	430.9
SNW1	251.8
TMPPE	116.6
NME1	229.9
PODXL	222.3
FAT1	294.2
TMX4	88.5
TMX4	125.7
SEC23B	78.9
SEC23B	205.6
DDX39A	207.9
SFPQ	254.9
SFPQ	298.6
IRAK1	231.9
TXNL1	565.8
SMC1A	140.3
ANXA2	1700.1
NISCH	383.9
EIF3H	1133.5
ZC3H15	48.7
PPP4R1	220.3
ZC3H15	162.9
KRT18	743.1
COX7A2	889.6
INPPL1	8.3
OAT	302.3
PHB2	445.3
IFITM2	553.7
PPP1R12A	6.7
PPP1R12A	200.1
PPP1R12A	211.7
CNN2	218.9
PWP1	94.6
PWP1	126.4
PWP1	196.5
ICMT	94.5
ICMT	72.6
ICMT	88.1
ALDH9A1	184
AP1G2	21.7
RUVBL1	36.9
CALD1	28.7
CALD1	176.2
CALD1	155.6
GPAA1	118.3
PRDX3	220.4
MBTPS1	260.5
NBL1	46.8
SND1	292.9
DARS	510.7
DARS	66.4
INSIG1	85.2
INSIG1	943.3
INSIG1	748.7
RRAGA	229.5
ACP1	9.2
ACP1	127.6
IER3	1558.4
EIF2B1	97.5
CYB5B	91.6
CYB5B	23.7
FXR1	75.2
FXR1	152
FXR1	99.8
CPSF1	15.5
MIR6849	85.2
CLPTM1	11.2
BST2	66.9
IFNGR2	439.3
KDM3B	375.8
TSTA3	48.3
TNC	197.2
SCARB2	137
SCARB2	104.7
JAK1	380.5
UBE2L6	366.2
KRT19	114
PACSIN2	230.5
COPS5	121.5
CNIH1	296.3
HSPG2	41.5
HSPG2	63.5
ITGA6	105.8
ARL1	36.6
ARL1	155.3
ARL1	128.6
ACSL3	202.2
ACSL3	41.5
ACSL3	57.7
SMC4	166.5
SMC4	154.4
RPS17	2933.1
TIMP1	893.7
GJA1	1376.7
MARCKS	41.2
MARCKS	386.2
MARCKS	68.4
USP14	147.6
USP14	284.7
GYS1	142.8
AKAP1	117
AKAP1	143
PSMA1	399.7
HMCES	82.1
HMCES	157.9
SRRT	2.6
SRRT	217.3
DLG5	31.9
PMPCB	215.6
TOX4	25.8
TOX4	156.9
TOX4	102.2
API5	160.7
API5	92.1
TPD52	88.5
TPD52	101.9
TPD52	261.1
TPD52	44.4
SIGMAR1	95.3
EGR1	196
EGR1	1359.1
PNP	788.3
SRSF4	188.8
DNMT1	24.8
GATC	447.3
PSMC6	192.7
CCND3	126
PGRMC2	59.6
PPP1R10	11.6
PPP1R10	64.8
ENTPD6	26.9
PSMD7	218.6
PEX19	28.1
PEX19	10.3
NIPSNAP1	78.8
NIPSNAP1	192.5
MYBL2	72.9
RANBP2	411
RANBP2	223.9
RANBP2	301.3
TUBG1	9.3
ACIN1	126.9
SNX1	132.6
MRPL49	145.3
EPB41L2	56.7
EPB41L2	196
LAPTM5	307.5
LAPTM5	1361.6
GALNT1	148.4
GALNT1	317.9
GALNT1	130.6
CDC123	198.2
ELAVL1	146.2
ELAVL1	24.7
KIAA0100	147.7
KIAA0100	40.2
TPR	124.2
TPR	422.1
CLCN3	26.2
CLCN3	49.1
CLCN3	202.8
CLCN3	85.1
MARCH6	230.6
MARCH6	78.3
EIF1B	327.8
SGK1	1385
NDUFS3	195
SRSF1	31.6
SRSF1	242
CD14	105.2
LUM	703.4
TWF1	190.9
TP53	145.1
SAFB	71.9
SAFB	144.9
ECE1	115.5
ECE1	16.2
JOSD1	194.4
ADD3	221.1
ADD3	184.4
COX6C	731.7
MCM5	14.3
RPA2	273.8
RPL10	363.4
TSG101	146.1
TBCD	10.7
WSB2	64.1
MTHFD2	150.2
MIR7703	529.9
DAXX	16
TMEM106C	33.8
HEXA	120.3
ELAC2	33.7
ELAC2	50.5
CLINT1	235.5
CLINT1	218.8
SNRPA	97.9
SCAMP3	38.1
AZIN1	116.1
ADNP	239.6
NCAPD2	90.9
EFCAB14	164.7
EFCAB14	126
EFCAB14	118.5
EFCAB14	426.3
RNF13	255.2
RNF13	120.2
AIP	79.9
AIP	323.1
RELA	417.4
C11orf58	287.6
RNASE1	379.9
ADAR	467.7
FBLN1	14.4
DDX42	326.9
PCNX4	4.5
DHCR7	11
DHCR7	20.6
AEBP1	306.6
SMG7	20.5
SMG7	146.6
LBR	177.4
VARS	51.5
VARS	44.3
MYOF	275.4
OSBP	38.2
OSBP	98.3
SLC29A1	25.6
SLC29A1	15.6
POLR2B	267.4
TBCB	49.1
PRKAG1	188.4
ATXN2L	134.7
VPS26A	228.7
ENG	153.8
ENG	47.6
SH3BP5	79.5
SH3BP5	502.5
C4orf46	663.9
TBC1D5	69.8
TBC1D5	224.6
TBC1D5	54.1
GBAS	55.5
UBE3C	55.1
LPCAT1	41.7
SCARB1	79.4
KRT5	154.5
TIMM17A	142.4
TIMM17A	95.1
RNF14	108.1
RNF14	74
SCCPDH	82.5
SCCPDH	104
SMARCD2	103.3
FAM127A	187.3
NET1	120.3
NET1	4.1
USO1	20.1
USO1	242.3
HDAC2	234
PRKAB1	19.5
PRKAB1	124.3
SUPT7L	78.6
SUPT7L	100.7
SUPT7L	73.3
EPCAM	72.7
NEDD8	90.4
HSPB1	18.4
EFEMP1	1478.5
EFEMP1	601.7
RYBP	179.8
RYBP	293.3
RYBP	98.2
LIPA	254.8
BNIP3	78.3
BNIP3	72.2
CAPG	32.9
SH3GL1	106.6
COL3A1	1384.7
CDC25B	199
ATMIN	173.4
ATMIN	60.8
ZFR	116.5
ZFR	253.7
SRGN	1245.4
SRGN	1364.3
PLAT	158.7
LRRFIP1	242.9
LRRFIP1	329.2
FAM32A	177
GDI1	154.2
NR3C1	356.4
NR3C1	166.4
TBL1X	102.6
TBL1X	18.3
TBL1X	12.4
TOMM34	245.3
UBXN1	216.1
ABCE1	183.5
ABCE1	131.5
MPZL1	199.5
MPZL1	87.9
PON2	312.1
PPP2R5C	189.9
ARIH1	106.3
ARIH1	167.6
ARIH1	272.5
ARIH1	146.8
B4GALT1	42.7
B4GALT1	168.3
CEACAM5	198.4
CYB5R3	355.1
DCAF11	173.2
IL13RA1	233
IL13RA1	81.4
FAM3C	212.9
RRM2	80.5
B2M	10948.4
IMPDH2	114.1
DCN	1374.6
SSR1	286.3
ARAF	200.7
PSRC1	102.5
CKS1B	67.7
UBE2A	257.2
UBE2A	175.6
AKR1A1	98.9
YY1	120.1
YY1	22.3
UQCRC1	5.6
CTDSPL	22.3
